Timecode,Content
"00:21:44,200 --> 00:21:48,380","Kipnis: I want, I want something new to be brought to the table that wasn't there before."
"00:21:49,620 --> 00:21:56,200",And I'm not sure what that is quite yet because I still don't have like a very clear idea of what the game's going to be like.
"00:21:57,660 --> 00:22:00,494",But hopefully I can contribute to that.
"00:22:00,500 --> 00:22:06,760","Franzke: Yeah, I know, I'm confident from a technology point of view be able to do what is necessary."
"00:22:07,567 --> 00:22:09,560",I hope it's going to be good.
"00:22:09,840 --> 00:22:20,986",[Music] Schafer: All right. Rice: Wait you forgot the big thing.
"00:22:20,986 --> 00:22:22,306",Rice: Bar crawl.
"00:22:22,960 --> 00:22:25,260",Schafer: Who can go to the bar crawl tonight?
"00:22:25,260 --> 00:22:28,520","Petty: I can't go tonight. I'm too sick, actually. I have to go home and sleep."
"00:22:28,520 --> 00:22:46,360","[Music] Offscreen Voice: Actually, Tim, can you just say what we're doing again?"
"00:22:47,280 --> 00:22:49,500",Schafer: Where... you don't know where we're going?
"00:22:50,480 --> 00:22:52,480",Kipnis: It's for the camera.
"00:22:53,740 --> 00:22:57,400","But you know, should I make sound really natural like I'm just happy to be talking about it?"
"00:22:57,400 --> 00:23:01,300","Kipnis: Hey Tim, where are we going, by the way? Do you know?"
"00:23:01,300 --> 00:23:02,434",Schafer: What? Kipnis: Where are we going?
"00:23:02,440 --> 00:23:04,640",Schafer: I don't know. Where are we going? No.
"00:23:04,640 --> 00:23:08,900",Tonight is a very special night because we are going to retrace the history of Double Fine
"00:23:08,900 --> 00:23:12,533",through the code names of our projects.
"00:23:12,840 --> 00:23:14,800",Shall we do that again?
"00:23:17,340 --> 00:23:19,440",Projects.
"00:23:19,740 --> 00:23:25,000","The history of our company as told by the code names of our projects, which are mostly taken from Chinatown dive bars."
"00:23:25,333 --> 00:23:27,753",Offscreen Voice: Why don't you tell us about what happened last night?
"00:23:28,380 --> 00:23:30,620","Schafer: You mean between me and, oh, oh."
"00:23:30,860 --> 00:23:32,180",Last night.
"00:23:32,180 --> 00:23:35,313",So we went on a quest last night to find a code name for the project.
"00:23:35,666 --> 00:23:38,434","It's fun. I mean we used to, like in the very beginning of the company,"
"00:23:38,440 --> 00:23:43,146","when we only like, the whole company was like twelve people, we'd go out a lot together."
"00:23:43,146 --> 00:23:47,026",And go bar crawling together and we hadn't done that a lot lately.
"00:23:47,026 --> 00:23:49,387",But it was fun to get back out there again with the team.
"00:23:49,387 --> 00:23:53,867","Kipnis: I think you're, you're greatly overestimating my alcohol tolerance."
"00:23:53,867 --> 00:23:55,420",Schafer: All I heard is you are great.
"00:23:55,420 --> 00:23:59,060",[Laughter] Schafer: It was like a team kickoff event.
"00:23:59,060 --> 00:24:07,593",[Music] Schafer: Lipo was the very first code name of our very first project.
"00:24:07,600 --> 00:24:09,967",This is the code name for Psychonauts.
"00:24:10,080 --> 00:24:12,220",Rice: Never heard of it. What's that? Schafer: Let's go.
"00:24:12,700 --> 00:24:15,633",Schafer: Buddha is the code name for Brutal Legend.
"00:24:15,640 --> 00:24:18,507","Hi, I'm Tim. Nice to meet you. What's your name?"
"00:24:18,507 --> 00:24:21,587",Man: Peace again. Schafer: That's a weird name.
"00:24:24,820 --> 00:24:27,660",Schafer: EZ5 is the code name for Happy Action Theater.
"00:24:30,200 --> 00:24:32,933",Grasslands was our code name for Psychonauts II.
"00:24:32,940 --> 00:24:36,140","Who knows if that'll happen. If that happens, we call it Grasslands."
"00:24:36,140 --> 00:24:39,807","Bow Bow was the code name for Brutal Legend II, we started on that."
"00:24:39,807 --> 00:24:57,094",[Singing] Schafer: There's some documents called Bow Bow.
"00:24:57,233 --> 00:24:58,973",Vesuvio was Once Upon a Monster.
"00:24:58,980 --> 00:25:04,573","Empress is short for Empress of China and Empress was the sequel to Once Upon a Monster or Twice Upon a Monster,"
"00:25:04,580 --> 00:25:07,613",it probably would have been called but that got cancelled.
"00:25:07,620 --> 00:25:13,987","But you still go there. It's important to go there and remember, pour out a drink for the cancelled projects."
"00:25:13,987 --> 00:25:40,500",[Clinking glasses] Schafer: And last night we found what might be the last bar in Chinatown
"00:25:40,500 --> 00:25:43,600",that we haven't named anything after and that's Red's.
"00:25:56,220 --> 00:25:59,486","Schafer: Hey, here's to the Red's team. Red's."
"00:25:59,486 --> 00:26:02,286",That doesn't sound bad at all. Red's.
"00:26:04,540 --> 00:26:07,800",Schafer: Code name Red's.
"00:26:09,733 --> 00:26:12,233",[Music]
