"Timecode","Content"
"00:21:53,460 --> 00:21:54,429","Schafer: It's a slop bucket."
"00:21:54,429 --> 00:21:55,389","Swisshelm: Yeah. And then you... Schafer: What?"
"00:21:55,389 --> 00:21:56,369","Offscreen Voice: Milk."
"00:21:57,320 --> 00:21:59,088","Schafer: Oh, he's milking the boars?"
"00:22:01,040 --> 00:22:02,140","You like the boar milking?"
"00:22:02,660 --> 00:22:03,884","But he sells boars' milk."
"00:22:04,520 --> 00:22:05,961","Later we'll have a puzzle that you use boars' milk."
"00:22:07,720 --> 00:22:09,640","So how do you steal this poor guy's bucket?"
"00:22:10,460 --> 00:22:13,301","Swisshelm: He could be using it in other ways."
"00:22:13,301 --> 00:22:15,613","He's catching a drip with it."
"00:22:16,360 --> 00:22:17,840","Schafer: It's his toilet."
"00:22:17,940 --> 00:22:19,500","It's his latrine."
"00:22:22,540 --> 00:22:28,440","You have to get him really constipated so he doesn't need to use his latrine anymore."
"00:22:30,460 --> 00:22:33,375","Swisshelm: Luckily, boars' milk stops you up."
"00:22:33,380 --> 00:22:35,026","Schafer: Oh, yeah."
"00:22:35,440 --> 00:22:38,757","Schafer: I mean, when we're thinking about, I guess I have a certain way of thinking about puzzles"
"00:22:38,760 --> 00:22:44,245","and certain elements that I always want them to have, like a certain, I try to have the, like the narrative of the story"
"00:22:44,245 --> 00:22:46,916","be something that would be actually fun to tell to someone else."
"00:22:46,920 --> 00:22:48,773","Like oh, I went here, I did this thing."
"00:22:48,780 --> 00:22:52,051","Like have the actual actions not sound really tedious, like."
"00:22:52,060 --> 00:22:55,221","And I put this moustache on a cat and you know."
"00:22:55,400 --> 00:22:59,500","But have them sound like really fun, like I punched this sea monster in the mouth."
"00:23:00,520 --> 00:23:02,072","Schafer: Holy crap that's so productive."
"00:23:02,220 --> 00:23:04,331","Oh, Paul didn't see, 'cause he was texting."
"00:23:04,780 --> 00:23:05,980","That's fine."
"00:23:05,980 --> 00:23:08,320","We totally did three puzzles today essentially."
"00:23:08,680 --> 00:23:09,659","Awesome."
"00:23:09,660 --> 00:23:10,720","Swisshelm: Sweet."
"00:23:10,720 --> 00:23:13,373","Schafer: Our rule in the old days, always two puzzles a day."
"00:23:13,540 --> 00:23:14,280","Swisshelm: OK."
"00:23:14,280 --> 00:23:16,300","Schafer: So three puzzles we're pretty much taking the day off tomorrow."
"00:23:16,300 --> 00:23:17,580","Swisshelm: We only have to do one tomorrow, yeah. That's great."
"00:23:17,580 --> 00:23:24,540","Schafer: No, he had, he brainstormed with me and we talked about the puzzles for the remaining part of the game."
"00:23:24,540 --> 00:23:29,225","He had some good ideas and now I've got to wrap that up, but it's kind of undetermined right now,"
"00:23:29,225 --> 00:23:33,463","'cause I need to know the scope that I'm designing to."
"00:23:33,463 --> 00:23:35,412","And that's what Matt Hanson is coming up with now."
"00:23:35,420 --> 00:23:37,580","He's coming up with what he calls the currency."
"00:23:37,580 --> 00:23:39,704","So OK, you've got three cut scenes here."
"00:23:39,704 --> 00:23:42,838","You can spend them here or you can spend them over here."
"00:23:42,840 --> 00:23:47,480","So I kind of need to know those constraints to, so I can wrap up the design."
"00:23:50,920 --> 00:23:55,639","Hanson: We're kind of breaking the game down by scenes, so we're able to put a value, a cost value to each one of those scenes."
"00:23:55,640 --> 00:24:01,200","And it gives us a better estimation of how long it's going to take to actually builds those things."
"00:24:01,300 --> 00:24:04,800","And it's just going beyond what we had originally anticipated."
"00:24:06,320 --> 00:24:13,800","And that that was something that, we just were able to get to that realization by getting more insight into the design."
"00:24:14,540 --> 00:24:17,901","Petty: I don't know that the scope of the game is really growing as much as our understanding of it."
"00:24:17,901 --> 00:24:18,773","It's a big game."
"00:24:18,780 --> 00:24:26,427","I mean, it's not a, it's not a small game just in terms of the scope of environments, characters, puzzles."
"00:24:28,000 --> 00:24:34,040","You know, it's not always a correlation to like play-through time, you know, like that's very variable, especially in adventure games."
"00:24:34,480 --> 00:24:37,780","But just in terms of the scope of the game, it's a pretty big game."
"00:24:37,780 --> 00:24:41,720","Schafer: I think one of our problems, though, or maybe one of my problems is just the ambition of the game."
"00:24:41,720 --> 00:24:44,980","Like I always have a very ambitious games."
"00:24:44,980 --> 00:24:49,160","And when we're doing like a $400,000 game, probably hadn't triggered that feeling yet in me."
"00:24:49,160 --> 00:24:50,660","I was thinking small."
"00:24:50,660 --> 00:24:53,400","But as soon as it got big, I was like OK, we're doing it."
"00:24:54,100 --> 00:24:55,220","We're doing a big game."
"00:24:55,840 --> 00:25:03,646","Schafer: The current schedule has us going out until other millenniums, which is going to be hard on us financially so we are... Petty: Generational game?"
"00:25:03,646 --> 00:25:06,306","Schafer: Yeah. It's something that I, I mean our kids' kids will finish it,"
"00:25:06,306 --> 00:25:11,482","but just knowing that they will have a thing of beauty to worship in forever will be worthwhile."
"00:25:12,100 --> 00:25:14,920","Hansen: The game is going to cost more than we originally anticipated."
"00:25:15,320 --> 00:25:22,249","Is that something that we can recoup at some other time on the project or from other projects or whatever,"
"00:25:22,805 --> 00:25:25,785","it's, it's something I'm, luckily I don't have to deal with."
"00:25:27,220 --> 00:25:30,880","Bailey: There's actually very few avenues available to us."
"00:25:31,940 --> 00:25:36,773","We could take on outside investment, but when you look at as far as the schedule goes"
"00:25:36,773 --> 00:25:41,813","and how big the story is, like how we get material funds to finish this."
"00:25:43,780 --> 00:25:49,960","And you know, it just gets to a point where potentially it's insurmountable."
"00:25:49,960 --> 00:25:57,514","So, but that's why, you know, we have clever people all working together, all thinking about this and figuring out how we can make this happen."
"00:25:57,520 --> 00:26:01,610","So you know, I could go and it'd be like, hey, we need another million."
"00:26:01,610 --> 00:26:05,693","I can get a million without strings attached, got a million."
"00:26:05,700 --> 00:26:09,597","Schafer: Let's see how Brutal Legends sold."
"00:26:09,600 --> 00:26:13,840","It said $916,593, dollars."
"00:26:15,537 --> 00:26:17,759","Oh, oh, yeah, yeah, dollars."
"00:26:17,759 --> 00:26:19,510","That's awesome."
"00:26:19,510 --> 00:26:21,533","[Applause] Bailey: Got a million."
"00:26:21,540 --> 00:26:22,874","OK, we need another million."
"00:26:22,880 --> 00:26:24,680","OK, I got another million for you."
"00:26:25,600 --> 00:26:28,282","Schafer: We are launching the Humble Double Fine Bundle today."
"00:26:28,282 --> 00:26:32,582","And if it makes a ton of money, maybe we won't have to cut anything from the game."
"00:26:35,440 --> 00:26:38,120","It's just like the Kickstarter all over again."
"00:26:38,480 --> 00:26:39,285","Bailey: It's just nice."
"00:26:39,285 --> 00:26:40,805","Like I watch money going out every day."
"00:26:40,805 --> 00:26:45,105","I love these events when we have; we actually have a chance to see some money coming in."
"00:26:47,060 --> 00:26:50,980","Schafer: I really am not going to get my hopes up any higher than like $200,000."
"00:26:50,980 --> 00:26:53,960","I think Justin is hoping for like a million dollars."
"00:26:55,040 --> 00:26:57,060","Bailey: OK, I got another million for you."
"00:26:57,580 --> 00:26:58,980","OK, we need six million."
"00:26:59,460 --> 00:27:04,077","Schafer: We've had a too much game to make in too little time problem the whole time."
"00:27:04,080 --> 00:27:06,840","And there's just been periods we've been able to forget about it."
"00:27:07,680 --> 00:27:09,380","Like, I'm really happy about the trailer."
"00:27:09,380 --> 00:27:12,544","Let's just forget about the fact that we don't know how we're going to get the rest of the game done on time."
"00:27:13,000 --> 00:27:13,853","But it's still there."
"00:27:13,860 --> 00:27:19,021","And I think now this is the most direct, head-on attack we've been making towards fixing the problem."
"00:27:19,580 --> 00:27:27,028","You know, the scheduling stuff that Matt's doing is really quantifying it to the point where we can attack it instead of just talking about attacking it."
"00:27:27,420 --> 00:27:30,428","'Cause I've been thinking about it like when I'm designing like how to simplify stuff,"
"00:27:30,428 --> 00:27:37,425","but it's obviously a much bigger, much more drastic actions."
"00:27:37,760 --> 00:27:40,079","Schafer: Why don't you mention your crazy idea?"
"00:27:40,080 --> 00:27:41,620","Bailey: OK. A crazy idea."
"00:27:42,240 --> 00:27:47,336","So we have, it's like, it's, so you're a writer, obviously."
"00:27:47,340 --> 00:27:52,655","And when you sit down to write a story and you basically, you look at it, you think maybe you have like a book."
"00:27:52,660 --> 00:27:54,415","And then you maybe realize you have a novel."
"00:27:54,420 --> 00:27:56,927","And then looking back, Schafer: What's the difference between a book and novel?"
"00:27:56,927 --> 00:27:58,920","Bailey: Well, I think there'd be more pages."
"00:27:58,920 --> 00:28:02,599","So, and then you have like, you have a maybe, maybe you even have a series."
"00:28:02,600 --> 00:28:05,198","Like maybe that's the whole story to tell."
"00:28:05,200 --> 00:28:14,209","And the thought is, is that we potentially have scope-wise enough content for a game to ship sooner rather than later."
"00:28:15,255 --> 00:28:23,711","So we're talking about acts and the stuff is actually broken up into acts and then maybe the Act One provides a great cliff-hanger"
"00:28:23,720 --> 00:28:28,923","for potentially another installment, which would be Act Two and the conclusion."
"00:28:28,923 --> 00:28:30,539","But that, that was the idea."
"00:28:30,540 --> 00:28:36,958","I mean, I guess some reaction might be, oh, but you leave the story in a place where there's a lot of doubt,"
"00:28:36,960 --> 00:28:40,020","but it's, you know, it's almost like The Empire Strikes Back, right?"
"00:28:40,400 --> 00:28:43,184","Where you end it and you have all that anticipation building up."
"00:28:43,184 --> 00:28:47,463","It also gives us a chance for, you know, if the game is going to cost six million right now,"
"00:28:47,463 --> 00:28:54,510","if it costs three million, you know, that's basically, we've spent all the money that's come in for us by the backers."
"00:28:54,510 --> 00:29:00,676","So we've delivered on the mandate that we spent all the money to make a game of a very high quality."
"00:29:00,680 --> 00:29:05,424","And then the second game, you know, from the sales of the first game, we can then fund the second game."
"00:29:05,424 --> 00:29:07,073","Which I think is actually pretty elegant, so."
"00:29:07,080 --> 00:29:10,961","And it gives us a chance to reuse art, reuse the engine that we've already developed, you know,"
"00:29:10,961 --> 00:29:14,781","it seems, seems like a pretty good solution."
"00:29:15,780 --> 00:29:19,220","Stamos: I like the idea of delivering something."
"00:29:20,260 --> 00:29:24,300","Schafer: I mean, the assumption did come up once during Grim Fandango, because Grim was late."
"00:29:24,780 --> 00:29:29,840","And people were like, it does, and then more than this, that story's split into four years really easily."
"00:29:29,840 --> 00:29:31,974","Like let's do it in four episodes."
"00:29:33,040 --> 00:29:39,339","But if we had done that based on the perception of the sales of that game, there never would have been the rest of Grim Fandango."
"00:29:39,340 --> 00:29:42,333","We never would have made it because the first one, Stamos: But it was a boxed product, too, right?"
"00:29:42,340 --> 00:29:45,425","Schafer: Yeah. But we would have made the first one and they would have been like, well, that wasn't a huge hit."
"00:29:45,425 --> 00:29:47,145","And so they would have just cut it."
"00:29:47,660 --> 00:29:58,152","And that's why I'm torn about it, 'cause I'm kind of glad we didn't do it then, 'cause it did get, it did get made."
"00:29:58,152 --> 00:30:01,042","And you know, it made its numbers internally there."
"00:30:02,520 --> 00:30:09,463","Rice: Wanted me to just, we all know how big the amount of hype is for this game, more so than anything that we've worked on since I've been here."
"00:30:09,580 --> 00:30:13,860","And it seems like it'd be unfortunate to squander that."
"00:30:14,860 --> 00:30:17,051","Bailey: In a weird, Schafer: Who's squandering it, though?"
"00:30:17,060 --> 00:30:18,340","Which part?"
"00:30:18,740 --> 00:30:22,486","Rice: It just seems like since there's so much excitement and so much hype built up around it,"
"00:30:22,860 --> 00:30:26,012","that means that there's going to be a lot of excitement when it comes out."
"00:30:26,020 --> 00:30:30,840","And so we should try to deliver the best project that we can to capitalize on it."
"00:30:31,720 --> 00:30:34,046","Bailey: But see, that's the interesting part, what you're talking about."
"00:30:34,046 --> 00:30:38,700","Is because our main worry is that this gets cut short and we have to wrap it up quickly, right?"
"00:30:38,700 --> 00:30:45,549","And I think by not actually releasing something early and commercializing it, that actually becomes more of a risk than if we do."
"00:30:47,592 --> 00:30:51,864","Schafer: It's definitely in Justin's mind this is what's happening."
"00:30:51,864 --> 00:30:53,660","Definitely in Greg's mind it's not happening."
"00:30:53,660 --> 00:30:54,708","And I'm really in the middle."
"00:30:54,708 --> 00:30:59,917","Like I, I'm willing to do it because I know it's something we might not have any option not to do"
"00:30:59,917 --> 00:31:02,197","and really to make, try and turn it into a positive thing."
"00:31:04,000 --> 00:31:07,240","But I also know there's going to be some problems associated with it."
"00:31:07,240 --> 00:31:12,784","And actually if we could trim back the schedule enough an stretch the money enough to where they meet and we can actually do it,"
"00:31:12,784 --> 00:31:15,404","I'd probably save it and just release it all at once."
"00:31:16,120 --> 00:31:18,820","Petty: In some ways it's letting us make it the length that it wants to be."
"00:31:18,820 --> 00:31:24,500","By releasing something that is a compelling stop point, it's just not a complete product, but it's a compelling stop point."
"00:31:24,820 --> 00:31:30,896","And I think if we, my feeling is that if we told the backers that like, 'cause they keep saying how do we get to more money?"
"00:31:30,900 --> 00:31:33,085","You know, if you look at the forums, they're like these are hardcore guys."
"00:31:33,085 --> 00:31:38,722","This is saying like releasing it, clearly saying its the first act, you guys get it for, I don't know, a week or whatever."
"00:31:38,722 --> 00:31:41,069","Then we're going to start some online sales."
"00:31:41,069 --> 00:31:44,855","People will buy the product, they're not backers but they're going to get to actually purchase the product"
"00:31:44,860 --> 00:31:48,478","because we need that money to make the game that we want to, that you deserve."
"00:31:48,740 --> 00:31:49,786","Which is true."
"00:31:49,786 --> 00:31:51,792","It's not smoke up their ass."
"00:31:51,929 --> 00:31:54,489","But I think it's just a funding model to be able to do that."
"00:31:54,920 --> 00:31:56,975","Schafer: 'Cause like this is like in some ways a sneak peek."
"00:31:56,980 --> 00:31:59,260","This is just like you're getting this half of it early."
"00:32:01,280 --> 00:32:03,140","Bailey: Yeah, we could make it, it's actually not the release, right?"
"00:32:03,140 --> 00:32:04,046","This is not the release."
"00:32:04,046 --> 00:32:06,526","This is just, this is for, Petty: It's a pre-release."
"00:32:06,980 --> 00:32:12,069","Rice: I think it's a good solution potentially to a way to get more money for this project,"
"00:32:12,360 --> 00:32:16,880","but it isn't as good for the game necessarily."
"00:32:17,100 --> 00:32:20,140","It's just a good way to fund the rest of the development."
"00:32:20,320 --> 00:32:24,703","Bailey: You know, with Greg, this project is his baby."
"00:32:24,703 --> 00:32:25,667","It's Tim's baby, too."
"00:32:25,667 --> 00:32:29,527","So like, I kind of defer to Tim on what he wants to do with it."
"00:32:30,040 --> 00:32:37,702","But it is sometimes hard to step outside that and take the riskier course when it's something you've been working so passionately towards."
"00:32:37,702 --> 00:32:39,402","Rice: And that's kind of what we're trying to figure out now."
"00:32:39,402 --> 00:32:45,373","And I think that it's also, I have a unique perspective being that I'm the studio's brand manager"
"00:32:45,373 --> 00:32:51,681","and so I also have to like responsible for everything outward facing that comes out of the studio"
"00:32:51,681 --> 00:32:55,741","and what people, what people's perception is of what we're doing."
"00:32:56,547 --> 00:33:02,191","I feel like we've been in this cycle for four years of jumping from contract to contract and game to game"
"00:33:02,200 --> 00:33:10,355","and we need to take a bet on a game that has the best chance of anything that we've worked on, of making us money and getting us out of that cycle."
"00:33:10,360 --> 00:33:12,360","Schafer: We could still do all that."
"00:33:12,380 --> 00:33:16,180","We could still put that money in, Rice: But I think it just cheapens the product."
"00:33:16,185 --> 00:33:18,794","It just feels like I'm not getting a full game."
"00:33:18,794 --> 00:33:21,696","I'm getting a game that wasn't the original vision."
"00:33:21,696 --> 00:33:23,191","Schafer: But you are getting it."
"00:33:23,191 --> 00:33:25,651","You're just getting a look at it sooner."
"00:33:25,660 --> 00:33:27,140","You're getting a look at the first half sooner."
"00:33:28,080 --> 00:33:30,343","Bailey: I think we're kind of stuck on the traditional route."
"00:33:30,343 --> 00:33:32,210","It's like it's, this is forging new territory."
"00:33:32,210 --> 00:33:33,210","I mean, I love this."
"00:33:33,210 --> 00:33:34,810","Rice: I don't think there's anything we've done that's traditional here."
"00:33:34,810 --> 00:33:36,390","Bailey: Exactly. So why start now?"
"00:33:41,740 --> 00:33:43,300","Schafer: I got the solution here, right there."
"00:33:44,280 --> 00:33:45,940","This is the solution to all our problems."
"00:33:50,100 --> 00:33:50,880","Yes."
"00:33:53,640 --> 00:33:56,860","I cashed outed all the backer money; I'm leaving. Whoo."
"00:34:02,200 --> 00:34:05,180","Tomorrow I'm going to go pick up the Barracuda; it's finally done."
"00:34:06,540 --> 00:34:10,800","And the mechanic is like, it needs to be cash."
"00:34:11,280 --> 00:34:12,469","You just don't ask questions."
"00:34:13,500 --> 00:34:14,179","It needs to be cash."
"00:34:14,179 --> 00:34:15,279","Just bring the cash."
"00:34:16,159 --> 00:34:22,339","But it's also twice what we originally talked about it costing."
"00:34:23,760 --> 00:34:31,560","Mechanic: The thing with yours is that it was hard to know where to stop, when you cut it open."
"00:34:31,560 --> 00:34:33,280","Where do you draw your lines?"
"00:34:33,739 --> 00:34:37,500","Like, you know, the heater/air conditioner should have really come out while I was under there."
"00:34:37,500 --> 00:34:38,420","And that should have been fixed."
"00:34:39,620 --> 00:34:44,520","And then that means the air conditioning compressor should be fixed and plumbed and recompressed."
"00:34:45,440 --> 00:34:46,460","And the steering column."
"00:34:46,460 --> 00:34:51,100","I took it out and I'd like to have changed the turn signal switch, but it was working."
"00:34:51,560 --> 00:34:53,179","So I just put the column back in, you know."
"00:34:53,179 --> 00:34:56,119","I didn't, I cleaned it and everything but I didn't take it apart."
"00:34:56,120 --> 00:35:01,140","So there are places you got to draw your lines where you stop on a project like yours."
"00:35:02,100 --> 00:35:03,440","Schafer: It's hard to know where to stop."
"00:35:05,820 --> 00:35:08,100","Schafer: So it's like, I mean, I went and looked at all the work."
"00:35:08,100 --> 00:35:12,000","It's not like he's like, he just did a lot of stuff that needed to be done."
"00:35:12,000 --> 00:35:15,800","There's a new electrical harness on it and new starter."
"00:35:16,460 --> 00:35:20,440","But he also like fixed all these switches and stuff."
"00:35:20,450 --> 00:35:25,070","It's going to be much better and so it's really going to be a pleasure to drive."
"00:35:25,070 --> 00:35:26,950","It just cost twice as much as I thought."
"00:35:27,860 --> 00:35:29,140","Pretty much just like Broken Age."
"00:35:52,480 --> 00:35:54,155","Schafer: It was a journey that I went through, in a way."
"00:35:54,160 --> 00:35:58,460","Mentally, of like hating the idea and actually feeling this is the way to save the game."
"00:35:59,360 --> 00:36:00,680","Schafer: I'm going to talk about the thing."
"00:36:01,740 --> 00:36:03,703","There's a thing going on which we've been talking about."
"00:36:03,703 --> 00:36:05,183","Would you like to hear about the thing?"
"00:36:06,560 --> 00:36:07,547","It's about an idea."
"00:36:08,780 --> 00:36:14,839","A scheduling idea for this game, because we have, as you know, kind of a schedule problem, which is that I designed a game"
"00:36:14,840 --> 00:36:18,042","that's too big for the schedule that we have and the money that we got."
"00:36:19,080 --> 00:36:24,040","The other idea that was put forth recently was what about releasing Part One of the game early."
"00:36:24,765 --> 00:36:30,535","And at first I was like, oh, that sounds terrible, because like the first half of the game ends in such a cliff-hanger and all this."
"00:36:30,540 --> 00:36:38,047","But as an alternative to cutting the game content in half, and I do like that idea a lot better."
"00:36:38,205 --> 00:36:40,145","Offscreen Voice: You think you might like piss people off?"
"00:36:40,340 --> 00:36:43,600","Schafer: Depending on how we do it, it could definitely piss people off."
"00:36:43,600 --> 00:36:52,792","But yeah, if you're giving them a choice of hey, you guys, we could either cut the design in half"
"00:36:52,792 --> 00:37:00,488","or we could just go out and try to find some money magically and then ship the game next year or you could get the first half now."
"00:37:00,702 --> 00:37:02,581","And I think people, I don't know what they would say."
"00:37:02,581 --> 00:37:05,902","Like I would think people would want to, want to play what they could play."
"00:37:05,902 --> 00:37:11,362","As long as it was done, finished and good and not rushed out the door, I think they would like to play what they could play."
"00:37:11,720 --> 00:37:18,643","Rice: I'm feeling more comfortable about it, so I mean, it's just a matter of you want the perfect game"
"00:37:18,643 --> 00:37:25,163","and we, you know, you're working so hard with a really distinct vision in mind."
"00:37:25,163 --> 00:37:28,683","And so now we're at the point where it's like, OK, realities have set in."
"00:37:28,940 --> 00:37:31,100","We got to ship this game at some point."
"00:37:31,540 --> 00:37:34,560","Ultimately like we're just doing what's best for the game."
"00:37:34,560 --> 00:37:35,840","We want the game to succeed."
"00:37:35,840 --> 00:37:36,860","We want it to be good."
"00:37:37,100 --> 00:37:42,879","We want people to be excited about it, but we also want to be sensitive to the needs of the studio."
"00:37:42,880 --> 00:37:45,660","And I think that there's a way that we can do all of those things."
"00:37:46,060 --> 00:37:47,220","We ran into the same thing with Iron Brigade."
"00:37:47,220 --> 00:37:51,220","I remember we had a meeting where like our Microsoft producer flew down."
"00:37:51,220 --> 00:37:57,501","We sat in this room for three days and it was like, we might cancel your game unless you can prove to us that you can finish it in,"
"00:37:57,501 --> 00:37:59,321","you know, however many months and make it good."
"00:37:59,460 --> 00:38:05,729","And we had to like figure out how to change everything, all the structure, cut things and make really smart decisions on how to actually get it done."
"00:38:06,000 --> 00:38:11,184","And it was an awful meeting and everybody hated each other, but we came out of it with a really solid plan"
"00:38:11,250 --> 00:38:12,610","and we knew what we were going to do."
"00:38:12,610 --> 00:38:18,050","And I think this is just that stage where it's like the huge hump to get over, but at the end of this we're going to have like a clear plan"
"00:38:18,050 --> 00:38:19,770","for the rest of production."
"00:38:19,770 --> 00:38:23,790","Everyone's going to know what needs to happen and we're going to just, you know, plow through it."
"00:38:28,040 --> 00:38:35,360","[Music] Schafer: It feels like the right thing to do."
"00:38:35,360 --> 00:38:40,256","But at least we have an actual, real schedule now that is not based on just our hopes and dreams"
"00:38:40,260 --> 00:38:43,380","but actually has math that shows that we'll be done in a certain month."
"00:38:43,860 --> 00:38:46,980","January for Part One and April for Part Two."
"00:38:47,680 --> 00:39:25,188","[Music] Schafer: Well, nothing really."
"00:39:25,188 --> 00:39:32,018","I mean I feel like, I feel like we want to show what making games is really like and this is what making games is really like."
"00:39:32,160 --> 00:39:37,746","Like tough choices, tradeoffs, compromises, arguments, you know."
"00:39:37,746 --> 00:39:40,666","And then in the end it all turns out to be something great."
"00:39:42,460 --> 00:39:43,440","Hopefully."
"00:39:43,540 --> 00:39:44,780","Offscreen Voice: Part one of something great."
"00:39:47,260 --> 00:39:48,760","Schafer: Part one of something great."
"00:39:53,020 --> 00:39:53,700","Yeah."
