Timecode,Content
"00:19:12,151 --> 00:19:15,654",And they don't need to completely revolutionize with--with how they interact.
"00:19:15,654 --> 00:19:16,989",They don't need to be a different genre.
"00:19:16,989 --> 00:19:20,292","They just, ""We like the old adventure games and we wanna play another one."""
"00:19:20,292 --> 00:19:23,729","And knowing they were out there and we were making the game for them, uh,"
"00:19:23,729 --> 00:19:25,731",is what made it special this time around.
"00:19:25,731 --> 00:19:31,504","Rice: There's always been, like, conversation coming up here and there about how we're gonna give backers the codes,"
"00:19:31,504 --> 00:19:34,340",or if we're gonna give them early access to the game or anything like that.
"00:19:34,340 --> 00:19:37,376","And I feel like it's never been, like, fully talked about and decided upon."
"00:19:37,376 --> 00:19:41,714","Schafer: I was--I wanted to give it just the--the day before, -the 24 hours before. Rice: Yeah."
"00:19:41,714 --> 00:19:46,619","Spafford: Yeah, if it's possible without too much mess, then I think that people will really appreciate it."
"00:19:46,619 --> 00:19:50,222","And in fact, we've set the embargo for press for the same time"
"00:19:50,222 --> 00:19:53,492","as the backers getting their keys so that, you know, everyone's getting"
"00:19:53,492 --> 00:19:55,494",their thing at the same time.
"00:19:55,494 --> 00:19:58,864","Offscreen: Yeah, 'cause the embargo thing was such an issue last time."
"00:19:58,864 --> 00:20:01,734",Spafford: I think there is all kinds of emotions about that.
"00:20:01,734 --> 00:20:03,636","Rice: Tim, did you hear that? Schafer: What?"
"00:20:03,636 --> 00:20:09,742","Rice: ""Digital Trends"" posted an article, ""Why We're Breaking the 'Broken Age' Embargo."""
"00:20:09,742 --> 00:20:13,145","Schafer: Tell 'em maybe he didn't agree to anything, but he knows he's bein' a shit."
"00:20:13,145 --> 00:20:18,517","Bailey: I was looking over all of our news broadcasts, and basically all the exposure went out"
"00:20:18,517 --> 00:20:20,753","when the backers got it, like, two weeks ago."
"00:20:20,753 --> 00:20:26,725",Spafford: I think that whole situation probably should have been done a bit differently.
"00:20:26,725 --> 00:20:30,496","I think we learned a lot from that, by the sounds of things, or at least I hope so."
"00:20:30,496 --> 00:20:35,434","And I've certainly watched that episode and--and thought, ""Okay, we need to not do that."""
"00:20:37,470 --> 00:20:40,606","Yeah, so, it--today is Friday."
"00:20:40,606 --> 00:20:48,180","Uh, on Sunday night, we're gonna send out backer keys to people, which is pretty exciting."
"00:20:48,180 --> 00:20:54,620","Um, 24 hours later, the game will unlock on Steam and be pushed out, uh, around the world"
"00:20:54,620 --> 00:20:58,290",onto however many millions of platforms that we're doing.
"00:20:58,290 --> 00:21:03,362","Um, so by Tuesday, uh, morning when we all come into the office,"
"00:21:03,362 --> 00:21:08,467","the game will be out, everyone will be playing, no one will have any problems, everything will be fine,"
"00:21:08,467 --> 00:21:10,202",and everyone will be having a good time.
"00:21:10,202 --> 00:21:12,571",That's--that's the gist of it.
"00:21:12,571 --> 00:21:14,673","Hansen: Flawless. Franzke: What could go wrong, right?"
"00:21:14,673 --> 00:21:16,642","Hansen: Yeah, don't say that."
"00:21:16,642 --> 00:21:17,676",Rice: It's all gonna be perfect.
"00:21:17,676 --> 00:21:20,112",Hansen: It--it may not be perfect.
"00:21:20,112 --> 00:21:22,381","Rice: Um, all right."
"00:21:22,381 --> 00:21:24,283",All right.
"00:21:24,283 --> 00:21:25,484",Let's put out the Kickstarter update?
"00:21:25,484 --> 00:21:26,719",Spafford: Let's do it.
"00:21:28,320 --> 00:21:29,622","Schafer: Yo, yo, yo, yo, yo."
"00:21:30,823 --> 00:21:32,825","Yo, yo, yo, yo, yo."
"00:21:38,264 --> 00:21:39,665","Hi, everybody."
"00:21:39,665 --> 00:21:40,866","Hello, hello, thank you for waiting."
"00:21:40,866 --> 00:21:43,536",Thanks for-- sorry about the delay.
"00:21:43,536 --> 00:21:46,038","It's still so interesting, Melina just magically appears there."
"00:21:46,038 --> 00:21:47,640","Hello, Melina, nice to see you."
"00:21:47,640 --> 00:21:48,474","Awesome, awesome."
"00:21:48,474 --> 00:21:50,576","Okay. Hi, everybody."
"00:21:50,576 --> 00:21:55,347","Uh, today I've been very preoccupied 'cause ""Broken Age"" is in the hands of our backers"
"00:21:55,347 --> 00:21:57,883","and people are playing it, which is amazing!"
"00:21:57,883 --> 00:21:59,318",Yeah!
"00:21:59,318 --> 00:22:01,987",Offscreen: Do you wanna look at the forum right now?
"00:22:01,987 --> 00:22:03,389",Schafer: Okay.
"00:22:03,389 --> 00:22:05,124","Let's go to the forum, shall we?"
"00:22:05,124 --> 00:22:08,494","""Spoiler: Need hint urgently."" Ah! Ah!"
"00:22:08,494 --> 00:22:09,528","Take that, right?"
"00:22:09,528 --> 00:22:10,629",Right?
"00:22:10,629 --> 00:22:12,731",Where's the general...
"00:22:12,731 --> 00:22:16,468","""Let's talk about how much we love the game"" thread?"
"00:22:16,468 --> 00:22:17,636",Let's see.
"00:22:17,636 --> 00:22:19,605",Discussion and feedback.
"00:22:19,605 --> 00:22:20,706","""I finished this morning."
"00:22:20,706 --> 00:22:23,008","What an incredible game!"" That's all I'm gonna read."
"00:22:23,008 --> 00:22:24,743",That's it.
"00:22:24,743 --> 00:22:27,580","""Everything about 'Act 2' has improved the game dramatically."
"00:22:27,580 --> 00:22:29,181",The puzzles are a lot more detailed.
"00:22:29,181 --> 00:22:32,384","Required me to pull out a notepad."" Yay."
"00:22:32,384 --> 00:22:35,554",That's nice. I'm glad it makes-- I get excited when I pull out a notepad.
"00:22:35,554 --> 00:22:37,756","""I liked 'Act 1,' but it was a little linear."
"00:22:37,756 --> 00:22:39,458",'Act 2' is perfect.
"00:22:39,458 --> 00:22:43,028","And to Tim and everyone at Double Fine, I really appreciate you and what you've done so much."""
"00:22:43,028 --> 00:22:44,263","Well, that's nice."
"00:22:44,263 --> 00:22:45,464",Ah! The game's out.
"00:22:45,464 --> 00:22:48,601","I mean, it really comes out tomorrow, or midnight tonight."
"00:22:48,601 --> 00:22:52,571","But it's out, the review embargo is lifted, we got a 9.2 from ""Game Informer,"""
"00:22:52,571 --> 00:22:56,642","and it should be good for launch, official launch day tomorrow,"
"00:22:56,642 --> 00:22:59,612",where it'll be out on all platforms and everywhere.
"00:22:59,612 --> 00:23:04,316","Um, so now we just sit around and read reviews and pretend we don't care about 'em."
"00:23:04,316 --> 00:23:07,286",That's the...regular thing.
"00:23:07,286 --> 00:23:09,989","I'm gonna sit there, like, all night just waiting for them to come in."
"00:23:09,989 --> 00:23:12,691","You see one, you're like, ""Oh, that-- that was awesome! I'm gonna read one more!"
"00:23:12,691 --> 00:23:14,994","Oh, that was bad, I'm not gonna-- not gonna read any m--"
"00:23:14,994 --> 00:23:18,631","Oh, that one was nice!"" And then it all evens out."
"00:23:18,631 --> 00:23:22,301","I just was reading, like, two different reviews, one talking about being too hard"
"00:23:22,301 --> 00:23:24,470","and one being, it's too easy."
"00:23:24,470 --> 00:23:28,607","And, uh, you know, that just seems to be the way with those games."
"00:23:28,607 --> 00:23:31,076","They're just, like, um..."
"00:23:31,076 --> 00:23:37,316","people--people react strongly and very subjectively and, um...I don't know."
"00:23:37,316 --> 00:23:40,653","Like, I feel like it takes years, almost, for people to really decide"
"00:23:40,653 --> 00:23:43,455",how they feel about these games.
"00:23:43,455 --> 00:23:45,791",So 10 years from now we'll find out if it was any good.
"00:23:45,791 --> 00:23:49,662","Offscreen: It seems a bit strange that there's review scores for ""Act 1,"" ""Act 2--"""
"00:23:49,662 --> 00:23:51,063",And the whole thing.
"00:23:51,063 --> 00:23:53,465","Schafer: Yeah, it's a mess... it's a mess."
"00:23:53,465 --> 00:23:54,833",Never split your game in half.
"00:23:54,833 --> 00:23:57,636","Rice: By the way, there's a lot of people talking about it, so that's good."
"00:23:57,636 --> 00:24:01,307","Um, and tomorrow we're partying, and I think I sent an invite out to everybody."
"00:24:01,307 --> 00:24:05,511","So, bar crawl, I think we're just starting at Victory Hall, 'cause it's close and we can walk there,"
"00:24:05,511 --> 00:24:08,547",and then we're gonna go-- Schafer: And then the hardcore. Rice: Chinatown.
"00:24:08,547 --> 00:24:14,553",Schafer: To people who care about history and wanna relive history through the bars of Chinatown and beyond.
"00:24:14,553 --> 00:24:19,658","Rice: So, tonight at 9:00 our time, midnight Eastern, is when all the other platforms will go up."
"00:24:19,658 --> 00:24:22,194","Bottle Opener: In the name of Lars Halford, open up!"
"00:24:22,194 --> 00:24:23,529","Franzke: Okay, so we've got Ouya lined up."
"00:24:23,529 --> 00:24:25,798",I guess we just need to press that button.
"00:24:25,798 --> 00:24:27,166",Rice: The button?
"00:24:27,166 --> 00:24:31,070","Uh, Spaff figured out some way to wire this weird Divekick button..."
"00:24:31,070 --> 00:24:33,572",Spafford: It's not that weird! Rice: ...to launching the game.
"00:24:33,572 --> 00:24:36,875","-Cheers. Franzke: Well, cheers to you guys."
"00:24:36,875 --> 00:24:41,413","Spafford: It's okay, we're toasting the five-- four-minute countdown"
"00:24:41,413 --> 00:24:43,015",to pressing the blue button.
"00:24:43,015 --> 00:24:44,717","Do you want the blue pill, or the yellow pill?"
"00:24:44,717 --> 00:24:46,552","Rice: Oh my God, everything explodes."
"00:24:46,552 --> 00:24:50,055","Franzke: The game gets deleted, obliterated from the server, so don't press the yellow button."
"00:24:50,055 --> 00:24:52,224",Spafford: All the money is refunded.
"00:24:54,226 --> 00:24:56,695","Franzke: The code gets unwritten, the art unmade."
"00:24:56,695 --> 00:24:59,131",Rice: Yep.
"00:24:59,131 --> 00:25:00,632","Spafford: What are we gonna do for four minutes, you guys?"
"00:25:00,632 --> 00:25:03,569",We could read Twitter for a bit.
"00:25:03,569 --> 00:25:05,738",Spafford: People are really happy. Rice: The reviews have been -really good. Spafford: Yep.
"00:25:05,738 --> 00:25:09,808","Rice: Just, like, the way they describe the puzzles and the writing,"
"00:25:09,808 --> 00:25:12,578","it makes it-- makes it feel like people actually really got it,"
"00:25:12,578 --> 00:25:16,815","-which is nice. Spafford: We should get ready, because we're about to--to go into..."
"00:25:16,815 --> 00:25:19,118","Rice: Let's do it, you guys."
"00:25:19,118 --> 00:25:22,454","Spafford: You should. Franzke: Okay, Greg, It's hovering over the button."
"00:25:22,454 --> 00:25:23,555",Rice: You do this one. Franzke: I do this one?
"00:25:23,555 --> 00:25:25,057",This is Steam; this is the big one.
"00:25:25,057 --> 00:25:27,626",Rice: I know. You do this one. Franzke: All right.
"00:25:27,626 --> 00:25:28,761","Spafford: Press the ""Okay"" button!"
"00:25:28,761 --> 00:25:30,029","Franzke: All right, here it goes!"
"00:25:30,029 --> 00:25:31,196",It's live on Steam.
"00:25:31,196 --> 00:25:32,598","Rice: Yay. Spafford: Oh, my God."
"00:25:32,598 --> 00:25:34,266","Rice: Okay. Spafford: All right, next one."
"00:25:34,266 --> 00:25:35,467","Franzke: Okay, here's iOS."
"00:25:35,467 --> 00:25:37,336","Spafford: Oh my God, oh my God, oh my God."
"00:25:37,336 --> 00:25:39,204","Rice: Oh, man..."
"00:25:39,204 --> 00:25:40,506","Franzke: All right, here, Spaff."
"00:25:40,506 --> 00:25:42,040","Franzke: Spaff, you do the OS X App Store."
"00:25:42,040 --> 00:25:43,308",Spafford: Release this version.
"00:25:43,308 --> 00:25:45,043",Franzke: Release!
"00:25:45,043 --> 00:25:46,645",I'll do Ouya.
"00:25:46,645 --> 00:25:47,646","Rice: Yep, there you go."
"00:25:47,646 --> 00:25:48,747",You're in that one.
"00:25:48,747 --> 00:25:50,315",Spafford: Ouya's live?
"00:25:50,315 --> 00:25:51,483",Franzke: Waiting--yep. Spafford: Okay.
"00:25:51,483 --> 00:25:52,584",Franzke: Just Google Play.
"00:25:52,584 --> 00:25:53,786","Rice: Okay, wait, is this the last one?"
"00:25:53,786 --> 00:25:54,987",Franzke: Yeah. Rice: Let's all do this one.
"00:25:54,987 --> 00:25:56,221",Franzke: Okay. Ready?
"00:25:56,221 --> 00:25:58,190","Rice: Final build, one, two, three, go."
"00:25:58,500 --> 00:26:17,109","[Music] Franzke: But, yes, this is my last, I guess,"
"00:26:17,109 --> 00:26:19,178","full day in the office, one could say."
"00:26:19,178 --> 00:26:22,347","Not that I'm actually gonna do any work, but, um..."
"00:26:22,347 --> 00:26:25,384","Today is ""Broken Age"" launch day, officially."
"00:26:25,384 --> 00:26:27,219","Uh, so lots of parties lined up."
"00:26:27,219 --> 00:26:30,322","I am just gonna pretend they're all for me, for my leave--for one of my leaving parties."
"00:26:30,322 --> 00:26:32,624","Uh...but yeah, it's--it's weird."
"00:26:32,624 --> 00:26:34,626",It's weird. What is that? Oh.
"00:26:34,626 --> 00:26:36,495","Oh, because we don't actually need this anymore?"
"00:26:36,495 --> 00:26:41,700","That's true, I guess I don't need to talk while-- Brr!"
"00:26:41,700 --> 00:26:43,101",There's that.
"00:26:46,839 --> 00:26:49,575",All right?
"00:26:49,575 --> 00:26:53,579","Rice: We just put out the new trailer, so we're trying to, like, spread those around, um..."
"00:26:53,579 --> 00:26:55,013",Offscreen: Elijah Wood? Rice: I did see that.
"00:26:55,013 --> 00:26:58,484","So Elijah just tweeted, like, thirty minutes ago about the game."
"00:26:58,484 --> 00:27:00,285","Right there, see? Boom."
"00:27:00,285 --> 00:27:01,587","Yay, Elijah."
"00:27:01,587 --> 00:27:05,791","Like you see right now, we're at, like, twenty-five or so on the list."
"00:27:05,791 --> 00:27:11,196","Um...and then the hope is that that'll start going up, so, by a couple things."
"00:27:11,196 --> 00:27:14,266","One is, we can check and see now if it's getting featured."
"00:27:14,266 --> 00:27:15,300","Okay, so there it is."
"00:27:15,300 --> 00:27:16,835",Yay. So this showed up.
"00:27:16,835 --> 00:27:18,303","So this'll help, especially since it's on sale."
"00:27:18,303 --> 00:27:19,538","Um, that's always nice."
"00:27:19,538 --> 00:27:21,473",On Steam people see that sale number.
"00:27:21,473 --> 00:27:26,578",We do get daily Android and iOS sales.
"00:27:26,578 --> 00:27:32,451","PS4 probably won't, uh, give us any kinda inclination for, like, a week or so, maybe, um, maybe more."
"00:27:32,451 --> 00:27:34,486","Spafford: They're the most interesting ones, I think."
"00:27:34,486 --> 00:27:36,088","Rice: Yeah, that'll be interesting, 'cause it's new."
"00:27:36,088 --> 00:27:41,026",Um...brand-new sales and it's reviewing well there and everything.
"00:27:41,026 --> 00:27:45,831","So, uh, I think we'll have a better idea in, like, a couple weeks across all platforms,"
"00:27:45,831 --> 00:27:53,038","but we'll at least have an inkling of what to expect, um, from the ones that we can see soon."
"00:27:53,038 --> 00:27:57,376","It's just, those are the ones that we've already been out and being sold on for a while now,"
"00:27:57,376 --> 00:27:59,144",so it's hard to say.
"00:27:59,144 --> 00:28:00,312",That's it.
"00:28:00,312 --> 00:28:01,647",Congrats.
"00:28:01,647 --> 00:28:03,615",Schafer: Uh...
"00:28:03,615 --> 00:28:05,217","Yeah, yeah."
"00:28:06,218 --> 00:28:08,020",Rice: You're so excited.
"00:28:08,020 --> 00:28:09,388",Schafer: Yep.
"00:28:09,388 --> 00:28:10,622",Phone voice: Press one.
"00:28:10,622 --> 00:28:12,991","To send a voicemail, press two."
"00:28:12,991 --> 00:28:14,660",Schafer: I don't know what hap-- why it did that there.
"00:28:14,660 --> 00:28:16,094",Phone voice: Home screen.
"00:28:17,663 --> 00:28:21,300","Schafer: Oh, man. Rice: Okay, all you'll do is say ""Green,"" and then ""Okay."" Kipnis: Green and then--"
"00:28:21,300 --> 00:28:23,001","Schafer: You press ""Send"" to accept the call."
"00:28:23,001 --> 00:28:25,203","Rice: Yeah, this is an old phone, old-school phone."
"00:28:25,203 --> 00:28:26,538","Kipnis: This is a really old phone, yeah."
"00:28:26,538 --> 00:28:28,640",It's--it's a burner we got?
"00:28:28,640 --> 00:28:30,542",Greg: Yeah. Kipnis: Is this what drug dealers use?
"00:28:30,542 --> 00:28:32,010","Rice: Yes, it's a drug dealer-- Schafer: Oh, I got a voicemail."
"00:28:32,010 --> 00:28:33,478","Okay, okay."
"00:28:33,478 --> 00:28:35,380",Phone voice: Home screen.
"00:28:35,380 --> 00:28:37,482","Kipnis: I love that it announces. Rice: All right, can we start?"
"00:28:37,482 --> 00:28:41,820","Schafer: A hint line--we're talking about doing a hint line, getting a burner phone and just making it a number"
"00:28:41,820 --> 00:28:44,089",that people can call for hints.
"00:28:44,089 --> 00:28:48,493","You're supposed to say, ""Action."" Maybe talking to me..."
"00:28:48,493 --> 00:28:50,362",Hm.
"00:28:50,362 --> 00:28:54,766","I'll probably just be getting people angry, people calling to chew me out about ""Spacebase."""
"00:28:54,766 --> 00:28:58,070",Here's a hint: Go buy someone else's games.
"00:28:58,070 --> 00:29:02,374","Hi, and welcome to the Double Fine Hint Line, which we have had for a long time,"
"00:29:02,374 --> 00:29:04,142","but no one's ever called, it's weird."
"00:29:04,142 --> 00:29:07,713","Uh, but we're answering calls today for ""Broken Age,"" 'cause today is the launch of ""Broken Age""!"
"00:29:07,713 --> 00:29:09,247","Phone voice: Call one. Schafer: Oh, we got a call!"
"00:29:09,247 --> 00:29:10,649","Hold on, everybody."
"00:29:10,649 --> 00:29:13,652","Hello, Double Fine Hint Line, can I help you?"
"00:29:13,652 --> 00:29:14,987","Phone: Uh, hello, is this Tim?"
"00:29:14,987 --> 00:29:16,088",Schafer: This is Tim.
"00:29:16,088 --> 00:29:17,255",How are you doing?
"00:29:17,255 --> 00:29:18,523","Phone: Oh m--oh, my God."
"00:29:18,523 --> 00:29:25,163","Hello, my name is, uh, Steve Kaufman, and I just wanna say, you are the greatest developers"
"00:29:25,163 --> 00:29:27,199","in--in history, basically."
"00:29:27,199 --> 00:29:28,533","Schafer: Oh, that's so nice of you to say!"
"00:29:28,533 --> 00:29:30,502","-Oh, that's lovely! Kipnis: Wow."
"00:29:30,502 --> 00:29:34,206","Phone: Uh, I was really happy as a backer to see it all come together."
"00:29:34,206 --> 00:29:36,508","Schafer: Aw, thanks for backing. Phone: So, I love it."
"00:29:36,508 --> 00:29:40,379","Yeah, um, and I actually have a legit-- like, I need a legit tip."
"00:29:40,379 --> 00:29:42,547","Schafer: Okay, all right, that's why we're here."
"00:29:42,547 --> 00:29:43,649","Kipnis: Wow, this is really working well."
"00:29:43,649 --> 00:29:46,585","Rice: There's a lot of people-- Schafer: Hello, Double Fine Hint Line, can I help you?"
"00:29:46,585 --> 00:29:52,524","Kipnis: Maybe some--some asshole would call in and just say really mean things to us, live on the stream."
"00:29:52,524 --> 00:29:54,259","But it was, like, the opposite."
"00:29:54,259 --> 00:30:00,499","It just, like, it completely blew our expectations, in the similar way that seeing the game get funded did"
"00:30:00,499 --> 00:30:01,833",on that first day.
"00:30:01,833 --> 00:30:04,703",It made you feel like the world is a much better place than you thought it was.
"00:30:04,703 --> 00:30:06,138",Schafer: Bye. Phone: Goodbye.
"00:30:06,138 --> 00:30:08,373",Schafer: What a lovely fellow. Lovely fellow.
"00:30:08,373 --> 00:30:09,508",-That was spoiler-free. -Yeah. There we go.
"00:30:09,508 --> 00:30:12,244","Spoilers: Uh, our backers are great."
"00:30:12,244 --> 00:30:15,313","Phone: This is Emory Biloski from, uh, Israel calling, actually."
"00:30:15,313 --> 00:30:17,049",Schafer: You're calling from Israel?
"00:30:17,049 --> 00:30:18,550",What time-- what time is it there?
"00:30:18,550 --> 00:30:19,851",-Isn't it super late there? Kipnis: Shalom.
"00:30:19,851 --> 00:30:22,554","Phone: It's, uh, it's like 1:30 in the morning."
"00:30:22,554 --> 00:30:23,989",Schafer: Shalom.
"00:30:23,989 --> 00:30:25,724","Hello, Double Fine Hint Line, can I help you?"
"00:30:25,724 --> 00:30:26,825","Double Fine Hint Line, can I help you?"
"00:30:26,825 --> 00:30:28,527","Rice: Blowin' up, blowin' up."
"00:30:28,527 --> 00:30:30,729","Schafer: Hello, Double Fine Hint Line, can I help you?"
"00:30:30,729 --> 00:30:31,830","Phone: Oh, shit."
"00:30:31,830 --> 00:30:33,465","Uh, hi."
"00:30:33,465 --> 00:30:35,500",Schafer: Language!
"00:30:35,500 --> 00:30:38,136","Kipnis: Yeah, it was just-- it was a really pleasant surprise,"
"00:30:38,136 --> 00:30:42,407","like, just how lovely everyone was and, like, how fun that whole day--"
"00:30:42,407 --> 00:30:45,544",that whole day was really amazing.
"00:30:45,544 --> 00:30:47,145",Spafford: That's it. We're done.
"00:30:47,145 --> 00:30:50,215",Kipnis: Yay. That was-- that was a great last call.
"00:30:50,215 --> 00:30:52,584","Rice: Well, we might turn the phone back on later."
"00:30:52,584 --> 00:30:54,419","Kipnis: Really? Rice: So, you never know."
"00:30:54,419 --> 00:30:57,456","Schafer: While we're hangin' out, just out in the bar later?"
"00:30:57,456 --> 00:30:59,691","All right, let's get this good time over with."
"00:30:59,691 --> 00:31:01,159",Woo!
"00:31:01,159 --> 00:31:03,862",Nothing seems to happen until I stand up and get everyone's attention
"00:31:03,862 --> 00:31:05,030",and then say thank you to everybody.
"00:31:05,030 --> 00:31:06,264",I've made so many toasts.
"00:31:06,264 --> 00:31:08,467","Peter McConnell's here, everybody."
"00:31:08,467 --> 00:31:09,768",Peter McConnell. Nice to see you.
"00:31:09,768 --> 00:31:11,169",Thank you for all the excellent music in the game.
"00:31:11,169 --> 00:31:12,637","McConnell: Well, thank you."
"00:31:12,637 --> 00:31:15,640","When you've worked on something for--for a good long time,"
"00:31:15,640 --> 00:31:19,644","you know, over two years, you know, two and a half for me, three I think for the--"
"00:31:19,644 --> 00:31:27,419","for--for the--the team at large, um, uh, it's hard not to be, you know,"
"00:31:27,419 --> 00:31:29,221",a little misty-eyed about it.
"00:31:29,221 --> 00:31:34,726","It's-it's like getting to the end of the game, when you play the game, um,"
"00:31:34,726 --> 00:31:38,797","where--where you have to, um, say, oh, well, you know, these characters"
"00:31:38,997 --> 00:31:43,435","have become my friends and--and now I have to say, you know, goodbye to the story"
"00:31:43,435 --> 00:31:45,170",and goodbye to the characters.
"00:31:45,170 --> 00:31:47,773","And so there's a certain amount of sadness, I guess."
"00:31:47,773 --> 00:31:52,310","And--and, uh, certainly, um, you know, there's a little relief."
"00:31:52,310 --> 00:31:56,448","It's always nice to be-- actually to say, oh, finally, you know?"
"00:31:56,448 --> 00:32:02,187","Um, you know, but there's also that, oh, well, you know..."
"00:32:02,187 --> 00:32:04,256","I mean, that's..."
"00:32:04,256 --> 00:32:06,792","that's like, uh...um..."
"00:32:06,792 --> 00:32:09,561","It's, uh, an--an era, you know?"
"00:32:09,561 --> 00:32:14,666","A really big project like that, you love like--like a-- like a child."
"00:32:14,666 --> 00:32:19,504","And, uh, letting it go out into the world is a--is a-- is an emotional moment."
"00:32:19,504 --> 00:32:20,705",Schafer: Call me if you need any hints.
"00:32:20,705 --> 00:32:22,274","If you need any hints, give me a call."
"00:32:22,274 --> 00:32:23,508",All right.
"00:32:23,508 --> 00:32:25,477","Now, then..."
"00:32:26,620 --> 00:32:31,583",[Gasps] Agh!
"00:32:33,300 --> 00:32:37,556",[Laughter] That's what you get for being cute!
"00:32:37,556 --> 00:32:40,659","TV: Oliver, safe travels and best of luck for the future."
"00:32:40,659 --> 00:32:46,431","And everybody else, stay awesome, stay strong, and find joy in the things that you do."
"00:32:46,431 --> 00:32:47,465",-Bye. Schafer: Bye!
"00:32:47,465 --> 00:32:48,567",Kipnis: Aw...
"00:32:48,567 --> 00:32:50,135",Wow.
"00:32:50,135 --> 00:32:51,269",Schafer: Awww.
"00:32:51,269 --> 00:32:52,504","TV: ""Broken Age"" got released..."
"00:32:52,504 --> 00:32:53,805",Kipnis: Oh!
"00:32:53,805 --> 00:32:55,507",Schafer: Majus!
"00:32:55,507 --> 00:32:57,876",TV: I'm so happy for all of you.
"00:32:57,876 --> 00:32:59,811",Congratulations.
"00:32:59,811 --> 00:33:03,715","You finished this work of art, and now everybody can see and play it"
"00:33:03,715 --> 00:33:06,184",and it's wonderful!
"00:33:06,660 --> 00:33:13,592",[Laughter] Struggled with problems and obstacles.
"00:33:13,592 --> 00:33:18,597",Ups and downs are a normal part
"00:33:18,597 --> 00:33:21,566",of the whole project.
"00:33:21,566 --> 00:33:24,102",And you should embrace that.
"00:33:24,102 --> 00:33:25,470",It's part of it.
"00:33:25,470 --> 00:33:30,442","""Broken Age"" is made out of the ups and downs."
"00:33:30,442 --> 00:33:35,413",I am really emotional right now.
"00:33:35,413 --> 00:33:37,616",I wish I could talk to you for real right now.
"00:33:37,616 --> 00:33:41,887",And hope I see you again soon in the future.
"00:33:41,887 --> 00:33:44,256","And, uh, let's make more games."
"00:33:44,256 --> 00:33:48,560",Let's show the world how the sausage gets made.
"00:33:48,560 --> 00:33:50,862","And, um, yeah."
"00:33:50,862 --> 00:33:52,464",I love you guys.
"00:33:52,464 --> 00:33:53,732",Crowd: Aw!
"00:33:53,732 --> 00:33:56,101",TV: And...yeah.
"00:33:56,101 --> 00:34:00,338","Let's, uh, let's--we--we'll-- we'll talk in person, so let's not do this."
"00:34:00,338 --> 00:34:03,642",[Laughter] Schafer: Let's not let this get weird.
"00:34:03,642 --> 00:34:05,076",TV: Bye. Bye.
"00:34:05,076 --> 00:34:06,044",I love you.
"00:34:06,044 --> 00:34:07,479","Crowd: Bye, Majus!"
"00:34:07,479 --> 00:34:09,813","Schafer: I mean, crowdfunding was so great, and is so great in a lot of ways."
"00:34:09,813 --> 00:34:14,185","Like, it's--the--the, um, the relationship you have with the community"
"00:34:14,185 --> 00:34:18,489","and the-- and the nature of the money is so, um, perfect for what you wanna do,"
"00:34:18,489 --> 00:34:25,096",do something creative and--and community focused without worrying about ties to people
"00:34:25,096 --> 00:34:28,166",who might wanna try to influence your game because they gave you money.
"00:34:28,166 --> 00:34:33,170",Um...it's--it's weird because it just happened to time out--
"00:34:33,170 --> 00:34:39,244","it happened to coincide with a weird phase of the Internet where everyone's super angry all the time and it just, like--"
"00:34:39,244 --> 00:34:42,781",it was hard to be that open and transparent and give everybody--
"00:34:42,781 --> 00:34:47,319","It's like we opened up a little tray of, you know, bludgeoning instruments so that--"
"00:34:47,319 --> 00:34:49,254",for people could beat us up with.
"00:34:49,254 --> 00:34:51,523",And then people picked 'em up and just beat us up with them.
"00:34:51,523 --> 00:34:53,224","And we're like, huh, that was an interesting experiment."
"00:34:53,224 --> 00:34:56,761",We probably shouldn't have given all those weapons to all the people who are mad.
"00:34:56,761 --> 00:35:01,833","But, um, if that had not erupted at that moment, you know, maybe I would've thought--"
"00:35:01,833 --> 00:35:05,403","'Cause at the beginning, the transparency was nothing but, like,"
"00:35:05,403 --> 00:35:08,673","um, hugs and, uh, high-fives all around."
"00:35:08,673 --> 00:35:12,544","Like, everybody at our-- you know, our PAX meetups, like, that was our community experience,"
"00:35:12,544 --> 00:35:15,413",was everyone just telling us how much they were excited about the game
"00:35:15,413 --> 00:35:17,082",and how much they loved us and everything.
"00:35:17,082 --> 00:35:23,088","And then when we announced the change in the schedule, just all that-- just people just--"
"00:35:23,088 --> 00:35:26,591",it seemed like there was a big crowd of people just ready to-- just really super mad.
"00:35:26,591 --> 00:35:32,430","And if you Google, like, um, ""'Broken Age,' broken promises"" on the Internet-- which I do every night--"
"00:35:32,430 --> 00:35:34,499","if you Google that, you'll see all these angry articles."
"00:35:34,499 --> 00:35:38,536","Not just from, like, random people on Twitter, but, like, these journalists who are like,"
"00:35:38,536 --> 00:35:42,207","""They really let everybody down with this and they should really be sorry."""
"00:35:42,207 --> 00:35:43,708","And, um..."
"00:35:43,708 --> 00:35:47,379","and here we are at the end and we're shipping the game and it took a long time,"
"00:35:47,379 --> 00:35:49,547",but it's everything we said we were gonna do.
"00:35:49,547 --> 00:35:53,518","Uh...and I want to mail all those people individually and be like,"
"00:35:53,518 --> 00:35:56,988","""It's time for you to apologize about that article."" But I don't think they feel like they were wrong."
"00:35:56,988 --> 00:35:59,557",I think they feel like-- that we still really messed up.
"00:35:59,557 --> 00:36:01,226","But, um, I don't."
"00:36:01,226 --> 00:36:03,194",I feel like...
