"Timecode","Content"
"00:24:05,520 --> 00:24:06,880","OK, man."
"00:24:06,880 --> 00:24:08,918","I'm wondering about that Bagel filter thing."
"00:24:08,920 --> 00:24:12,140","I'm just wondering what it is, you know."
"00:24:13,960 --> 00:24:15,260","What if Tim's happy with it."
"00:24:15,260 --> 00:24:16,280","I should talk to Tim."
"00:24:18,120 --> 00:24:19,520","Schafer: I have not talked to him about that."
"00:24:19,520 --> 00:24:22,000","I haven't talked to him on this trip about how he's feeling about everything."
"00:24:22,000 --> 00:24:23,440","That'll be interesting."
"00:24:23,440 --> 00:24:26,438","Hopefully we get some alone time."
"00:24:26,440 --> 00:24:27,780","Petty: I just don't know about the painting Bagel."
"00:24:27,780 --> 00:24:29,600","Now how are you feeling about the like..."
"00:24:29,600 --> 00:24:33,300","We've been going back and forth a long time just trying to get a feel for that whole process."
"00:24:33,580 --> 00:24:35,137","Stapley: The paining process? Petty: Yeah."
"00:24:35,140 --> 00:24:37,904","And then like work on this big ass fucking layered files and..."
"00:24:37,904 --> 00:24:40,029","Stapley: Yeah, yeah. I'm comfortable with that."
"00:24:40,029 --> 00:24:43,840","I'd like to actually get involved more with like the concept stuff, though."
"00:24:43,840 --> 00:24:44,420","Petty: Yeah?"
"00:24:44,420 --> 00:24:46,842","Stapley: I feel like I'm just kind of a painter."
"00:24:46,842 --> 00:24:52,988","I just feel like people are expecting it to be mine somehow, you know, just 'cause, you know."
"00:24:53,960 --> 00:24:55,820","That's what people are saying."
"00:24:56,580 --> 00:24:58,659","And like it's supposed to be my style but it isn't really."
"00:24:58,720 --> 00:25:01,790","Petty: It may be that you're feeling like the painting isn't the side that you care about most."
"00:25:01,790 --> 00:25:07,167","Maybe you feel more about the shape, language and the concept design and we, you know, Levi does painting and you do layouts."
"00:25:07,167 --> 00:25:09,467","There's flexibility there."
"00:25:09,700 --> 00:25:14,502","Stapley: Where like I don't paint everything but be kind of like overlook, you know."
"00:25:14,940 --> 00:25:17,820","Kind of just try to keep everything together."
"00:25:18,300 --> 00:25:21,180","And that way I'm able to do some more idea stuff."
"00:25:22,580 --> 00:25:26,739","'Cause even now the way it's going, like I don't think, I mean, like even this way"
"00:25:26,740 --> 00:25:30,211","I don't think I'd be able to do all these paintings in four months."
"00:25:30,220 --> 00:25:33,580","Seventy paintings by myself, anyway, you know."
"00:25:34,220 --> 00:25:43,592","Well, at least if we're going to say like this is Bagel's style game, then I would, yeah, at least I would have a little bit more like yeah,"
"00:25:43,600 --> 00:25:46,579","you know, that is my stuff. You know."
"00:25:46,580 --> 00:25:51,860","Instead of like, ah, it's like an awesome Peter Chan drawing or something, you know, that I colored."
"00:25:52,400 --> 00:25:58,178","Why don't we like finish off this sprint until the end of the month, right."
"00:25:58,180 --> 00:26:00,665","I'll try to get all this cloud things going."
"00:26:00,665 --> 00:26:05,776","Petty: But I think it's a tougher thing where that if we come up with a sketch of a plan that we think might work,"
"00:26:05,780 --> 00:26:08,782","then I think we should try it sooner than later, 'cause fuck a sprint."
"00:26:08,782 --> 00:26:10,066","Who cares? I don't care."
"00:26:10,066 --> 00:26:11,666","There's no publisher fucking us in the ass over it."
"00:26:11,666 --> 00:26:17,029","Like with just the whole point is, it's just there to like be milestones as we make this game, right?"
"00:26:17,512 --> 00:26:23,404","So if we, you know, as long we're meeting Tim's goals for the project, as long as we think we can actually get it done"
"00:26:23,404 --> 00:26:29,104","and as long as we're all willing to give it a shot, there's no reason in the world we shouldn't be flexible. Right."
"00:26:29,620 --> 00:26:34,960","Stapley: I think it was because really when it first started, it was going to be like $300,000"
"00:26:34,960 --> 00:26:40,680","and we're going to just try to do some retro Day of the Tentacle shit, you know."
"00:26:41,400 --> 00:26:45,020","And I know things change so much from the beginning of this Kickstarter thing, you know."
"00:26:45,020 --> 00:26:49,187","And I know now it's huge, it's a big thing, which is great."
"00:26:49,187 --> 00:26:50,785","And it's awesome."
"00:26:51,060 --> 00:26:55,260","But, I think we can work it out somehow."
"00:26:56,440 --> 00:27:01,244","Schafer: You know, right now Bagel's been doing a lot of painting, which is not necessarily, I can see where that would feel like,"
"00:27:01,244 --> 00:27:05,079","you're just like doing a coloring book or paint-by-numbers."
"00:27:05,080 --> 00:27:06,780","Those are just my terms, not his."
"00:27:07,940 --> 00:27:08,837","Stapley: I don't know."
"00:27:08,840 --> 00:27:09,940","I don't even know how it's going to turn out."
"00:27:09,940 --> 00:27:12,740","It might turn out totally different."
"00:27:13,900 --> 00:27:16,960","I'm just kind of glad I got it off my chest, that's all."
"00:27:17,780 --> 00:27:21,820","Schafer: Yeah, I think his coming out here in person is what allowed him to open up about that."
"00:27:21,820 --> 00:27:22,832","I think he's over Skype."
"00:27:22,840 --> 00:27:26,220","It's hard to really talk about, how you're feeling."
"00:27:27,400 --> 00:27:30,420","Stapley: I'm glad I said it, because I was all worried about it."
"00:27:33,340 --> 00:27:34,308","So I think so."
"00:27:34,308 --> 00:27:36,868","I think we're going to try to start doing that."
"00:27:37,460 --> 00:27:39,924","Schafer: Like I'll feel a lot better once we made one of something."
"00:27:39,924 --> 00:27:46,552","Like once, 'cause I was feeling like we had not yet accomplished, the game was looking good and coming along, right."
"00:27:46,560 --> 00:27:53,911","But we'd not yet accomplished that thing of seeing something in the playable version of the game that had that crazy Bagel-style yet."
"00:27:54,180 --> 00:27:59,840","Like the special element of like surrealism or just kind of dream logic that his paintings might have."
"00:27:59,840 --> 00:28:00,940","I hadn't yet seen in the game yet."
"00:28:00,940 --> 00:28:03,581","So once we have something like that in the game, I'll be like, OK, great."
"00:28:03,920 --> 00:28:07,900","We just need to do that a whole bunch of times then I'll feel a lot more relaxed."
"00:28:08,520 --> 00:28:13,180","But until you achieve that, there's always this question of like will you be able to achieve what you want to do."
"00:28:13,900 --> 00:28:19,039","You know, it's tricky, 'cause you got to make, get the game to look the way you want it to look,"
"00:28:19,040 --> 00:28:23,480","but also get done on time with the people that you have and also all those people have to be happy."
"00:28:23,960 --> 00:28:27,478","Yeah, like you're trying to get people to contribute their whole selfs to the project."
"00:28:27,900 --> 00:28:30,020","So that's challenging."
"00:28:30,020 --> 00:28:36,306","But it's what I spent the most of my time recently, like the last ten years recently, like doing, like trying to solve that problem."
"00:28:36,540 --> 00:28:44,771","How to make a group of people work well together and bring the best ideas forth and make good stuff together."
"00:28:44,969 --> 00:29:28,189","[Music]"
