"Timecode","Content"
"00:21:33,125 --> 00:21:36,261","It sounds like we could have more money to throw at the problem and put..."
"00:21:36,261 --> 00:21:40,181","Schafer: Oh yeah. Maybe that will make more, we'll buy some more people."
"00:21:44,226 --> 00:21:46,976","Franzke: Yeah. It works pretty well."
"00:21:46,976 --> 00:21:51,336","I'm overall, like pretty happy with how it turned out."
"00:21:51,336 --> 00:21:53,376","The load times aren't terrible."
"00:21:53,376 --> 00:21:57,576","You know, we were able to get a lot of visual fidelity out of the game."
"00:21:57,576 --> 00:22:04,989","You know, essentially making it look as good as on PC, which I'm pretty happy about."
"00:22:04,989 --> 00:22:06,809","So if I go on the app store."
"00:22:06,809 --> 00:22:10,828","What is cool, is like obviously if you go to games, it's right there, Broken Age."
"00:22:10,828 --> 00:22:13,296","It's also in Best New Games, which is nice."
"00:22:13,296 --> 00:22:16,441","And that seems to be trending pretty well also in the charts."
"00:22:16,441 --> 00:22:19,968","So I would say overall, so far it's been a really successful launch."
"00:22:19,968 --> 00:22:26,109","Schafer: Last night I spent unknown hours playing through Broken Age and I'm so glad I did but I didn't know I was going to end unfinished."
"00:22:26,109 --> 00:22:28,109","Uh oh."
"00:22:29,334 --> 00:22:32,445","We don't really call it Part One on the app store."
"00:22:32,445 --> 00:22:36,672","I should say Part, should I say, does this guy say Part Two coming soon."
"00:22:36,672 --> 00:22:38,066","Should I say ""soon""?"
"00:22:38,066 --> 00:22:43,121","If children love this as much as Day of the Tentacle or Psychonauts, then please mark me as fuddy-duddy and ignore me."
"00:22:43,121 --> 00:22:44,588","OK, where do I do that?"
"00:22:44,588 --> 00:22:45,958","It was like no game I've ever played."
"00:22:45,958 --> 00:22:47,538","It doesn't glitch or crash."
"00:22:49,095 --> 00:22:51,596","The story is great and I can't wait for Act Two."
"00:22:51,596 --> 00:22:52,394","Two stars."
"00:22:52,394 --> 00:22:53,577","Not as advertised."
"00:22:53,577 --> 00:22:58,172","This game says ages 9 through 11 and that's about all I think would be fun for."
"00:22:58,172 --> 00:22:59,539","Oh, and the fake train wreck?"
"00:22:59,539 --> 00:23:00,969","Why are we doing this over and over again?"
"00:23:00,969 --> 00:23:04,573","The kid actually says he'd rather jump off a cliff than do it again or something like that."
"00:23:04,573 --> 00:23:05,778","That's how I feel as well."
"00:23:05,778 --> 00:23:07,092","Please refund."
"00:23:07,092 --> 00:23:09,112","There's no way this game is worth the price."
"00:23:13,005 --> 00:23:15,825","I think he' stuck on the train."
"00:23:15,825 --> 00:23:18,325","So maybe that wasn't too easy after all."
"00:23:20,421 --> 00:23:22,991","Anyway. Overall it's really good."
"00:23:23,000 --> 00:23:23,700","On the iPad."
"00:23:23,700 --> 00:23:25,221","Schafer: Very happy with the iPad launch."
"00:23:25,460 --> 00:23:26,300","I'm good."
"00:23:27,611 --> 00:23:35,169","Franzke: I think we will know in a few days, kind of from some of our third-party tools that send us information about app sales."
"00:23:35,169 --> 00:23:38,489","But yeah, fingers crossed."
"00:23:39,095 --> 00:23:43,415","Bailey: So moving on, Broken Age did decent sales on iPhone."
"00:23:43,780 --> 00:23:44,400","Stamos: iPad."
"00:23:44,600 --> 00:23:45,727","Bailey: iPad, sorry."
"00:23:46,340 --> 00:23:51,100","Decent enough that we're looking into doing iPhone and potentially android tablets with it."
"00:23:51,561 --> 00:23:53,591","So that was good."
"00:23:53,591 --> 00:23:54,875","It's meeting forecasts."
"00:23:54,875 --> 00:23:58,355","It's not like a runaway hit, but it's, you know, it's good."
"00:23:58,355 --> 00:23:59,735","It's decent cash flow."
"00:23:59,740 --> 00:24:03,500","So the numbers right now are about 100,000 for, you know, four days."
"00:24:03,818 --> 00:24:09,450","So expect for the actual feature week, while I'd say editor's choice, it'll probably be around 150,000"
"00:24:09,870 --> 00:24:15,387","and then it'll probably go down about one-fourth of that for the next week, while it's as a previous editor's choice."
"00:24:15,387 --> 00:24:17,707","So yeah, decent, decent numbers."
"00:24:17,707 --> 00:24:19,623","Bailey: So it was received well."
"00:24:19,623 --> 00:24:25,391","It looks like it's, it's, it's doing what our expectations were sales-wise."
"00:24:25,772 --> 00:24:28,548","Offscreen Voice: Expectations?"
"00:24:28,548 --> 00:24:34,382","Bailey: Yeah, I mean you can expect, you know, about 100 to $150,000 is what I expect out of a week"
"00:24:34,382 --> 00:24:38,941","for an iOS game that's a content-based game. Yeah."
"00:24:38,941 --> 00:24:41,677","Schafer: I think he was telling me they performed to his expectations."
"00:24:41,677 --> 00:24:48,163","They met his sales forecast, but of course forecasts are always pretty conservative."
"00:24:48,163 --> 00:24:51,339","So he's always secretly hoping that his sales forecasts are wrong."
"00:24:51,339 --> 00:24:57,304","Bailey: My expectation, just to be clear, though, they're more about, my expectations are more reflective of the current market"
"00:24:57,304 --> 00:25:01,010","on like iTunes for premium based games."
"00:25:01,010 --> 00:25:03,291","And like paid content based games."
"00:25:03,291 --> 00:25:09,391","So it's less of a reflection about the game and more a reflection about the market."
"00:25:11,339 --> 00:25:13,566","Schafer: We were at number four, now we're at number ten."
"00:25:13,566 --> 00:25:19,319","We might not be number ten anymore, but it was fun to be number four for a long time."
"00:25:19,319 --> 00:25:22,804","Well, we finally got pushed off ten."
"00:25:22,804 --> 00:25:28,123","Let's see how far down we are. Twenty-two."
"00:25:28,123 --> 00:25:30,969","This looks dirty."
"00:25:30,969 --> 00:25:33,965","Beaten by ""Frozen Karaoke""."
"00:25:33,965 --> 00:25:39,776","Schafer: Yeah, I mean, I'm happy with the performance on iPad, but I don't think it made a lot of extra money that's going to allow us"
"00:25:39,776 --> 00:25:42,655","to like hire another programmer and throw him at the team."
"00:25:42,655 --> 00:25:46,333","So I don't think it's going to change the schedule, unfortunately."
"00:25:46,333 --> 00:25:48,272","We can always hope."
"00:25:48,272 --> 00:25:56,481","I keep promising that I will stop hoping for those kind of things, but it's hard not to think about like, what if it was a big hit,"
"00:25:56,481 --> 00:25:58,641","then we could totally hire a programmer to help finish it."
"00:26:01,329 --> 00:26:04,691","But I don't know."
"00:26:04,691 --> 00:26:07,371","But I'm just happy it made enough that we can stay in business."
"00:26:08,818 --> 00:26:10,840","Bailey: It's just there's no magic bullet, basically."
"00:26:10,840 --> 00:26:15,133","So you know, it's, everything's a grind, especially in the game industry."
"00:26:15,133 --> 00:26:25,246","Like, you know, you have to have an amazing press and get the feature spots and get huge VO and have amazing polish and then do OK."
"00:26:25,246 --> 00:26:28,414","But if you didn't have any of that stuff, you'd do horrible."
"00:26:28,414 --> 00:26:33,300","So the, yeah. The hit."
"00:26:33,300 --> 00:26:37,600","The hit has been, has been elusive, for sure."
"00:26:39,980 --> 00:27:21,498","[Music] Schafer: What did you guys think of it?"
"00:27:21,498 --> 00:27:24,305","Offscreen Voice: What's that notepad that says, ""the end"" on it, right there."
"00:27:24,305 --> 00:27:26,722","Schafer: Oh. This is how things are going to end."
"00:27:26,722 --> 00:27:33,374","This is the guy who guessed that Shay's ship was Mog Chothra."
"00:27:33,374 --> 00:27:37,675","I'm super happy that no one seemed to have guessed the big spoiler at the end of it."
"00:27:37,675 --> 00:27:39,283","I really thought that was going to get out."
"00:27:39,283 --> 00:27:43,774","And actually long ago on the forum one guy guessed it."
"00:27:43,774 --> 00:27:45,606","And no one followed up on it."
"00:27:45,606 --> 00:27:49,188","Like no one, he just said his little thing, hey, what if this is the case?"
"00:27:49,188 --> 00:27:50,876","No one answered him."
"00:27:50,876 --> 00:27:52,682","I was like, oh man."
"00:27:52,682 --> 00:28:01,748","Schafer: By the way, since I was the guy who guessed that, by the way, here's how I figured out how it, how this, why I'm so smart."
"00:28:01,748 --> 00:28:04,993","And then here's how what I think is going to happen in Act Two."
"00:28:04,993 --> 00:28:06,455","Offscreen Voice: He's done it for you."
"00:28:06,455 --> 00:28:08,183","Schafer: Yeah. What if I get a bunch of ideas from him."
"00:28:08,183 --> 00:28:11,412","Might be bad."
"00:28:11,412 --> 00:28:14,859","People send me stuff as if I have time to read anything."
