"Timecode","Content"
"00:21:32,520 --> 00:21:40,500","I think it's just like for my level it feels like what we're hoping, which is like much less linear and spread out"
"00:21:40,500 --> 00:21:44,140","and you're having to really kind of retrace your steps a lot."
"00:21:44,143 --> 00:21:46,073","Petty: So I just realized a flaw, though, right."
"00:21:46,073 --> 00:21:54,273","Like if you are playing the girl and you take her all the way to the end of her chain, and you haven't seen the [spoiler-bleep]"
"00:21:54,940 --> 00:21:58,320","'cause they're not part of, we have to make sure they're part of her critical puzzle that you have to see them."
"00:21:58,620 --> 00:21:59,396","Because I'm thinking about this now."
"00:21:59,396 --> 00:22:05,820","You finished him and you didn't hear [spoiler-bleep], which is what she will need to solve the [spoiler-bleep]"
"00:22:05,820 --> 00:22:07,020","because it's not critical path."
"00:22:07,660 --> 00:22:09,960","And there's no way to go back to it, 'cause you're in a scrolling thing."
"00:22:09,960 --> 00:22:13,740","Rice: And yeah, same with him, same with her where if you've gone all the way through and saw it"
"00:22:13,740 --> 00:22:16,740","and just didn't notice it and then now you don't remember the pattern."
"00:22:16,740 --> 00:22:19,420","Petty: Well, and this one is specifically, you have to be able to go and test it."
"00:22:19,860 --> 00:22:21,853","And once we put you in this mode, you can never go back."
"00:22:22,800 --> 00:22:24,240","Peck: Yeah. Petty: So I'm not sure how we solve that."
"00:22:24,240 --> 00:22:25,760","Rice: That's a good question for Tim."
"00:22:25,760 --> 00:22:28,600","Schafer: Oh, this is, I feel like this might be a horrible thing I don't want to think about."
"00:22:28,600 --> 00:22:30,100","Petty: Yeah, we're not really sure what to do about this."
"00:22:30,106 --> 00:22:32,535","Schafer: It's just, you have that, it works in play-test."
"00:22:32,535 --> 00:22:35,875","Petty: No! Rice: It doesn't work."
"00:22:35,880 --> 00:22:41,540","Schafer: Now we've made it so that you, Vella and Shay need each other, like you need things from both areas to work in the other areas."
"00:22:42,280 --> 00:22:45,560","And we did that on purpose, but then we forget, well, we didn't forget."
"00:22:46,440 --> 00:22:53,218","We just failed to remember that you can play one character completely and then like in the first act,"
"00:22:53,220 --> 00:22:55,860","you could play all of Shay and then go play all of Vella or vice versa."
"00:22:56,500 --> 00:22:59,620","And since we made them interdependent, we thought that wasn't a problem."
"00:22:59,620 --> 00:23:04,620","But if you shut down this whole character and go into that looping animation that means their act is done,"
"00:23:05,360 --> 00:23:08,000","you can't find the things you need to solve this one."
"00:23:09,040 --> 00:23:11,600","So we're just going to leave that in the unfixable state."
"00:23:11,600 --> 00:23:14,800","People will be just be like, how far did you get in Broken Age before you couldn't play anymore?"
"00:23:14,800 --> 00:23:15,780","And there'll be like a leader board."
"00:23:15,780 --> 00:23:16,640","More challenge."
"00:23:16,647 --> 00:23:17,747","No more hand holding."
"00:23:19,100 --> 00:23:20,800","I just haven't figured out a solution to that yet."
"00:23:22,940 --> 00:23:24,180","It's not going to be pretty."
"00:23:25,020 --> 00:23:31,700","Schafer: Instead of going into the end state where looping, if you haven't solved one of those puzzles, they go into these other states."
"00:23:31,700 --> 00:23:33,000","Basically stalling."
"00:23:33,040 --> 00:23:39,060","Rice: At that point it does feel like it's kind of closing people off and a bit handhold-y."
"00:23:39,060 --> 00:23:41,580","I don't know. Yeah."
"00:23:44,820 --> 00:23:50,360","Schafer: OK, So we acknowledge that that is a horrible problem for Ben to solve."
"00:23:51,220 --> 00:24:00,580","Petty: That we're trying to introduce some, more than just story relationships between the separate characters."
"00:24:00,580 --> 00:24:09,780","And since we've only really taken Shay's second act to Alpha, the exact solution for how to kind of play on those"
"00:24:09,780 --> 00:24:14,480","and that gameplay impact isn't really obvious until we develop more of Vella's side of things."
"00:24:14,720 --> 00:24:17,900","Rice: I'm really happy with Alpha on the section we just did."
"00:24:18,620 --> 00:24:24,460","And I don't know, the rest of development is super tight if we're still trying to get December."
"00:24:24,460 --> 00:24:31,600","And I think that everybody really wants to make it happen so I think that if we can keep pushing forward it should be,"
"00:24:32,400 --> 00:24:33,440","at least we got a shot right now."
"00:24:33,440 --> 00:24:36,540","I think a lot of it's going to come down to like this next month and a half is really important."
"00:24:36,540 --> 00:24:40,480","In three, four weeks we'll see where the writing is and hopefully if things look good"
"00:24:41,200 --> 00:24:44,800","we can rally behind it and push to make it happen."
"00:24:46,920 --> 00:24:49,600","Crook: I don't know. December."
"00:24:49,600 --> 00:24:50,960","What are we in, October?"
"00:24:50,960 --> 00:24:52,260","November, yeah, no."
"00:24:52,260 --> 00:24:53,240","That's not going to happen."
"00:24:54,860 --> 00:24:56,060","As far as I can tell."
"00:24:57,080 --> 00:24:59,760","But we do not, I have not heard another date."
"00:25:00,260 --> 00:25:08,258","That's the only date I've heard, but I just think that there's, there's too much work, I think."
"00:25:08,860 --> 00:25:15,980","As far as I can tell, there's way too much work, but that's kind of up to the producers to figure that out."
"00:25:16,298 --> 00:25:42,273","[Music] Schafer: The puzzles are great, the writing is late."
"00:25:43,020 --> 00:25:47,140","But I've been getting some more done, so everybody shut up."
"00:25:48,250 --> 00:25:52,050","Rice: Like we're just not moving at the pace that that timeline has us moving at."
"00:25:52,440 --> 00:25:58,180","And now that we're getting more and more writing, we're having a better idea of what it's looking like, too."
"00:26:00,040 --> 00:26:09,600","But yeah, I think that the conversation of December is still conversation that's happening and one that needs to probably be had further, soon."
"00:26:09,860 --> 00:26:14,960","'Cause this is another sprint of like pushing stuff off into the next sprint as we have been."
"00:26:15,120 --> 00:26:20,320","Kipnis: The problem with Vella's side is that there are a lot of like mechanical or physical puzzles"
"00:26:20,320 --> 00:26:23,720","that are like, I don't know if it's going to communicate what we want."
"00:26:23,720 --> 00:26:26,540","Like I don't know if it's going to work exactly like how we expect."
"00:26:27,580 --> 00:26:28,799","I just, I worry about the deadline."
"00:26:28,799 --> 00:26:34,440","Rice: I think it's true, I just don't know if it's going to be able to, if it's going to be able to affect the timing or the VO sessions and stuff."
"00:26:34,440 --> 00:26:38,940","'Cause otherwise we're pushing it off to where Camden seemed to get dropped with a bunch of stuff and..."
"00:26:38,940 --> 00:26:40,535","Petty: That sounds like the perfect solution to me."
"00:26:41,040 --> 00:26:44,860","Rice: Well, and Ray and the animators are just, yeah, going to be looking for stuff."
"00:26:45,620 --> 00:26:46,620","Crook: Effects artist..."
"00:26:46,620 --> 00:26:48,480","Schafer: Push him a little farther until he gets grumpy.."
"00:26:48,480 --> 00:26:50,880","Petty: Oh the effects artist we're going to hire."
"00:26:54,460 --> 00:26:55,460","Schafer: Still trying to make December."
"00:26:57,860 --> 00:27:01,912","I mean a lot of it's hard for people to commit to something being done on a certain date if a lot of things are unknown."
"00:27:01,920 --> 00:27:04,280","Like we don't know what the final act is going to look like."
"00:27:04,280 --> 00:27:10,460","And like I can see it, but if they don't know exactly what all the assets are going to be, it's hard for them to say it will be done by December."
"00:27:11,540 --> 00:27:12,500","But I still feel good about it."
"00:27:14,672 --> 00:27:20,920","Schafer: I, I think I found it and brought it in and left it as a gift for my producers."
"00:27:21,700 --> 00:27:24,320","Just to give them something I could never actually give them in real life."
"00:27:24,700 --> 00:27:27,560","I mean, if we're not done in December, we'd definitely be done in January, that's the thing."
"00:27:27,560 --> 00:27:29,987","So it just seems like so close, like why miss it."
"00:27:30,720 --> 00:27:34,757","Schafer: I finally finished the Act Two girl dialogue, so the spaceship dialogue is done,"
"00:27:34,757 --> 00:27:37,637","which is exciting for me personally, thank you, Anna."
"00:27:40,480 --> 00:27:42,120","Yeah, it's between us."
"00:27:42,120 --> 00:27:43,218","It's really important."
"00:27:43,980 --> 00:27:48,880","So now I'm just writing, I just to have to write the finale, which looks like this."
"00:27:48,880 --> 00:27:50,420","Had a lot of spoilers right there."
"00:27:50,420 --> 00:27:51,332","Don't film that part."
"00:27:51,332 --> 00:27:52,419","Schafer: I got to finish."
"00:27:52,419 --> 00:27:57,100","I'm so close to being done with the dialogue for the game, which would be a huge milestone in my life,"
"00:27:57,100 --> 00:27:58,960","'cause all I can think about is dialogue for this game."
"00:27:59,500 --> 00:28:01,080","There's a lot of dialogue in this game."
"00:28:01,220 --> 00:28:03,240","Offscreen Voice: So why are you standing up?"
"00:28:04,040 --> 00:28:05,760","Schafer: I'm standing up 'cause I had my gall bladder out."
"00:28:06,000 --> 00:28:10,420","I'm trying to act cool so people don't know that I had it out, but I don't like to sit down,"
"00:28:10,420 --> 00:28:14,260","'cause if I fold the part where they cut me open and take it out, it kind of hurts."
"00:28:14,620 --> 00:28:15,697","But that was on Friday."
"00:28:16,340 --> 00:28:17,500","And now it's Monday, I'm fine."
"00:28:17,503 --> 00:28:21,755","It's no big deal, gall bladders are stupid, overrated."
"00:28:22,340 --> 00:28:23,780","Offscreen Voice: Is that because of the juice diet?"
"00:28:23,789 --> 00:28:26,700","Schafer: No one knows if it was because of the juice diet or not."
"00:28:26,700 --> 00:28:34,914","Like some people, the doctor said it's just genetic and you're just prone to having gall bladders, gall bladder stones, gallstones."
"00:28:35,680 --> 00:28:37,620","But my wife is sure it's the juice diet."
"00:28:39,020 --> 00:28:39,891","Offscreen Voice: So no more juice?"
"00:28:39,891 --> 00:28:40,949","Schafer: I don't know."
"00:28:40,949 --> 00:28:41,769","This has been a long project."
"00:28:42,085 --> 00:28:45,117","I've been through many bodily changes through this project."
"00:28:45,720 --> 00:28:48,320","Stress. It's probably just stress, games gonna kill me."
"00:28:48,964 --> 00:28:51,136","Oh, my tush is going to hurt."
"00:28:51,136 --> 00:28:53,581","I'm going to sit. I have to sit down."
"00:28:53,581 --> 00:28:56,508","That pen's a goner, 'cause I can't go down there and get it."
"00:28:56,520 --> 00:29:50,980","[Music] Schafer: Last week we went to PAX, that was awesome."
"00:29:50,980 --> 00:29:55,352","We didn't do a bunch of Broken Age stuff 'cause Broken Age is all stealth, Since we're showing the other games."
"00:29:55,352 --> 00:29:56,692","Rice: A lot of people asked about it, though."
"00:29:56,840 --> 00:29:58,860","Schafer: A lot of people asked about it, a lot of people said they loved Part One."
"00:29:58,860 --> 00:29:59,360","Rice: Exactly. Schafer: And that was nice."
"00:30:00,040 --> 00:30:02,794","Rice: I actually had a lot of people say don't make it harder."
"00:30:03,600 --> 00:30:05,395","That was like the comment and feedback I got."
"00:30:05,395 --> 00:30:08,118","Schafer: Shit. Kipnis: Well, it's too late now."
"00:30:08,118 --> 00:30:11,278","Rice: Yeah, they're all talking about how they like to play with their kids and how it's a too great experience."
"00:30:11,278 --> 00:30:15,454","So, something to keep in mind."
"00:30:16,400 --> 00:30:17,400","Petty: It's a generational game."
"00:30:17,400 --> 00:30:22,520","[Garbled noises] Rice: Creepy."
