"Timecode","Content"
"00:23:36,081 --> 00:23:38,183","And I'm not gonna show you the second one."
"00:23:38,183 --> 00:23:42,988","That's a before, and then this one's after."
"00:23:44,390 --> 00:23:50,729","""Grim"" is my favorite, um, adventure game that I've ever worked on."
"00:23:50,729 --> 00:23:55,267","But who knows, this could be the next favorite game."
"00:23:55,267 --> 00:23:59,838","When I start a project, I start collecting my books."
"00:23:59,838 --> 00:24:05,544","It's important to go and do your research, do it the old-fashioned way first."
"00:24:05,544 --> 00:24:14,186","And I learn more by going to the library and reading up on it instead of just looking for a pretty picture off the internet."
"00:24:14,186 --> 00:24:20,059","And so for us to create our own village, I think it's important that we, um,"
"00:24:20,059 --> 00:24:26,165","try to find that happy balance between what we're familiar with as fairytale--"
"00:24:26,165 --> 00:24:30,502","the signature shape is, like, mushrooms, for, like, Alice in Wonderland--"
"00:24:30,502 --> 00:24:35,074","and you balance it with something foreign, something that we're not familiar with."
"00:24:35,074 --> 00:24:40,813","In Japanese architecture, you can kind of see there's mushrooms in it without even thinking about it."
"00:24:40,813 --> 00:24:47,586","There are these great mushroom shapes that are happening, and so I thought I'd mix that up with,"
"00:24:47,586 --> 00:24:55,294","um, Scandinavian, like country homes, and that brings in some of the really cute stuff"
"00:24:55,294 --> 00:24:58,464","that's happening, see, with the thatched roofing."
"00:24:58,464 --> 00:25:04,002","Here you can kind of see that my wood-burning stove that I put in the background here"
"00:25:04,002 --> 00:25:08,741","looks like one of these lanterns."
"00:25:08,741 --> 00:25:12,144","It has, like, the mushroom top."
"00:25:12,144 --> 00:25:21,820","And so, I'm just figuring that out right now, and then eventually have to pitch this to, um, Tim and Lee,"
"00:25:21,820 --> 00:25:26,658","and hopefully sell them the ideas that I have."
"00:25:26,658 --> 00:25:31,063","Um, yeah, I can't wait."
"00:25:31,063 --> 00:25:38,137","And then what's nice, though, is that I'm able to shut that door at the end of the day and walk across the lawn and go home,"
"00:25:38,137 --> 00:25:45,611","and I leave, uh, this game in the studio and it doesn't follow me-- follow me home,"
"00:25:45,611 --> 00:25:51,316","because my life at home is important."
"00:25:51,316 --> 00:25:57,156","And, uh, and actually, you know, we should get out of here and spend some time outside."
"00:25:57,156 --> 00:26:00,492","That's where some of the better ideas come from."
"00:26:00,960 --> 00:26:31,657","[Music] Cambell: My name's Scott Campbell and I live here in New York City."
"00:26:31,657 --> 00:26:34,593","We are in my apartment, which also is my studio."
"00:26:34,593 --> 00:26:42,868","I'm an illustrator and I've worked at Double Fine, uh-- I think I was employee number six in 2001,"
"00:26:42,868 --> 00:26:47,206","and I was art director on ""Psychonauts"" and ""Brütal Legend."""
"00:26:47,206 --> 00:26:50,442","Production designer for ""Brütal Legend,"" my official title."
"00:26:50,442 --> 00:26:56,315","When I was working at the studio, like, I liked to go into his office and just kind of show him,"
"00:26:56,315 --> 00:27:01,620","like, uh, the paintings and drawings and stuff, and I would be able to gauge from his--"
"00:27:01,620 --> 00:27:03,388","his reaction whether or not it was good."
"00:27:03,388 --> 00:27:05,858","That's what I miss living here in New York."
"00:27:05,858 --> 00:27:12,197","One thing I know that Tim likes, though-- he likes drawings when they're in cool poses."
"00:27:12,197 --> 00:27:15,767","Even if the designs aren't very good, he just likes poses."
"00:27:15,767 --> 00:27:21,273","So if there's a dude that I really like the design of, I'll put him in the coolest pose and hope that he digs it."
"00:27:21,273 --> 00:27:26,245","It was one of my favorite poses is putting his-- putting your feet up on something."
"00:27:26,245 --> 00:27:30,082","Always sell Tim on this pose."
"00:27:30,082 --> 00:27:34,019","I haven't talked to Tim since the very beginning, so I don't know how it's evolved, you know?"
"00:27:34,019 --> 00:27:38,190","Just when Tim first pitched the game to Bagel and I, he came here to New York."
"00:27:38,190 --> 00:27:43,195","We had some, uh, some sangria and some tacos and we talked about it and he gave us the pitch."
"00:27:43,195 --> 00:27:48,267","And so after that, you know, Bagel--Bagel and I just kind of started just gathering our friends"
"00:27:48,267 --> 00:27:53,172","and just trying out drawing the main two characters and some basic environment ideas."
"00:27:53,172 --> 00:27:57,276","Pre-production is like when you get started and you start dream-- dream the dreams, you know?"
"00:27:57,276 --> 00:28:01,046","It can be anything you want and stuff, and you're just kind of gathering inspiration."
"00:28:01,046 --> 00:28:06,718","Gathering reference is like-- it's like my favorite part, so I'm constantly taking stuff from the internet,"
"00:28:06,718 --> 00:28:08,554","like gathering images and stuff."
"00:28:08,554 --> 00:28:13,825","It's just like if ever I hit-- if ever I see something cool, I'll just kind of take it and put it in a folder for later."
"00:28:13,825 --> 00:28:18,697","Just like kind of the effects or the colors, I don't know what it would inspire, but it just makes me feel pretty good."
"00:28:18,697 --> 00:28:21,166","I just think that's an odd scene."
"00:28:21,166 --> 00:28:25,270","This is a nice soft picture of a lady that makes me feel pretty good."
"00:28:25,270 --> 00:28:27,039","I don't know what these are gonna inspire at all, you guys."
"00:28:27,039 --> 00:28:31,476","I--I do all the drawings like kind of this just on pieces of paper like this."
"00:28:31,476 --> 00:28:37,015","I just draw on Xerox paper and stuff, and I, like, I just scan 'em in and kind of make 'em"
"00:28:37,015 --> 00:28:39,384","look better later, pretty much, so."
"00:28:39,384 --> 00:28:44,122","It's easy for me to kind of like chill out in the morning in a café and do drawings like that,"
"00:28:44,122 --> 00:28:49,461","and then kind of like worry about, you know, just so I could kind of-- any way that I kind of relax"
"00:28:49,461 --> 00:28:55,133","and kind of loosen up and stuff like that, and I find that if I'm not near a computer, I'm most relaxed."
"00:28:55,133 --> 00:28:57,235","This is my little drawing zone."
"00:28:57,235 --> 00:29:02,441","See, I print out a lot of my-- a lot of my reference and kind of mood boards."
"00:29:02,441 --> 00:29:05,644","So I have this up and I'm constantly kind of changing it out."
"00:29:05,644 --> 00:29:09,147","You know, update it, and with new things, make me feel different ways, so."
"00:29:09,147 --> 00:29:10,782","So here are some paintings."
"00:29:10,782 --> 00:29:17,322","So I painted these girls from-- these are from the game, and so I just print out-- print them out,"
"00:29:17,322 --> 00:29:23,195","and then just kind of trace 'em onto the paper, and then start--start water coloring like that."
"00:29:23,195 --> 00:29:24,663","This could be the girl, you guys."
"00:29:24,663 --> 00:29:28,433","This could be the-- this could be the--the drawing."
"00:29:28,433 --> 00:29:31,236","So let's see what happens together, shall we?"
"00:29:31,236 --> 00:29:33,138","I'm gonna give her this little dress here."
"00:29:33,138 --> 00:29:35,374","I'm not exactly sure what that's made of."
"00:29:35,374 --> 00:29:38,343","Noodle arms. Well, it doesn't really look like noodle arms."
"00:29:38,343 --> 00:29:40,178","Okay, there she is."
"00:29:40,178 --> 00:29:42,314","That's one version."
"00:29:42,314 --> 00:29:45,284","Maybe she has a little buddy, her magical buddy."
"00:29:45,284 --> 00:29:47,219","We'll see. There you go."
"00:29:47,219 --> 00:29:49,087","This is, uh, concept art."
"00:29:52,591 --> 00:29:54,059","That's--that's how it works."
"00:29:54,059 --> 00:29:56,528","That's how magic works."
"00:29:56,528 --> 00:30:02,134","Oh, here's a painting that Bagel did of Obama a long time ago."
"00:30:02,134 --> 00:30:03,669","Bagel and I are really tight bros."
"00:30:03,669 --> 00:30:08,607","I moved here, um, about four years ago, and he moved here like a month after."
"00:30:08,607 --> 00:30:14,212","He stayed with our other friend, and then he would just work out of my house 'cause we were still workin' for Double Fine out of my house."
"00:30:14,212 --> 00:30:17,449","And then he just was always over here, so he just found a place over here."
"00:30:17,449 --> 00:30:19,017","Yeah, he's super close."
"00:30:19,017 --> 00:30:21,453","I mean, we can just walk there right now even."
"00:30:21,453 --> 00:30:24,322","[Offscreen] Okay, and then we cut to us over there."
"00:30:24,322 --> 00:30:25,524","Okay, cool."
"00:30:30,228 --> 00:30:32,798","Cambell: That's his window up there."
"00:30:32,798 --> 00:30:35,100","Bagel!"
"00:30:37,035 --> 00:30:39,237","Hey, bro. Bagel: Hey, buddy!"
"00:30:39,237 --> 00:30:41,373","It's a little tight, sorry, guys."
"00:30:41,373 --> 00:30:45,077","I was gonna try to clean all this stuff up, but I didn't."
"00:30:45,077 --> 00:30:46,344","Cambell: That's okay, man."
"00:30:46,344 --> 00:30:52,784","Bagel: This is my bedroom here and my studio where I paint and where I sleep."
"00:30:52,784 --> 00:30:55,487","There's my bed, there's my bathroom."
"00:30:55,487 --> 00:30:57,255","It's pretty amazing."
"00:30:57,255 --> 00:30:59,057","Um, it's clean."
"00:30:59,057 --> 00:31:01,827","And this is my kitchen."
"00:31:01,827 --> 00:31:05,230","This is my view, the projects."
"00:31:05,230 --> 00:31:09,367","And this is like this butcher paper that I had that I imagined I was gonna, like, draw all over,"
"00:31:09,367 --> 00:31:11,269","but that's about as far as I've gotten."
"00:31:11,269 --> 00:31:14,606","But if I ever want to draw on the wall, I could do it."
"00:31:14,606 --> 00:31:17,509","Painting, I do it--I usually just stick a canvas on the wall."
"00:31:17,509 --> 00:31:22,314","You could see, like, all these paint marks like underneath that map."
"00:31:22,314 --> 00:31:25,984","I just like tack up a canvas on the wall and start paintin' on it, usually."
"00:31:25,984 --> 00:31:27,652","Yeah, no easel."
"00:31:27,652 --> 00:31:33,225","So I'm just in the sketching phase kind of now, and I do that all right here on the computer."
"00:31:33,225 --> 00:31:35,994","I have, like, one show a year that's kind of like my sketch."
"00:31:35,994 --> 00:31:39,397","I just work--do work stuff and then have, like, a solo show."
"00:31:39,397 --> 00:31:44,603","That's the--how it's been goin' the last, like, three years, so I just have like one big show to worry about a year."
"00:31:44,603 --> 00:31:47,739","Some stuff I had in the show last year."
"00:31:47,739 --> 00:31:52,077","18 Dads, it's a bunch of dads."
"00:31:52,077 --> 00:31:53,545","This is just random pieces of paper."
"00:31:53,545 --> 00:31:56,448","This is like how I organize myself, I guess."
"00:31:56,448 --> 00:32:02,187","These are just studies, like color studies, like N.C. Wyeth and, uh, that's the illustrator that I like."
"00:32:02,187 --> 00:32:03,655","Just weird doodles."
"00:32:03,655 --> 00:32:08,293","First kind of color sketch of that thing, yeah."
"00:32:08,293 --> 00:32:11,263","Tim hadn't even really talked about the idea that he had yet."
"00:32:11,263 --> 00:32:15,767","I would just kind of throw things at him every week, and sometimes he would say that he liked little things"
"00:32:15,767 --> 00:32:19,371","or he would just grab onto something and then I would take it, or, you know,"
"00:32:19,371 --> 00:32:22,441","just kind of push things or try other things out."
"00:32:22,441 --> 00:32:28,046","And so, um, I worked out this kind of story about this weird lumberjack and a bear."
"00:32:28,046 --> 00:32:35,120","Like he washes up on this mysterious island, and it's like a magical island in some huge lake"
"00:32:35,120 --> 00:32:36,555","in the Pacific Northwest."
"00:32:36,555 --> 00:32:39,825","This is kind of where the prototype started."
"00:32:39,825 --> 00:32:44,429","Yeah, I had an idea that this, like, caveman got unfrozen with this dinosaur and they ended up, like,"
"00:32:44,429 --> 00:32:46,498","in the--what was it, like, Virginia?"
"00:32:46,498 --> 00:32:48,333","The mountains of Virginia and stuff?"
"00:32:48,333 --> 00:32:56,007","And it--it was gonna be all like, uh, bluegrass soundtrack, fish-out-of-water style, and then they would, like,"
"00:32:56,007 --> 00:33:00,479","all play music together or something, but I don't think that's gonna happen."
"00:33:00,479 --> 00:33:04,115","This is where that lumberjack dude is right now."
"00:33:04,115 --> 00:33:09,254","He's gonna be a puppet, so we're, like, separating all of his limbs."
"00:33:09,254 --> 00:33:10,722","I gotta cut him all up."
"00:33:10,722 --> 00:33:18,430","You know, break him up into kind of joints, but really simple puppet-style, so, you know, at the knees, at the elbows, and puppetize him"
"00:33:18,430 --> 00:33:20,632","for Ray to start animating this week."
"00:33:20,632 --> 00:33:24,769","You know, in between these rotating poses, he can, you know, supposedly make him look"
"00:33:24,769 --> 00:33:26,671","like he's going back and forth."
"00:33:26,671 --> 00:33:33,645","So I gotta like paint what's gonna be behind the arms, but he's gonna move it around, so you gotta see what's behind here."
"00:33:33,645 --> 00:33:39,217","Uh, this game is gonna be so totally different and new, so who knows, you know?"
"00:33:39,217 --> 00:33:43,788","It's gonna be exciting when we start getting into like, uh, the real deal."
"00:33:43,788 --> 00:33:46,324","I'm lookin' forward to that, it's gonna be awesome."
"00:33:46,324 --> 00:33:48,093","Schafer: I've always loved Bagel's paintings."
"00:33:48,093 --> 00:33:55,133","He's, um, when he does his fine art shows and galleries, he does these crazy works that are somewhat surreal,"
"00:33:55,133 --> 00:33:59,771","you know, playing with scale and playing with a mix of cartoony and, like, realism."
"00:33:59,771 --> 00:34:04,709","He can do realistic stuff really well, mixes it with cartoony stuff and otherworldly type landscapes,"
"00:34:04,709 --> 00:34:10,447","and I think--I wanna do a whole game that'll look like those landscapes and with those strange characters."
"00:34:10,447 --> 00:34:12,149","Bagel: Check it out."
"00:34:12,150 --> 00:34:14,286","Franzke: It takes a while to actually be responsive, for some reason."
"00:34:14,286 --> 00:34:16,121","Bagel: No way!"
"00:34:16,121 --> 00:34:18,290","Man, that looks so cool on the iPad."
"00:34:18,290 --> 00:34:19,456","Rice: Isn't that awesome?"
"00:34:19,456 --> 00:34:21,225","Schafer: Did you see that?"
"00:34:21,226 --> 00:34:23,194","Bagel: Is it like a touch and then he walks toward your finger?"
"00:34:23,194 --> 00:34:24,462","Rice: Just touch down."
"00:34:24,462 --> 00:34:26,464","You have to be in the foreground."
"00:34:26,464 --> 00:34:27,766","Schafer: We can't go in the back with all the layers yet?"
"00:34:27,766 --> 00:34:29,701","Oliver: Not right now, not this version."
"00:34:29,701 --> 00:34:31,303","Rice: But you can walk around."
"00:34:31,303 --> 00:34:32,637","Bagel: It's insane."
"00:34:34,472 --> 00:34:38,176","Schafer: It makes me so happy 'cause it's on an iPad and it looks pretty."
"00:34:38,176 --> 00:34:41,780","In the end, all the art will go through Nathan, as he paints the final stuff."
"00:34:41,780 --> 00:34:45,283","So it's all gonna look like his style, so it'll all be unified."
"00:34:45,283 --> 00:34:50,188","You're just gonna see his take on the other artists' ideas and drawings."
"00:34:50,188 --> 00:34:54,491","This'll be more than any game we've done before, like, uh, in the end, you know,"
"00:34:54,492 --> 00:34:57,027","a game where Bagel really gets to shine."
"00:34:57,027 --> 00:35:00,365","Bagel: Yeah, I mean, I guess, I mean, and theoretically, he should be darker, like, you know?"
"00:35:00,365 --> 00:35:02,200","I think he's too light right now."
"00:35:02,200 --> 00:35:06,304","Like, he should blend--the colors, I think, should blend more with the environment."
"00:35:06,304 --> 00:35:09,641","But, um, that's--that-- it's just not in yet."
"00:35:09,641 --> 00:35:11,343","It's, uh..."
"00:35:11,343 --> 00:35:16,681","Lee's gonna do some effects and aftereffects, I think, that lights the character's texture,"
"00:35:16,681 --> 00:35:19,317","so he would be a lot more blue and dark in this one."
"00:35:21,453 --> 00:35:23,054","Nice."
"00:35:25,690 --> 00:35:27,192","Killer."
"00:35:27,192 --> 00:35:31,329","I feel pretty awesome about it, I think."
"00:35:31,329 --> 00:35:33,098","I feel great about everything."
"00:35:33,098 --> 00:35:38,036","Uh, yeah, I think--it's--I'm, like, interested to see how it's gonna go, you know?"
"00:35:38,036 --> 00:35:41,373","Like I hope those guys don't hate my paintings of their paintings."
"00:35:41,373 --> 00:35:45,610","You know, it's awesome 'cause they're just gonna be in a sweet painting world."
"00:35:45,610 --> 00:35:52,317","Like, that's-- that gets me pumped that people are gonna be able to, like, explore my paintings, you know?"
"00:35:55,186 --> 00:35:57,689","Rice: That's hilarious."
"00:35:57,689 --> 00:36:02,394","Bagel: That's amazing, though, dude. Rice: Oh, man, that's super good."
"00:36:02,394 --> 00:36:08,466","Crook: So I'm actually scaling the arms a little bit so that it feels like they go-- Yeah, they get a little bit of perspective."
"00:36:08,466 --> 00:36:09,801","And the feet. Rice: Yeah."
"00:36:09,801 --> 00:36:13,104","Bagel: That totally, uh, that totally works."
"00:36:13,104 --> 00:36:18,143","Petty: It's weird, it's a hybrid process 'cause it's like you're doing a 2D painting, but then we do have to get it on a 3D geometry,"
"00:36:18,143 --> 00:36:22,747","so it has some of the cleanup work as if it were a real 3D-- like a full 3D model."
"00:36:22,747 --> 00:36:29,821","Bagel: It depends on how complicated we're gonna get with all the parallaxing and, you know, I have never had to worry about memory issues"
"00:36:29,821 --> 00:36:38,463","in painting and restrictions, you know, technical restrictions or anything like that, so, yeah,"
"00:36:38,463 --> 00:36:42,667","I mean, it's really, like, gonna be a crazy learning process at the same time, you know?"
"00:36:42,667 --> 00:36:52,310","Yeah, putting it all together and makin' it into a working, functional, moving world is, like, I haven't really done that before, so this is a whole--a whole new world."
"00:36:52,310 --> 00:37:00,151","If I were to say, like, ""Ah, here's this-- here's, like, him the most lit he's gonna be."" Uh, you know, ""Here's him dark as he's gonna be,"""
"00:37:00,151 --> 00:37:03,354","and then, like, you're--okay-- Petty: But I think it solves a different problem, right?"
"00:37:03,354 --> 00:37:07,792","We're talking about-- like, I think the general color gradients, I think, look good."
"00:37:07,792 --> 00:37:09,994","I think the rim lighting is a different thing."
"00:37:09,994 --> 00:37:14,999","That's not about lighting as much as it is, like, when there's an intense light source around."
"00:37:14,999 --> 00:37:18,570","It's about just putting a little bit on there to, like, tie him into the scene."
"00:37:18,570 --> 00:37:21,740","I think, I mean, you read the comments at the forum, and like everyone found it very appealing."
"00:37:21,740 --> 00:37:24,409","It really helped the tie-in. Bagel: Yeah?"
"00:37:24,409 --> 00:37:27,312","Schafer: Yeah, Bagel is not, um, really, you know, technical."
"00:37:27,312 --> 00:37:29,013","He likes to paint."
"00:37:29,013 --> 00:37:40,058","He likes to paint on, you know, canvas and paper, and, uh, um, and that's why it's really invaluable to have someone like Lee Petty on the team who can bridge that gap."
"00:37:40,058 --> 00:37:46,498","He's a fine artist himself, he can draw, he can paint, but he also knows how to use, um, incredibly advanced,"
"00:37:46,498 --> 00:37:52,137","you know, techniques and 3D rendering, and, you know, just making games that, you know, a lot of programmers, you know,"
"00:37:52,137 --> 00:37:56,508","he can match programmers sometimes with the knowledge of, um..."
"00:37:56,508 --> 00:37:58,443","He's got a lot of knowledge. That's what I'm trying to say."
"00:37:58,443 --> 00:38:01,513","So it's great to have someone like Lee around who can bridge that gap."
"00:38:01,513 --> 00:38:05,049","Petty: That's why I was saying earlier, don't paint the character dark because you can never get lighter."
"00:38:05,049 --> 00:38:08,119","We want to generally paint him pretty light like this 'cause then he can get darker."
"00:38:08,119 --> 00:38:14,826","Schafer: If you can span both worlds, it's really essential, 'cause you can work with a great artist, but then if that doesn't really translate into the game,"
"00:38:14,826 --> 00:38:18,830","you can be, um, it's just a waste."
"00:38:18,830 --> 00:38:24,636","Chan: Yeah, I'm--I'm curious as much as you are, and I have faith that it'll work."
"00:38:24,636 --> 00:38:33,077","I mean, Tim--see, that's the thing is like, Tim says, ""This is what I--I want to showcase Bagel's style."""
"00:38:33,077 --> 00:38:36,347","Perfect. I think that's a great idea."
"00:38:36,347 --> 00:38:39,317","And so I trust him."
"00:38:39,317 --> 00:38:42,720","If that's what he wants, then-- then there's something there."
"00:38:44,322 --> 00:38:46,024","Bagel: Ooh!"
"00:38:46,024 --> 00:38:47,392","Petty: All right, Ray. Crook: Go back to your jam."
"00:38:47,392 --> 00:38:48,827","Petty: All right. Bagel: Jam out."
"00:38:48,827 --> 00:38:50,028","Crook: All right, guys."
"00:38:50,580 --> 00:39:40,011","[Music] Schafer: You know, very early on, I sometimes have"
"00:39:40,011 --> 00:39:42,614","these stress nightmares about the game not existing yet."
"00:39:42,614 --> 00:39:49,420","I used to have these nightmares about levels in ""Psychonauts"" that didn't exist yet, and like, I was floating in the undesigned world"
"00:39:49,420 --> 00:39:50,855","and couldn't grab onto anything."
"00:39:50,855 --> 00:39:56,227","It's just like, it's the stress of things that you haven't really pulled together yet."
"00:39:56,227 --> 00:40:00,164","And these are like little life preservers and the-- floating in the ocean, like, you grab onto them like,"
"00:40:00,164 --> 00:40:07,105","""Ah, ah, now I can breathe and, like, look around and see what else I can pull together to make a raft out of,"" you know?"
"00:40:07,105 --> 00:40:08,139","That's a metaphor."
"00:40:08,139 --> 00:40:10,608","I like how it's like lighthouse with the haunted house on top of it."
"00:40:10,608 --> 00:40:13,645","Petty: Yeah, it's basic-- Chan: I can go home now? Schafer: What?"
"00:40:13,645 --> 00:40:15,146","Petty: Peter Chan. Bagel: Thank you."
"00:40:15,146 --> 00:40:18,016","Schafer: Peter Chan, yeah, Peter Chan."
"00:40:18,016 --> 00:40:20,451","Oh, Bagel's posting! Bagel, Bagel."
"00:40:20,451 --> 00:40:22,487","Chan: Bagel!"
"00:40:22,487 --> 00:40:23,621","Bagel: Yeah. Chan: Yeah."
"00:40:23,621 --> 00:40:24,789","Bagel: Jump in there."
"00:40:24,789 --> 00:40:27,525","Schafer: Bagel."
"00:40:27,525 --> 00:40:30,561","Okay. Bagel: Floating island maybe that-- Schafer: What's on the floating island?"
"00:40:30,561 --> 00:40:32,330","What are all these guys jumping off?"
"00:40:32,630 --> 00:40:34,866","Penguins? Bagel: Maybe they're loomin' outside the bushes."
"00:40:34,866 --> 00:40:37,135","Cambell: You should scan those in. Schafer: Crazy imagination."
"00:40:37,135 --> 00:40:39,037","Bagel: Yep, crazy imagination."
"00:40:39,037 --> 00:40:42,240","Schafer: Bradbury early folklore-- Mars folklore."
"00:40:42,240 --> 00:40:44,609","Ooh, I like Mars folklore. Bagel: Mars folklore."
"00:40:44,609 --> 00:40:46,544","Yeah, okay, bros, I'm out of here."
"00:40:46,544 --> 00:40:47,645","Schafer: Aw!"
"00:40:47,645 --> 00:40:50,148","Cambell: What?"
"00:40:50,148 --> 00:40:52,083","Schafer: Aw, why?"
"00:40:52,083 --> 00:40:54,285","Thank you for comin'. Cambell: See you, buddy."
"00:40:54,285 --> 00:40:55,687","Bagel: All right."
"00:40:55,687 --> 00:40:56,988","Bye, bros."
"00:40:56,988 --> 00:40:59,691","-All right, buddies. [Offscreen] Bye, Bagel!"
"00:40:59,691 --> 00:41:02,493","Chan: Well, I came over to say goodbye."
"00:41:02,493 --> 00:41:04,462","Schafer: Next time, we come up to you."
"00:41:04,462 --> 00:41:07,165","Chan: Yeah. Schafer: It's gonna be awesome."
"00:41:07,165 --> 00:41:08,766","Oh, Jesus."
"00:41:10,401 --> 00:41:11,803","Chan: I know."
"00:41:11,803 --> 00:41:23,480","[Laughter] [Music]"
"00:41:24,682 --> 00:41:30,021","Schafer: These are just some, uh, see, Scott is doing some crazy people, which I like."
"00:41:30,021 --> 00:41:33,825","And Lee did some crazy monsters, which I love those, too."
"00:41:33,825 --> 00:41:35,526","This guy's too young, that's wrong."
"00:41:35,526 --> 00:41:36,761","I love that one."
"00:41:36,761 --> 00:41:38,663","Those are freaking me out."
"00:41:38,663 --> 00:41:41,199","Um, I don't know what that is."
"00:41:41,199 --> 00:41:44,202","The Jedi robe."
"00:41:44,202 --> 00:41:45,403","I don't know about the Jedi robe."
"00:41:45,403 --> 00:41:46,671","Some monsters."
"00:41:46,671 --> 00:41:48,339","That is a really scary monster."
"00:41:48,339 --> 00:41:52,777","I think his little--ugh-- little things up front."
"00:41:52,777 --> 00:41:59,550","And Bagel did this one and it's like a mountain that looks like a wig."
"00:41:59,550 --> 00:42:01,352","It's like wig mountain."
"00:42:01,352 --> 00:42:03,154","And that's like a ship, I think."
"00:42:03,154 --> 00:42:04,989","And these are waves floating."
"00:42:04,989 --> 00:42:07,258","Little mushroom guy, which I love."
"00:42:07,258 --> 00:42:08,426","I love these paintings."
"00:42:08,426 --> 00:42:10,361","They're so tiny."
"00:42:10,361 --> 00:42:12,196","Sacrificial altars."
"00:42:12,196 --> 00:42:17,435","Here's another vision of the girl's village, really happy and cheerful looking, which I like."
"00:42:17,435 --> 00:42:19,203","This is crazy."
"00:42:19,203 --> 00:42:24,575","It's like a, um... I don't know what that is."
"00:42:24,575 --> 00:42:26,411","God's eye, we just had that idea today."
"00:42:26,411 --> 00:42:28,279","That one's gonna work, I think."
"00:42:28,279 --> 00:42:31,549","This is such a great stage in the project 'cause everything's been, like, in my head"
"00:42:31,549 --> 00:42:38,356","and the people's heads and in my notebook, and now it's just exploded out on the wall for everyone to see."
"00:42:38,356 --> 00:42:39,757","Everyone."
"00:42:40,080 --> 00:43:17,580","[Music]"
