Timecode,Content
"00:19:49,688 --> 00:19:54,827","But I feel like it's also trying to put people's fears to rest, which would--I think one of the big ones is that,"
"00:19:54,827 --> 00:19:56,629","like, we're gonna continue to iterate on the game..."
"00:19:56,629 --> 00:20:00,166",-...and things like that. Schafer: So terrify them with the deadlines and put all their fears to rest.
"00:20:00,166 --> 00:20:05,471","Rice: And then hopefully, uh, just pep rally, pump people up?"
"00:20:05,471 --> 00:20:10,843","Schafer: If we use the words ""dig deep"" at any point, I'm just-- Hansen: Will you say it? Schafer: No."
"00:20:10,843 --> 00:20:13,279","Rice: No. Schafer: There's always a point where someone talks about digging deep,"
"00:20:13,279 --> 00:20:16,482",and I just-- I don't want to say that.
"00:20:16,482 --> 00:20:17,817","So we all gotta dig deep, you guys."
"00:20:17,817 --> 00:20:21,053","Hansen: All right. Rice: Yeah, I pro-- I think I might put the dates"
"00:20:21,053 --> 00:20:24,824","on the whiteboard again, too, just so everyone can look at them all the time."
"00:20:25,024 --> 00:20:26,826","Schafer: If they view that, they'll film it."
"00:20:26,826 --> 00:20:27,827","Rice: Yeah, red, white, and blue."
"00:20:27,827 --> 00:20:29,795",Romero: That's encouraging.
"00:20:29,795 --> 00:20:32,031","Broken Age, fuck yeah."
"00:20:34,800 --> 00:20:36,669",Schafer: Does that help?
"00:20:36,669 --> 00:20:39,338",Romero: Tim last call. Is that a milestone?
"00:20:39,338 --> 00:20:40,840",Rice: Fuck yes. Romero: Okay.
"00:20:41,040 --> 00:20:44,877",We submit to ratings boards on the fourth?
"00:20:44,877 --> 00:20:48,481","Rice: Yeah, I think it's that-- Kipnis: When do we know what line...?"
"00:20:48,481 --> 00:20:52,017","Crook: Tim said he would try to call him. When he said you're hitting the line, it's okay."
"00:20:52,017 --> 00:20:55,721",Maybe I just gotta try to find one that...
"00:20:55,721 --> 00:20:59,425",Rice: Ready? So we've been meeting production team with the leads
"00:20:59,425 --> 00:21:02,161",to come up with closing plan stuff.
"00:21:02,161 --> 00:21:06,265","So next Friday we have our next Sony milestone, which Oliver is working on."
"00:21:06,265 --> 00:21:08,768",I think the big thing is PlayStation 4 running.
"00:21:08,768 --> 00:21:11,837",Schafer: Is there anything on there new or shocking to anyone?
"00:21:11,837 --> 00:21:13,706","Crook: It's all shocking, but nothing's new."
"00:21:13,706 --> 00:21:15,241",There's nothing new.
"00:21:15,241 --> 00:21:17,743","Schafer: There is a lot of stuff to do in a short amount of time,"
"00:21:17,743 --> 00:21:20,846","but there's no big unknowns to me, at least, on it."
"00:21:20,846 --> 00:21:26,552","There's no design yet to do, dialogue yet to write, and big ques--"
"00:21:26,552 --> 00:21:31,190","things that could explode into-- I mean, like, it seems like it's a known amount of work now"
"00:21:31,190 --> 00:21:38,130","that can't expand, and, um, and it's clear that it can't slip"
"00:21:38,130 --> 00:21:40,866",because you can see the commitments that are on it.
"00:21:40,866 --> 00:21:45,771","As far as I'm concerned, like, everything is just no-- everything just has to be pushed through the machinery,"
"00:21:45,771 --> 00:21:50,442","and that's the easy part, except for it's hard."
"00:21:50,442 --> 00:21:54,280","No, we're--we're the dream team, all here together."
"00:21:54,280 --> 00:21:58,150","For some reason, to me it's always relaxing when it's finite even if it is tight"
"00:21:58,150 --> 00:22:00,452",because you know when it's gonna be over.
"00:22:00,452 --> 00:22:04,823",These next three weeks are really where the game goes from being good to great mostly.
"00:22:04,823 --> 00:22:12,031","So, um, it's gonna be exciting and, uh, if we have to order food,"
"00:22:12,031 --> 00:22:13,799",we'll order food.
"00:22:13,799 --> 00:22:15,234",Crook: Food.
"00:22:15,234 --> 00:22:16,836",Boston Market?
"00:22:16,836 --> 00:22:20,306","Schafer: No. Crook: Promise Boston Market, I'll-- Schafer: Wait, you want Boston-- Crook: I'll work late if you--"
"00:22:20,306 --> 00:22:21,473","No, I'm just kidding. Kipnis: Wow."
"00:22:23,042 --> 00:22:24,677",Crook: Just kidding.
"00:22:24,677 --> 00:22:27,746","Schafer: If you've gotta lure a man away from his family, make it Boston Market."
"00:22:27,746 --> 00:22:29,215",Crook: Yeah.
"00:22:29,215 --> 00:22:30,749",Schafer: It's like there's love in that meal.
"00:22:30,749 --> 00:22:33,752",Kipnis: That's--that's what Caroline did for us during Psychonauts.
"00:22:33,752 --> 00:22:35,387",Remember that? Rice: Boston Market?
"00:22:35,387 --> 00:22:37,590","Kipnis: Boston Market, like, every night."
"00:22:37,590 --> 00:22:41,293","Crook: Yep. Kipnis: And, uh, and I gained-- I gained, like, 15 pounds during during crunch."
"00:22:41,293 --> 00:22:42,761",Schafer: That's to keep you in your seat.
"00:22:43,380 --> 00:23:11,290","[Music] Schafer: Uh, on ""Reds,"" we did a whole play-through of the team"
"00:23:11,290 --> 00:23:16,495","of the finale of the game to figure out how to push that towards, um, completion."
"00:23:16,495 --> 00:23:21,400",We are also starting on the PS4 version.
"00:23:21,400 --> 00:23:24,536","Hansen: So we have a milestone on the 23rd, and that's to have it, like,"
"00:23:24,536 --> 00:23:28,807","""playable,"" um, on that platform, so-- But it looks like that's come along really well,"
"00:23:28,807 --> 00:23:31,377","so good job, Oliver."
"00:23:31,377 --> 00:23:34,680",Schafer: Look at it playing on the PS4.
"00:23:34,680 --> 00:23:37,049",[Offscreen] How's the port process been going in general?
"00:23:37,049 --> 00:23:40,519",Franzke: It's good. We essentially added PlayStation 4 and PlayStation Vita
"00:23:40,519 --> 00:23:43,689","to a list of platforms, but kept the ship date the same,"
"00:23:43,689 --> 00:23:46,725","um, so that makes things a bit more interesting."
"00:23:46,725 --> 00:23:49,695","I love working on consoles, but it's a very different kind of challenge, like,"
"00:23:49,695 --> 00:23:54,466","for example, the Vita is very memory constrained, um, so that, you know,"
"00:23:54,466 --> 00:24:01,874","it's--it's a very tight memory budget for--for the game, and if you're just leaking some memory somewhere,"
"00:24:01,874 --> 00:24:05,744","like, you're gonna have a bad time later on, so there are, like, a lot of really interesting things"
"00:24:05,744 --> 00:24:07,413",you need to take into consideration.
"00:24:07,413 --> 00:24:09,748",Or can you compress the data in some way and stuff like that.
"00:24:09,748 --> 00:24:12,785","And I think the end-- the end will be tough, for sure, shipping."
"00:24:12,785 --> 00:24:18,991","Like, so, for--for consoles, um, what you have to do in order to release games"
"00:24:18,991 --> 00:24:21,560",is you have to go to something that's called certifications.
"00:24:21,560 --> 00:24:27,032","The next milestone is on the 20th, which is-- like, it's very ominously called, like, beta"
"00:24:27,032 --> 00:24:31,370","which is supposed to be TRC complete, uh, essentially for Sony"
"00:24:31,370 --> 00:24:34,039",so there's a lot of stuff that needs to happen before that.
"00:24:34,039 --> 00:24:38,777",Those are all the requirements you need for shipping a game on a--on a Sony platform.
"00:24:38,777 --> 00:24:40,012",Schafer: I'm sure we're TRC complete.
"00:24:40,012 --> 00:24:42,214","Franzke: Oh, yeah, no problem."
"00:24:42,214 --> 00:24:48,754","Um, so they will essentially, like, run a game and make sure that every one of those requirements is met."
"00:24:48,754 --> 00:24:53,425",[Offscreen] How does stuff like Assassin's Creed happen?
"00:24:53,425 --> 00:24:56,195","Oliver: Uh, I'd rather not comment on that."
"00:24:56,195 --> 00:25:00,399","It's really sad, because I'm pretty sure all the people who worked on the game, you know,"
"00:25:00,399 --> 00:25:03,736",didn't want to release something that's substandard.
"00:25:03,736 --> 00:25:08,273","Um, so very often, it's--it's-- actually really sad for the developers,"
"00:25:08,273 --> 00:25:12,678","but there's a lot of, like, pressure from various departments"
"00:25:12,678 --> 00:25:15,647",to make the game happen essentially.
"00:25:15,647 --> 00:25:18,117",Are you feeling some form of pressure like that now?
"00:25:18,117 --> 00:25:23,088","Well, I mean, but if you-- if you don't have a publisher who's, like, does what, uh, needs to happen,"
"00:25:23,088 --> 00:25:29,228","but as you can see, everything is so tightly packed, uh, that there's really no time to slip any of those milestones."
"00:25:31,430 --> 00:25:33,832","Franzke: Yes, please. -Okay."
"00:25:33,832 --> 00:25:35,267","See, crunch has already started."
"00:25:35,267 --> 00:25:38,404","Schafer: Yeah, we're getting near the end where some nights people are working late"
"00:25:38,404 --> 00:25:41,874","and we're ordering food, and, um..."
"00:25:41,874 --> 00:25:44,777",and hopefully that won't be too long till it's over.
"00:25:44,777 --> 00:25:47,813","And people who are staying late now, it's 'cause they want to make sure the game is really good."
"00:25:48,160 --> 00:25:59,324",[Music] I know the biggest hurdle is just the amount
"00:25:59,324 --> 00:26:01,193",of work there is to do.
"00:26:01,193 --> 00:26:04,830","Uh, we have to do a whole bunch of cut scenes."
"00:26:04,830 --> 00:26:06,098",Still have to go in.
"00:26:06,098 --> 00:26:10,269","Crook: Camden there was the issue with, uh, Bob Chothra coming out of the mountain"
"00:26:10,269 --> 00:26:13,872",that we were gonna-- did you talk to Tim about that and Peter?
"00:26:13,872 --> 00:26:16,041",I don't know about-- I'm in that scene still.
"00:26:16,041 --> 00:26:19,244","We're making some changes, so I just-- Stoddard: Okay."
"00:26:19,244 --> 00:26:21,013",Schafer: Just saying that gave Ray a headache.
"00:26:21,013 --> 00:26:24,249","Offscreen: How is the ending cut scene coming along, since that was sort of, uh-- that had to be--"
"00:26:24,249 --> 00:26:26,151","the music had to be done, so that was kind of locked."
"00:26:26,151 --> 00:26:30,389","Schafer: Yeah, yeah, 'cause we kind of locked it, but I feel good about the pacing of that, just based on the music."
"00:26:30,389 --> 00:26:35,594","Um, and it was so big we had to split it between two animators, Miyuki and Chris Lam."
"00:26:35,594 --> 00:26:38,864",So Miyuki was doing the first half and Chris was doing the second half.
"00:26:38,864 --> 00:26:41,333",And then we're gonna stitch it back together.
"00:26:41,333 --> 00:26:42,534","Oh, I like that. That's a good idea."
"00:26:42,534 --> 00:26:43,569","Crook: Yeah, that was really good."
"00:26:43,569 --> 00:26:45,003",That's cute.
"00:26:48,106 --> 00:26:52,010","Richardson: Like, uh, so many characters, and..."
"00:26:52,010 --> 00:26:53,145","and it's kind of a big thing, right?"
"00:26:53,145 --> 00:27:00,385","It's ending, end of the game, so that's kind of exciting, but still goin' like,"
"00:27:00,385 --> 00:27:04,690","""Ooh, that's a lot of things to do."" Crook: Maybe not the happy eyes? Lam: No."
"00:27:04,690 --> 00:27:09,394","Schafer: Yeah, like, the delirious eyes, like yay, he's more like..."
"00:27:09,394 --> 00:27:11,230",Hm.
"00:27:11,230 --> 00:27:14,700","""You run, I got this."" Crook: All right. Schafer: ""Save yourself."""
"00:27:14,700 --> 00:27:16,468",Thumb's up.
"00:27:16,468 --> 00:27:19,505","Crook: Yeah, he got that on film. We might need to..."
"00:27:19,505 --> 00:27:21,773","Schafer: This ping pong ball, his face."
"00:27:21,773 --> 00:27:26,845","Lam: The parts that I have to do that are kind of those, you know, resolution moments,"
"00:27:27,045 --> 00:27:32,317",they're gonna be a little challenging but-- to get the expressions on the characters right
"00:27:32,317 --> 00:27:37,055","so that you know that they're thinking, they're not just staring into dead space and stuff like that."
"00:27:37,055 --> 00:27:38,790",Crook: Think you got enough info there?
"00:27:38,790 --> 00:27:39,825",Okay. Lam: Yes.
"00:27:39,825 --> 00:27:43,595","Crook: The plan is to just take it to that, um, shippable stage."
"00:27:43,595 --> 00:27:49,635","And then, uh, that will allow all the effects and the sound to get put in, um, 'cause all the timing will be locked down."
"00:27:49,635 --> 00:27:53,539","So the--the plan is that they'll go back to it, uh, to do some polish, um,"
"00:27:53,539 --> 00:27:55,073",after we get all the content in.
"00:27:55,073 --> 00:27:56,742",Schafer: Is this a good time to look at it?
"00:27:56,742 --> 00:27:59,478","It would be a good time to look at it, yes."
"00:27:59,478 --> 00:28:03,048","It doesn't--sometimes it seems like in that whole thing, there's not a shot that shows--"
"00:28:03,048 --> 00:28:06,418",that really shows the entire scene.
"00:28:06,418 --> 00:28:08,854","Schafer: But, I mean, you know what's left and you know what's right."
"00:28:09,054 --> 00:28:10,556","Crook: Yeah, like, this is the only shot we have."
"00:28:10,556 --> 00:28:15,227","Rice: That's the shot that shows most-- Crook: What--uh, I don't know."
"00:28:15,227 --> 00:28:18,830","I just kept thinking that, like-- You could almost do-- Rice: if it's a flip book,"
"00:28:18,830 --> 00:28:21,166",you could almost--you could have other people that we don't know
"00:28:21,166 --> 00:28:23,235",that are on the sides from both villages.
"00:28:23,235 --> 00:28:24,870","Crook: All these people, like here."
"00:28:24,870 --> 00:28:26,705","Schafer: But where do they come from? Crook: Well, they came from..."
"00:28:26,705 --> 00:28:30,075","Rice: From the monster lands town, like, there's a big battle going on."
"00:28:30,075 --> 00:28:31,843",They've come to gawk.
"00:28:31,843 --> 00:28:37,349","Crook: That's fine. I mean, if you're-- But we--but we can't-- we don't want..."
"00:28:37,349 --> 00:28:39,117","-...to animate more people. Stoddard: Yeah, yeah, I know."
"00:28:39,117 --> 00:28:41,219",Rice: But that's what you're saying. Schafer: It's really important not to add features to the game
"00:28:41,219 --> 00:28:42,654",at this point Ray.
"00:28:42,654 --> 00:28:44,856",I like the melting you're adding.
"00:28:44,856 --> 00:28:47,826",I wouldn't jump to that melting platform.
"00:28:47,826 --> 00:28:48,794","Crook: Yeah, that's true. She has no shoes."
"00:28:48,794 --> 00:28:51,396",Camden: She's tough. She's a baker.
"00:28:51,396 --> 00:28:54,399",Crook: She walks on coals. Schafer: She doesn't use oven mitts anymore.
"00:28:54,399 --> 00:28:56,401","Oh, that's good. That's perfect."
"00:28:58,670 --> 00:29:01,573",So I think this would be-- this needs something here.
"00:29:01,573 --> 00:29:06,445","Inversin: It--it has something, not in this scene, but there is-- I can--I can move it into that scene also if you want."
"00:29:06,445 --> 00:29:08,347",Schafer: 'Cause it seemed like he was backing up from nothing.
"00:29:08,347 --> 00:29:10,616","Inversin: So, like, it's in there, too, so I can add it to the other one."
"00:29:10,616 --> 00:29:12,217","Schafer: I just think it--think it could be, like, half as much?"
"00:29:12,217 --> 00:29:13,619",Crook: That looks really cool.
"00:29:13,619 --> 00:29:16,188",Schafer: It kind of explains why he jumps now.
"00:29:16,188 --> 00:29:18,557",That's perfect. I think that's perfect as far as the rain goes.
"00:29:18,557 --> 00:29:19,758",-Awesome. -Yeah.
"00:29:19,758 --> 00:29:20,792",-Then we're done. -Yeah.
"00:29:20,792 --> 00:29:22,060",That was easy.
"00:29:22,060 --> 00:29:23,195","Boop boop. Yeah, that was really good."
"00:29:23,195 --> 00:29:25,130",Thanks.
"00:29:29,668 --> 00:29:31,036","Oh, crying for us."
"00:29:33,472 --> 00:29:34,573",Crook: Yeah.
"00:29:34,840 --> 00:29:42,481","[Music] Rice: But we're finally now getting down to-- to final days, I guess."
"00:29:42,660 --> 00:29:54,793","[Music] Crook: But, yeah, we're all a little on edge, a little stressed out,"
"00:29:54,793 --> 00:29:57,262","but, um, it'll be okay."
"00:29:59,431 --> 00:30:03,602","Hansen: Anna's here almost constantly, and, you know, I can-- I see the light at the end of the tunnel."
"00:30:03,602 --> 00:30:08,140","We love these games, but, you know, we all kind of need to take a break."
"00:30:08,140 --> 00:30:10,075","And people need to get some sleep, too."
"00:30:10,075 --> 00:30:12,711",It's been a rough few months.
"00:30:12,711 --> 00:30:16,615","Crook: I mean, we're gonna be pushing to the very end."
"00:30:16,615 --> 00:30:19,184",[Off screen] Like that guy there. Crook: Oh yeah he is.
"00:30:19,184 --> 00:30:21,019",I think he didn't go home last night.
"00:30:21,019 --> 00:30:23,855","But apparently he has, like, a little bed over there."
"00:30:23,855 --> 00:30:26,425","So I'm just like, that's not a good thing."
"00:30:26,425 --> 00:30:27,793",Stoddard: I don't want to romanticize it.
"00:30:27,793 --> 00:30:30,729","I know--I know that Tim wants to show how the sausage gets made,"
"00:30:30,729 --> 00:30:35,500",and this has been-- this has been hard.
"00:30:35,500 --> 00:30:40,372","Schafer: We're also getting kind of griefed by, um, certain fringe organizations"
"00:30:40,372 --> 00:30:44,476","and attack groups organized, and, uh, that was a bummer."
"00:30:44,476 --> 00:30:46,611",And then we had the layoffs which were a huge bummer.
"00:30:46,611 --> 00:30:50,649","And, um, a bunch of bad news."
"00:30:50,649 --> 00:30:56,755","Rice: There is, like, a group of people that are hoping that we won't succeed for some weird reason,"
"00:30:56,755 --> 00:30:59,858","um, or that are at least heavily scrutinizing us."
"00:30:59,858 --> 00:31:03,061",And it definitely has been something that's been weighing on a lot of people.
"00:31:03,061 --> 00:31:07,733","Franzke: The endless thing of, like, people, like, oh, well, maybe they shouldn't have taken the--the money"
"00:31:07,733 --> 00:31:11,703","and only make half the game. Well, you know, all I can say to that is, like,"
"00:31:11,703 --> 00:31:15,841","if you would be, like, we're sitting here, you know, working our asses off to make this game."
"00:31:15,841 --> 00:31:17,375","Kipnis: And, like, you do, you question yourself."
"00:31:17,375 --> 00:31:20,812","Like, yeah, maybe we-- what the fuck, maybe we don't know what the--what we're doing."
"00:31:20,812 --> 00:31:22,514",Who knows?
"00:31:22,514 --> 00:31:25,383","But you just have to trust and know, like, this is actually-- game development"
"00:31:25,383 --> 00:31:27,486",is not an easy thing.
"00:31:27,486 --> 00:31:30,856","Schafer: And now we're gonna ship Broken Age, and that's all gonna be great."
"00:31:30,856 --> 00:31:35,060","So, um, it's a relief to get out of that-- out of that period."
"00:31:39,231 --> 00:31:42,134",[Offscreen] What's going on right now at this stage of the project?
"00:31:42,134 --> 00:31:46,271","Romero: So where we are is, we're less than a month out from our first submission,"
"00:31:46,271 --> 00:31:50,675","which is the, um, where you submit to Sony and we release the mastering for the PC,"
"00:31:50,675 --> 00:31:52,844",physical copies that we're doing with Nordic.
"00:31:52,844 --> 00:31:58,083",So the 20th is the big day where just everything has to sort of be done by that point.
"00:31:58,083 --> 00:32:03,789","Rice: Uh, yes, I've been working on some Nordic stuff, too, along with Vic. Um... We got the box prints"
"00:32:03,789 --> 00:32:07,092","from them and they just look a little bit dark so we're doing, like, another round on those"
"00:32:07,092 --> 00:32:09,694",before they actually start printing them in bulk.
"00:32:09,694 --> 00:32:11,596","Uh, but hopefully that'll happen soon."
"00:32:11,596 --> 00:32:14,332",Schafer: But we don't get a sample before they make a zillion of them?
"00:32:14,332 --> 00:32:16,134","Rice: No, unfortunately. Schafer: Exciting."
"00:32:16,134 --> 00:32:17,169",Rice: Yeah. Schafer: That's exciting.
"00:32:17,169 --> 00:32:19,304",This is just one of Cory's mock-ups of the box.
"00:32:19,304 --> 00:32:21,006",This is the box.
"00:32:21,006 --> 00:32:22,674",This is--the disc's not gonna look like that.
"00:32:22,674 --> 00:32:24,576",I wanted the disc to be the O from Broken Age.
"00:32:24,576 --> 00:32:27,245","This is gonna be like the O, and that's the box."
"00:32:27,245 --> 00:32:31,483","And we're first looking at it, we're like, this is cool 'cause it shows the split thing,"
"00:32:31,483 --> 00:32:36,621","but it really overemphasizes Vella over Shay, 'cause Shay's upside down so he's, like, easier to ignore."
"00:32:36,621 --> 00:32:39,090","It was like, wouldn't it be crazy if we could print Vella and Shay"
"00:32:39,090 --> 00:32:42,527","on a separate clear slipcover, and then you could slide it off"
"00:32:42,527 --> 00:32:46,731","and turn it around and slide it back down and then Shay would be in Vella's world and vice versa,"
"00:32:46,731 --> 00:32:50,335","Which, no spoilers, but that's some foreshadowing there."
"00:32:50,335 --> 00:32:51,403",And it would be so neat.
"00:32:51,403 --> 00:32:52,771",It would be like Led Zeppelin.
"00:32:52,771 --> 00:32:53,872",Rice: We'll nail it. It'll be great.
"00:32:53,872 --> 00:32:56,074",-Um... Kipnis: Wow.
"00:32:58,376 --> 00:33:03,615",Romero: So right now the big tasks are-- or the big areas are bugs.
"00:33:03,615 --> 00:33:07,185","O'Rourke: Yeah, we're in Starship Troopers mode basically, just killing all the bugs."
"00:33:07,185 --> 00:33:10,689","Schafer: Taking showers together or what are you-- Coull: No. Schafer: I'm sorry, that's..."
"00:33:10,689 --> 00:33:11,857",not the first thing I think about.
"00:33:11,857 --> 00:33:16,294",O'Rouke: There's the daily shower scene in the audio room.
"00:33:16,294 --> 00:33:19,164",Kipnis: I'm a little bit concerned about our deadline.
"00:33:19,164 --> 00:33:22,100","Like, right here it says A and B bugs only."
"00:33:22,100 --> 00:33:25,537","Like, that's not likely gonna happen, especially since we have brand new cut scenes."
"00:33:25,537 --> 00:33:26,605",Schafer: Starting now or next week?
"00:33:26,605 --> 00:33:27,672",Kipnis: Next week.
"00:33:27,672 --> 00:33:32,677","Uh, that's likely not happening because we have a bunch of new, um, cut scenes coming."
"00:33:32,677 --> 00:33:38,016",Content is still coming in and we can't actually do that until all content is in the game.
"00:33:38,016 --> 00:33:39,551",Schafer: What's this selective bug fixing?
"00:33:39,551 --> 00:33:43,755",Almost sounds more open-ended than A and B 'cause we select to do a C.
"00:33:43,755 --> 00:33:45,056","Right, that's how that works?"
"00:33:45,056 --> 00:33:46,625",Kipnis: Nope. Rice: I don't think so.
"00:33:46,625 --> 00:33:49,794","Kipnis: But if you play the game all the way through, um, from Act 1,"
"00:33:49,995 --> 00:33:54,165","that Act 1 is very clean, and we have to make Act 2 look that clean,"
"00:33:54,165 --> 00:33:56,668",and that's a lot of C-bug fixing.
"00:33:56,668 --> 00:34:00,105","And so, like, we can't suddenly switch to A and Bs only next week."
"00:34:00,105 --> 00:34:04,309","Like, it's just not-- it's gonna be basically like a, I don't know,"
"00:34:04,309 --> 00:34:07,312","not a very clean game, I guess."
"00:34:07,312 --> 00:34:12,583","Romero: Uh, Act 2 is interesting because we're not just doing PC, Mac, and Linux digital,"
"00:34:12,583 --> 00:34:16,755","um, we're doing physical, when--and really that goes back to the old school way,"
"00:34:16,755 --> 00:34:21,226","which is you get to the point in the project where you're gonna ship a physical disc,"
"00:34:21,226 --> 00:34:22,527",you have to cut off bug fixing.
"00:34:22,527 --> 00:34:25,496","You have to be certain that the build you're shipping is the one,"
"00:34:25,496 --> 00:34:29,868","because someone's gonna, in theory, buy the box and get the game,"
"00:34:29,868 --> 00:34:34,806","and that has to have all the, you know, be bug-free as-- as bug-free as possible and as solid as possible,"
"00:34:34,806 --> 00:34:38,109",so they'll just have the disc and the game that's on there.
"00:34:38,109 --> 00:34:39,444",That's it.
"00:34:39,444 --> 00:34:42,746",Kipnis: I don't have confidence at the moment that we have--we're really
"00:34:42,746 --> 00:34:45,349",at the bug count that we are.
"00:34:45,350 --> 00:34:49,554","Or, like, I--I expect that the bugs will increase tremendously,"
"00:34:49,554 --> 00:34:51,690","or should, because I think they are in there."
"00:34:51,690 --> 00:34:53,358",Romero: They're still there. Kipnis: Yeah.
"00:34:53,358 --> 00:34:56,360","Franzke: It's still gonna be good, like, I mean, this game has been out for such a long time, I think"
"00:34:56,360 --> 00:34:59,431","it's gonna be stable and it's gonna be good, but there's always, like,"
"00:34:59,431 --> 00:35:04,202","so much more that we would have liked to do and, like, we're now at a point where"
"00:35:04,202 --> 00:35:05,503",that's just not gonna be possible.
"00:35:05,503 --> 00:35:08,773","We need to, you know, make sure that the game is stable."
"00:35:08,773 --> 00:35:12,644","You know, you look-- you look at your bug database and you list some issues that you have in there"
"00:35:12,644 --> 00:35:16,781","and it's, like, a lot, and it's like, how are we gonna be able to--to finish that?"
"00:35:23,755 --> 00:35:28,560","We'll have to probably do some bug triaging next week to just see kind of, okay, well, all of these issues"
"00:35:28,560 --> 00:35:33,765","that are in the bug database right now, which one are we realistically gonna be able to even do now?"
"00:35:33,765 --> 00:35:37,202",And then they have to-- there will have to be some hard decisions.
"00:35:37,202 --> 00:35:41,606","It's like, okay, well, we can only do one or the other, so which one of these issues,"
"00:35:41,606 --> 00:35:43,808",polish items is more important to you?
"00:35:44,009 --> 00:35:46,811",And then we're gonna do that but not the other.
"00:35:46,811 --> 00:35:49,147",And it's just the nature of the beast.
"00:35:49,640 --> 00:36:07,198",[Music] Hansen: Resources in 12. Schafer: That would be great.
"00:36:07,198 --> 00:36:11,136","Uh, and yeah, we'll have to re-- and I mean, obviously,"
"00:36:11,136 --> 00:36:13,638",analyze the bugs every day and how they're tracking.
"00:36:13,638 --> 00:36:15,407",Are all the GPs back from sickness?
"00:36:15,407 --> 00:36:17,175","Hansen: No, Anna's still out. Stoddard: Two down."
"00:36:17,175 --> 00:36:18,810","Hansen: But-- Schafer: She's gonna be out today, too?"
"00:36:18,810 --> 00:36:20,779","Hansen: She's trying to get some medicine that'll allow her to work this week,"
"00:36:20,779 --> 00:36:22,414",so she's that bad.
"00:36:22,414 --> 00:36:23,715",Schafer: Holy cow.
"00:36:23,715 --> 00:36:26,418",Crook: She was working really late hours.
"00:36:26,418 --> 00:36:28,853",I think she was probably-- Her immune system was already
"00:36:28,853 --> 00:36:35,126","pretty vulnerable, and, um, and she--she got whatever, I don't know."
"00:36:35,126 --> 00:36:36,528","I hope--I don't know, she hasn't said."
"00:36:36,528 --> 00:36:37,796",She went to the doctor.
"00:36:37,796 --> 00:36:41,032","Hopefully it's not pneumonia or something, but, um,"
"00:36:41,032 --> 00:36:42,634",hopefully she'll be back with us on Monday.
"00:36:42,634 --> 00:36:46,838",But--but we know that the most important thing for her is just to get better.
"00:36:47,038 --> 00:36:49,074","You know, it's just a video game."
"00:36:49,074 --> 00:36:52,811","You know, she's, you know, her health is the most important thing,"
"00:36:52,811 --> 00:36:56,314","so, um, so that's why it's been great."
"00:36:56,314 --> 00:37:00,852","Everyone has just jumped in to try and help out, and nobody blames anybody for anything."
"00:37:00,852 --> 00:37:06,157","-It's just one of those things. Boehle: I'll probably just filter, like, Anna's open or new bugs, like, priority two and higher,"
"00:37:06,157 --> 00:37:08,993","and then if there's anything UI related, I'll just grab those and--"
"00:37:08,993 --> 00:37:10,728","Franzke: Right. Yeah, I think we have to."
"00:37:10,728 --> 00:37:14,432","I mean, it's just kind of-- sounds like Anna's hit pretty hard."
"00:37:14,432 --> 00:37:17,769","Hansen: But it's still difficult because, you know, there's a lot of ownership over the code,"
"00:37:17,769 --> 00:37:22,607",so Anna will be able to get something done a lot faster than anybody else just 'cause she's so familiar
"00:37:22,607 --> 00:37:24,843",with all the inner workings of how this stuff is all hooked up.
"00:37:24,843 --> 00:37:28,012","That makes it more difficult, for sure, 'cause all the pressure's on her right now."
"00:37:28,012 --> 00:37:31,182","Rice: I guess at least through the week and then, I just--I guess I wonder when we're gonna get"
"00:37:31,182 --> 00:37:34,719","to other platform work, but for now it's obvious."
"00:37:34,719 --> 00:37:36,287",It seems like this is until we're locking stuff down.
"00:37:36,287 --> 00:37:39,724","Franzke: I mean, like, whenever there's an actual pre-cert issue coming in from Sony,"
"00:37:39,724 --> 00:37:42,861","I'm jumping on it right away because I want to get them,"
"00:37:42,861 --> 00:37:44,129","like, fixed as soon as possible."
"00:37:44,129 --> 00:37:45,430",But so far it's been pretty good.
"00:37:45,430 --> 00:37:49,000",I think actually not that many bugs been reported from pre-certs.
"00:37:49,000 --> 00:37:51,136","Rice: So, yeah, whathaveibeenworkingon? We have a couple things."
"00:37:51,136 --> 00:37:54,706",Today we set up a bug triage meeting with all of the leads.
"00:37:54,706 --> 00:37:59,344","So, um, producers and leads and Tim, are gonna kind of read through everything in the bug database,"
"00:37:59,344 --> 00:38:01,813",reevaluating where we are with that.
"00:38:01,813 --> 00:38:03,748",So that'll be happening this afternoon.
"00:38:03,748 --> 00:38:06,784","Schafer: Hey, everybody, hello. Rice: Hi."
"00:38:06,784 --> 00:38:09,387","Schafer: This is probably the last meeting of the project, right?"
"00:38:09,387 --> 00:38:10,788",Rice: Um... Probably not.
"00:38:10,788 --> 00:38:12,590","Schafer: We're so close. Rice: Big one, though."
"00:38:12,590 --> 00:38:15,794",Rice: It's a big one. Franzke: Apart from the meeting where we get all the royalty checks?
"00:38:15,794 --> 00:38:17,228","Schafer: Yeah, that's after. That's after."
"00:38:17,228 --> 00:38:19,497","We have to ship it first, Oliver."
"00:38:19,497 --> 00:38:23,801","But yeah, so we're gonna look over the bug database and see if we can get rid of some bugs."
"00:38:23,801 --> 00:38:28,106",Rice: I think the hope is really just trying to get an idea of which ones we definitely need to fix
