Timecode,Content
"00:21:13,856 --> 00:21:16,393","It's stuff that I'm like, that should be fixed and that should be fixed."
"00:21:16,393 --> 00:21:17,660",Nobody cares.
"00:21:17,660 --> 00:21:19,953","Like, I'm like, like it's like high fantasy."
"00:21:19,953 --> 00:21:23,104","Like I'm really into it, but like not everybody else is."
"00:21:23,104 --> 00:21:30,650","Roberts: What I'm really trying to do is not get freaked out about, about things right now,"
"00:21:30,650 --> 00:21:35,338",because the holidays are coming up and I just want to relax and rebuild my energy.
"00:21:35,338 --> 00:21:37,050",And then come back strong.
"00:21:37,050 --> 00:21:42,720","We could be panicking right now and we probably should be panicking, but I'm not going to do that."
"00:21:42,720 --> 00:21:44,088",I'm Zen right now.
"00:21:44,088 --> 00:21:48,781","I'm just going to, I'm just going to turn off and then when I come back on the second,"
"00:21:48,781 --> 00:21:51,089","that's, it'll be time to freak out for me."
"00:21:51,089 --> 00:21:58,806","Franzke: Again, I think the problem is to some degree, it feels like the release day is far away, but it's really not."
"00:21:58,806 --> 00:22:00,819","Because it's like, oh, it's next year, right?"
"00:22:00,819 --> 00:22:03,684","That's, you know, once you say that, we're going to release the game next year, that feels like, oh,"
"00:22:03,684 --> 00:22:05,834",that's so far away we don't really need to worry about it too much.
"00:22:05,834 --> 00:22:11,487",But I think in terms of working weeks that we have until the game ships is like two or two and a half.
"00:22:11,487 --> 00:22:16,995","So it's really not that much time, given the amount of issues that are being reported."
"00:22:16,995 --> 00:22:19,640",It's somewhat scary for sure.
"00:22:19,640 --> 00:22:27,210","So yeah, it's like a lot of people do tend to work, you know, late hours now, starting now but then, you know, also people"
"00:22:27,210 --> 00:22:29,118",leave for Christmas break and stuff like that.
"00:22:29,118 --> 00:22:33,567",And so it's kind of a weird kind of thing going on.
"00:22:33,567 --> 00:22:35,248",Franzke: Say something or are we just standing here?
"00:22:35,248 --> 00:22:36,361","Schafer: Yeah, we're all going to stand."
"00:22:36,361 --> 00:22:37,940",Kipnis: What are we saying?
"00:22:39,331 --> 00:22:41,309","Schafer: Happy holidays, I think we say."
"00:22:41,309 --> 00:22:42,686",That's what the Christmas card says.
"00:22:42,686 --> 00:22:43,981","Well, I am going to say something."
"00:22:43,981 --> 00:22:45,420","Rice: And then we'll all say ""happy holidays""."
"00:22:45,420 --> 00:22:47,406",Schafer: This is all going in and out.
"00:22:47,406 --> 00:22:49,968","Hello, adventure gamers from everyone on the Broken Age team."
"00:22:49,968 --> 00:22:51,859",We just wanted to say happy holidays.
"00:22:51,859 --> 00:22:55,141",Happy holidays? Happy holidays.
"00:22:55,141 --> 00:22:56,228",Hey. Get back to work.
"00:22:56,228 --> 00:22:57,908","Finish it, finish it."
"00:23:03,553 --> 00:23:08,046","Ryken: We had one little portion of the tree showing, so we had two little ornaments that we put on it."
"00:23:08,046 --> 00:23:10,445","Their mind will fill in the rest, right?"
"00:23:10,445 --> 00:23:12,645","It'll be like, hey, great job."
"00:23:14,194 --> 00:23:33,720","[Music] Schafer: OK, hello, hello, everybody!"
"00:23:33,721 --> 00:23:34,735",It's so nice to see you all.
"00:23:34,735 --> 00:23:35,840",Everyone here?
"00:23:35,840 --> 00:23:37,142",Everybody ready to go?
"00:23:37,142 --> 00:23:38,481","Hello, Happy New Year to you all."
"00:23:38,481 --> 00:23:40,048","This is the first meeting since the new year began, right?"
"00:23:40,048 --> 00:23:41,291","Yeah, yeah, welcome back."
"00:23:41,291 --> 00:23:49,894",I'm so glad some of you survived the holidays and driving and you all decided to come work here for another year.
"00:23:49,894 --> 00:23:54,415","Speaking of that, Bagel's actually been here 13 years."
"00:23:54,415 --> 00:23:58,719","[Applause] Schafer: No, no."
"00:23:58,719 --> 00:24:00,159","No clapping, he's not here."
"00:24:00,159 --> 00:24:01,770","Sorry, Bagel, you're not here."
"00:24:01,770 --> 00:24:02,971","Yeah, you can clap."
"00:24:02,971 --> 00:24:04,155",He's actually coming up to visit.
"00:24:04,155 --> 00:24:06,188",Does anyone know when he's coming out to visit?
"00:24:06,188 --> 00:24:10,363","He's coming here on, Offscreen Voice: On his fourteenth year."
"00:24:10,363 --> 00:24:12,043",Schafer: And he'll be here for two weeks?
"00:24:12,043 --> 00:24:13,243",Offscreen Voice: Until the 31st.
"00:24:14,300 --> 00:24:15,275","Schafer: OK, awesome."
"00:24:15,415 --> 00:24:16,755",So then you can clap for him then.
"00:24:18,342 --> 00:24:22,066","Let's talk about Red's for a second, just 'cause it's launching next Tuesday."
"00:24:22,066 --> 00:24:23,686",To backers.
"00:24:23,686 --> 00:24:25,774",We are shipping this thing to backers.
"00:24:25,774 --> 00:24:31,144",And then on the 28th it's going to go out to the regular rest of the world.
"00:24:31,144 --> 00:24:32,206","But yeah, this is exciting."
"00:24:32,206 --> 00:24:34,800","We have, we're all working on the Bugzilla right now."
"00:24:34,800 --> 00:24:37,364","Everyone knows what they're doing pretty much, so why are having these days?"
"00:24:37,364 --> 00:24:38,462",I guess just to cheer everyone up.
"00:24:38,462 --> 00:24:39,750","Hey, you guys!"
"00:24:39,750 --> 00:24:41,101",We're going to ship a game.
"00:24:41,101 --> 00:24:42,454",Rice: Now I think let's talk about lockdown and stuff like that.
"00:24:42,454 --> 00:24:44,824","Schafer: And that. So lock it down, people."
"00:24:44,824 --> 00:24:46,264","Rice: Oliver, you want to talk about lockdown?"
"00:24:46,264 --> 00:24:48,024","Franzke: Sure. Lockdown, let's do it."
"00:24:48,024 --> 00:24:50,685",It's good. Right.
"00:24:50,685 --> 00:24:55,813","I mean everybody's still working and I, I mean I see like lots of things still happening this week."
"00:24:55,813 --> 00:24:59,792","However, I'm, I am going to get the release kind of branch ready."
"00:24:59,792 --> 00:25:07,657","Basically I'm going to manually integrate changes into the, like nothing goes into the branch without, you know, me looking at it,"
"00:25:07,657 --> 00:25:10,525","make sure that it's like, there are no risky changes going in."
"00:25:10,525 --> 00:25:13,840","And like the amount of risk is going to be reduced over time, for sure."
"00:25:13,840 --> 00:25:17,264",Just to make sure that the build is as stable as possible.
"00:25:17,264 --> 00:25:20,407",So just like how we do in the past for build days.
"00:25:20,407 --> 00:25:27,590","Like we basically going to just try to play through the game and individual changes that need to go in for the 14th, they will be manually integrated."
"00:25:27,590 --> 00:25:28,687",Schafer: Talk to Oliver directly.
"00:25:28,687 --> 00:25:29,967",And you'll make an angry face.
"00:25:29,967 --> 00:25:31,094",Franzke: I will make angry face.
"00:25:31,094 --> 00:25:33,118","Schafer: Show me the face you have to see if you want to add, yeah."
"00:25:33,118 --> 00:25:36,716",You'll have to look at that face if you want to add anything to the game after Thursday.
"00:25:36,716 --> 00:25:42,951","Franzke: Right now Linux is driving me insane, but I'm sure, she'll do all good."
"00:25:42,951 --> 00:25:47,040",But other than that it looks pretty stable recently and I would like to keep it that way for sure.
"00:25:47,040 --> 00:25:48,038","Schafer: OK, great."
"00:25:48,038 --> 00:25:49,838",Any other questions?
"00:25:49,838 --> 00:25:50,518",All right.
"00:25:50,520 --> 00:25:51,954",Go check Bugzilla.
"00:25:51,960 --> 00:25:53,100",See you guys later.
"00:25:54,514 --> 00:26:33,213",[Music] Crook: We're doing pretty good.
"00:26:33,213 --> 00:26:38,174",We're at final stretch for the backer build.
"00:26:38,174 --> 00:26:39,831",So this will be a Beta build.
"00:26:39,831 --> 00:26:44,334","So it needs to be, not completely bug-free, but mostly."
"00:26:44,334 --> 00:26:46,689",Last night I got home about 1:00.
"00:26:46,689 --> 00:26:52,189","I get home about 1:00 and then I couldn't sleep for about two, I just at in bed for two hours, just like thinking about today"
"00:26:52,189 --> 00:26:56,225","and what we had to get done and it's just like, just stupid."
"00:26:56,225 --> 00:27:01,515","I got to, you know; see my kids and my wife."
"00:27:01,515 --> 00:27:05,580","So yeah, I have an aunt that's visiting right now, I haven't seen her yet."
"00:27:05,580 --> 00:27:09,410","She's been here for like four days and I haven't, I literally haven't seen her yet."
"00:27:11,982 --> 00:27:18,960","Crook: Yeah. Camden's getting hit probably the worst because cut scenes come in, you know, really late in the game."
"00:27:18,960 --> 00:27:22,200","Yeah, I think Camden has stayed here a couple nights."
"00:27:24,084 --> 00:27:27,723",Stoddard: I'm having to revisit a lot of things.
"00:27:27,723 --> 00:27:34,239","Things get redesigned or they get polished and timing has to move around, which is cool."
"00:27:35,628 --> 00:27:37,208",But there's a lot.
"00:27:38,900 --> 00:27:43,347",[Explosion sound] OK. That's fine.
"00:27:44,135 --> 00:27:50,500","This is a hard, hard crunch but it's more about getting it right."
"00:27:50,500 --> 00:27:57,292","And I've been on other crunches where it wasn't about that, it was about we got it wrong and now we have to fix it."
"00:27:57,292 --> 00:28:06,610","I'm just here because I know if Double Fine makes it and really, really makes this happen, it's going to be amazing."
"00:28:06,610 --> 00:28:08,729",It's going to be an amazing company.
"00:28:08,729 --> 00:28:14,184","I mean, it's already good, but we're just like struggling for years."
"00:28:14,184 --> 00:28:22,363","And I think a lot of people here kind of hang on because like they know, they know Tim, they know, they know the management,"
"00:28:22,363 --> 00:28:26,426","they know the vision and if it hits, it'll be really good."
"00:28:26,426 --> 00:28:27,598",It'll be really good.
"00:28:27,598 --> 00:28:30,058",So we're just hanging in.
"00:28:31,284 --> 00:28:36,524","Schafer: We are launching Red's tomorrow, crazy time."
"00:28:36,524 --> 00:28:38,450",All of our backers.
"00:28:38,450 --> 00:28:41,175",[Applause].
"00:28:41,175 --> 00:28:43,650",Thank you to our team for working so hard.
"00:28:43,650 --> 00:28:51,698","We are going to the backers tomorrow and the rest of the general population, future backers, if you will, on the 28th."
"00:28:55,383 --> 00:28:57,223","Rice: Ah, we're about to launch a game."
"00:28:59,243 --> 00:29:01,850",In eight minutes.
"00:29:01,850 --> 00:29:08,242","I feel like, I feel like I'm kind of even in the same boat as backers, which is that's this, a really surreal thing that's happening."
"00:29:08,242 --> 00:29:10,578",I don't know.
"00:29:10,578 --> 00:29:18,492","It's been a long time in the making, you know, it's two years almost now since we launched the Kickstarter and yeah."
"00:29:18,492 --> 00:29:26,462","Sometimes it just felt like it was never going to get here and now it's here and you know, this is something that really shouldn't exist."
"00:29:26,462 --> 00:29:33,289",Like it's crazy that this exists and was able to be made this way and that the game that we've made is something that's coming out.
"00:29:33,289 --> 00:29:40,735","You know, I grew up playing Tim's old adventure games, young, like in elementary school."
"00:29:40,735 --> 00:29:49,853",And I feel like they were kind of the games that showed me that games could be like an art or could be something different or something bigger.
"00:29:49,853 --> 00:29:55,687","And you know, the fact that I'm here now, like working on this game and putting this out"
"00:29:55,687 --> 00:29:59,643",is really a dream and the weirdest thing that's ever happened.
"00:29:59,643 --> 00:30:00,985",And the best thing that's ever happened to me.
"00:30:00,985 --> 00:30:04,013",So it's exciting.
"00:30:04,013 --> 00:30:05,741",Schafer: All right. I've got to call my mom and say happy birthday.
"00:30:05,741 --> 00:30:08,202",Rice: What?
"00:30:08,202 --> 00:30:10,060",Schafer: I got to call my mom and say happy birthday.
"00:30:10,060 --> 00:30:12,191","Rice: Oh, yeah. Do that."
"00:30:12,191 --> 00:30:14,171",Schafer: We're releasing our game today.
"00:30:18,653 --> 00:30:23,217","Yeah, well, it's, it should go out at 10:00, which is now so it's going to be out there."
"00:30:23,217 --> 00:30:24,857",And Dad can help you download it.
"00:30:27,660 --> 00:30:29,040","OK, happy birthday, mom."
"00:30:29,880 --> 00:30:31,700",Rice: The game is up.
"00:30:32,123 --> 00:30:33,445",Preorders are up.
"00:30:33,445 --> 00:30:35,280",Schafer: Whoohoo! Rice: Yeah.
"00:30:35,280 --> 00:30:37,373","Schafer: All right, next game."
"00:30:37,373 --> 00:30:39,126","Rice: Yeah, we're going to take everybody out."
"00:30:39,126 --> 00:30:43,525","So there's going to be a team lunch today, probably drinks later, too."
"00:30:43,525 --> 00:30:46,880","I'm going out for drinks, so I hope people will join me."
"00:30:46,880 --> 00:30:51,811","But yeah, we're going to take everybody out for lunch and thank them for all the hard work"
"00:30:51,811 --> 00:30:56,359",and just take a nice breather before diving back into Two Act.
"00:30:56,359 --> 00:30:59,079","Schafer: So thanks, everybody."
"00:31:00,900 --> 00:31:15,060",[Clinking glasses] [Music]
"00:31:15,140 --> 00:31:17,140",Schafer: Hey it's Nathan Bagel Stapely!
"00:31:17,660 --> 00:31:35,740",[Applause] [Music]
"00:31:35,958 --> 00:31:37,810","Schafer: This is downloading, start playing now."
"00:31:37,810 --> 00:31:39,630","Let's hope you did a good job, Tim."
"00:31:42,661 --> 00:31:46,168","Me and my two girls sitting on my lap, can't wait."
"00:31:46,168 --> 00:31:48,608",Sounds like I'd buy that for a dollar.
"00:31:49,850 --> 00:31:52,206","Played 30 minutes, very happy so far."
"00:31:52,206 --> 00:31:56,254",Thanks to you and the Double Fine team. Rice: Yay!
"00:31:56,254 --> 00:31:59,375",Schafer: It's like send any little bit of feedback.
"00:31:59,375 --> 00:32:02,339","OK, I need some more proof that people are playing it."
"00:32:02,339 --> 00:32:04,165","Rice: Tim, there's Twitch streams."
"00:32:04,165 --> 00:32:06,399","Schafer: Well, I don't want to watch that."
"00:32:06,399 --> 00:32:07,939","Well, maybe I do."
"00:32:13,759 --> 00:32:17,598","Oh, man. This is weird."
"00:32:17,598 --> 00:32:20,043","He's going to pick avalanche, no, foreign body."
"00:32:20,043 --> 00:32:21,923","Foreign body, hull. Train."
"00:32:21,923 --> 00:32:25,540","Foreign body, oh! Avalanche!"
"00:32:25,540 --> 00:32:27,934","That's good. Very good, avalanche."
"00:32:27,934 --> 00:32:29,634",Now I'm totally into watching that.
"00:32:35,411 --> 00:32:37,371",Schafer: What if he just said something really crappy right now.
"00:32:42,840 --> 00:32:44,471",Computer Voice: All right.
"00:32:44,471 --> 00:32:46,855","Looks like that'll be it, guys."
"00:32:46,855 --> 00:32:54,784","Thanks a lot for watching and if anyone who is watching is involved in making this in any shape or form, then congratulations."
"00:32:54,784 --> 00:32:57,554",I think this is a winner.
"00:32:57,554 --> 00:33:43,326",[Music] Game Character: I'm going to sit here forever.
"00:33:43,634 --> 00:33:44,774",Offscreen Voice: But I don't know I need those yet.
"00:33:44,940 --> 00:33:46,280",Schafer: Because you fell through the clouds.
"00:33:46,420 --> 00:33:49,370","Offscreen Voice: I don't know why my character knows that she needs them, 'cause she hasn't heard any..."
"00:33:49,860 --> 00:33:51,628",Schafer: She's just interested in shoes.
"00:33:51,628 --> 00:33:52,873","Offscreen Voice: No, that's not true."
"00:33:52,940 --> 00:33:54,040",Schafer: And she fell through the clouds.
"00:33:54,040 --> 00:33:55,302",Offscreen Voice: The other guys in there said that I needed shoes.
"00:33:55,302 --> 00:33:56,402",Schafer: Yeah.
"00:33:57,000 --> 00:33:59,680","Offscreen Voice: I don't know if I clicked on that dialogue option, though."
"00:34:01,000 --> 00:34:02,520",Game Character: What are you doing down here?
"00:34:02,520 --> 00:34:04,700",Vella: I'm an offering for the Maidens Feast.
"00:34:05,420 --> 00:34:06,677",Schafer: She fell through the clouds.
"00:34:06,680 --> 00:34:08,560",Obviously she knows she needs cloud shoes.
"00:34:11,252 --> 00:34:12,806",You're playing it wrong.
"00:34:12,806 --> 00:34:14,706",Game Character: Kind of shabby looking for a Maidens Feast.
