"Timecode","Content"
"00:22:30,607 --> 00:22:32,325","This year I'm just going to get the car fixed."
"00:22:34,060 --> 00:22:38,580","And I started feeling the money flow out of my body as the guy was talking about all the work he wanted to do on it."
"00:22:40,340 --> 00:22:42,800","Schafer: How expensive is this going to be? I just want to get it running."
"00:22:44,280 --> 00:22:48,720","Schafer: So I need this game to be a hit to get out of the debt I'm going to accrue by getting that car running again."
"00:22:49,000 --> 00:22:55,791","[Engine roars] Schafer: I think the situation with our cars"
"00:22:56,120 --> 00:23:00,640","really shows our levels of financial success in the industry."
"00:23:01,620 --> 00:23:05,520","Schafer: And then John took me for the most terrifying drive of my life."
"00:23:05,520 --> 00:23:08,660","[Engine accelerates] Schafer: Jesus Christ!"
"00:23:08,660 --> 00:23:15,363","[Romero laughs] Schafer: It was like, in the car, he hit the gas and it felt like,"
"00:23:15,363 --> 00:23:17,883","like a sledge hammer just punched in the back of my neck."
"00:23:17,980 --> 00:23:19,820","Just snapped back like Aaaagghh!"
"00:23:19,820 --> 00:23:23,811","[Engine roar; screaming] And then John's driving."
"00:23:23,820 --> 00:23:29,000","I'm sure John is a really good driver, but I'm not 100 percent sure about that."
"00:23:29,200 --> 00:23:45,620","[Engine roar] Schafer: I thought I was gonna die."
"00:23:45,620 --> 00:23:48,360","Romero: Yeah! [Laughs] Thanks for the ride, John."
"00:23:48,560 --> 00:23:52,760","[Booing; Jeers] Offscreen: Who are you?"
"00:23:52,780 --> 00:23:54,000","Offscreen: Looks like a baby!"
"00:23:57,360 --> 00:24:00,478","Schafer: All right. I know I don't have the authority anymore."
"00:24:01,600 --> 00:24:02,899","Just look at me."
"00:24:02,900 --> 00:24:04,120","You'll get used to it."
"00:24:04,900 --> 00:24:06,315","Schafer: I shaved the beard, I'm on a diet."
"00:24:06,320 --> 00:24:08,141","Fixed the car."
"00:24:08,141 --> 00:24:09,682","I'm getting my writing done."
"00:24:09,682 --> 00:24:13,302","It's just a new, all new me."
"00:24:15,500 --> 00:24:16,640","For a couple months."
"00:24:16,640 --> 00:24:17,560","Then i'll just go back."
"00:24:19,280 --> 00:24:25,015","Schafer: Red's. Let go to projects. Red's, We finished the sprint on Friday and we're now looking at the build"
"00:24:25,020 --> 00:24:30,606","and trying to see how we get ready to actually play-test and maybe a HOF-style play-test with you guys."
"00:24:31,800 --> 00:24:33,020","Who would like to do that."
"00:24:33,680 --> 00:24:36,289","Maybe even, well, soon. Soon."
"00:24:36,289 --> 00:24:37,664","Let's just say soon."
"00:24:37,664 --> 00:24:39,533","Rice: That stands for Hour of Fun."
"00:24:39,540 --> 00:24:42,180","It's something that's been happening here at Double Fine for a long time."
"00:24:42,300 --> 00:24:44,018","Schafer: All right. Everyone excited about the HOF?"
"00:24:44,020 --> 00:24:44,960","First HOF."
"00:24:44,960 --> 00:24:47,440","Who's new, raise your hand, if you've never been in a HOF?"
"00:24:49,740 --> 00:24:51,500","So you've all done HOFs before."
"00:24:51,960 --> 00:24:54,807","Let me tell you about the Hour of Fun."
"00:24:54,840 --> 00:25:01,791","Schafer: So way back on Psychonauts, we found a lot of people had not played the game, like some of the animators had never booted up and played it."
"00:25:01,960 --> 00:25:04,480","I was like, how are we going to understand our game unless everybody plays it?"
"00:25:04,480 --> 00:25:07,289","So we had the mandatory Hour of Fun on a Friday."
"00:25:07,289 --> 00:25:10,224","Everybody had to stop working and play the game for an hour."
"00:25:10,420 --> 00:25:14,288","And then we did this thing where we met afterwards and be like, ask everybody what they thought."
"00:25:14,288 --> 00:25:20,057","And it was really terrifying that people actually talked about it, but really good because we got a lot of good feedback."
"00:25:20,060 --> 00:25:21,650","And so we did it all through Brutal."
"00:25:21,650 --> 00:25:25,346","We'd play the game and then everybody would just get to say whatever they felt about it."
"00:25:25,346 --> 00:25:31,138","Schafer: When you're milling around, talking to people, try not to, we try to not to influence people too much when they're playing the game,"
"00:25:31,140 --> 00:25:37,092","because we'd really like to get, I think the most important feedback is getting people to talk about what they're trying to do,"
"00:25:37,100 --> 00:25:42,077","because that's the stuff you miss in adventure games a lot, is like they're dragging this object that doesn't make any sense."
"00:25:42,080 --> 00:25:45,732","And they're like oh, well, 'cause everyone knows the bananas are flammable; I'm just putting them in, like oh God."
"00:25:45,740 --> 00:25:46,847","Like we never thought of that."
"00:25:46,847 --> 00:25:51,178","So catching what people are trying to do, getting them talking out loud is really good."
"00:25:51,420 --> 00:25:59,547","For the most part just watching, observing people and just, we don't, just try not to, there's a tendency you want to explain, like oh my God!"
"00:25:59,547 --> 00:26:01,765","That's, that's going to be much better when you play."
"00:26:01,765 --> 00:26:02,725","Don't worry about that, that's going to be really great."
"00:26:02,725 --> 00:26:03,963","Just don't even bother with that."
"00:26:03,963 --> 00:26:08,886","Just let them, let them hate the game, 'cause you know, the next HOF they'll be like, oh my God, you got so much more improvements in."
"00:26:08,886 --> 00:26:10,627","It was great. OK."
"00:26:10,627 --> 00:26:12,644","This is going to be exciting. Whoo."
"00:26:12,644 --> 00:26:19,660","Schafer: Everybody will be playing the game and then meeting afterwards to say, I don't like this game."
"00:26:20,620 --> 00:26:21,781","Or I love this game."
"00:26:21,781 --> 00:26:27,303","Then we'll also have an anonymous survey where people can say I just don't like Tim, whatever."
"00:26:27,480 --> 00:26:30,660","Rice: So we're going to be doing that on the Cloud Colony this afternoon."
"00:26:31,500 --> 00:26:36,425","We've been working to kind of polish that level up a bit and get a lot of the details in there"
"00:26:36,425 --> 00:26:40,250","that a first time player would need to be able to understand what's going on."
"00:26:40,540 --> 00:26:47,822","Franzke: So the main things that we need, just make it playable like, can you basically go through the entire Cloud Colony"
"00:26:47,822 --> 00:26:51,382","without needing to load, reload the game and stuff like that."
"00:26:51,860 --> 00:26:55,171","Well, the major things that I am focused on is mostly crashes."
"00:26:55,180 --> 00:27:01,040","Really, it's kind of anything that seriously goes wrong under the hood where stuff just falls over and dies."
"00:27:01,500 --> 00:27:08,580","And it's good we got test support last week a little bit, so finally testers playing the game."
"00:27:09,180 --> 00:27:11,402","And looking at stuff and they find things which is good."
"00:27:11,402 --> 00:27:13,782","And then we can go in and fix those hopefully."
"00:27:14,120 --> 00:27:16,188","Rice: Yeah, we finally testers on the game."
"00:27:16,188 --> 00:27:21,460","So they've been, you know, finding bugs and putting them in our bug database for us to fix."
"00:27:22,320 --> 00:27:30,380","Lo: Before I started working as a tester, I would basically spend eight hours a day playing video games every day."
"00:27:31,020 --> 00:27:37,073","And now that it's my job, I come home and I'm like, I still look at a computer monitor"
"00:27:37,080 --> 00:27:42,291","but I like, I don't really feel like playing games that even, that I've been excited for."
"00:27:42,300 --> 00:27:46,570","In fact, I think it actually made me less excited for certain games."
"00:27:46,570 --> 00:27:53,480","I'm only excited for like games that I really love, whereas before I was like, oh, I kind of like that game."
"00:27:53,780 --> 00:27:54,827","I might buy it."
"00:27:54,827 --> 00:27:55,627","And I'll play it."
"00:27:56,040 --> 00:27:59,681","It actually made me more selective of the games that I would actually beat nowadays."
"00:28:00,340 --> 00:28:03,420","And it takes a lot for a game for me to actually complete it now."
"00:28:04,400 --> 00:28:05,020","So yeah."
"00:28:07,000 --> 00:28:13,460","But before there was an issue where you pick up the ladder from that kid, and then you pick up the egg."
"00:28:13,460 --> 00:28:16,640","There would be, it would just crash the game for some reason."
"00:28:17,860 --> 00:28:18,840","There's that."
"00:28:19,900 --> 00:28:21,440","She just shoots in the top of ladder."
"00:28:22,700 --> 00:28:25,120","She doesn't have any pupils for some reason."
"00:28:26,480 --> 00:28:33,840","Franzke: Very often it's like, like a big shaky house in the way like if you push it at the wrong place it would fall over."
"00:28:34,320 --> 00:28:35,360","Just the way it is."
"00:28:36,140 --> 00:28:37,160","But yeah."
"00:28:37,380 --> 00:28:42,845","The trick is to find, the trick is to find all those places that the user can directly influence."
"00:28:43,860 --> 00:28:46,620","Directly or indirectly make sure that those are failsafe."
"00:28:46,920 --> 00:28:48,247","And any good."
"00:28:48,720 --> 00:28:51,140","Schafer: OK. Thank you for coming to our very first HOF."
"00:28:52,400 --> 00:28:53,878","We have the build, ready to go."
"00:28:53,880 --> 00:28:55,253","Some of you might have installed it already."
"00:28:55,260 --> 00:28:59,916","Oliver sent out a mail, a copied it on my mail so you can just install it on your computer."
"00:28:59,920 --> 00:29:03,457","And it should just magically run if you click on the ""run"" batch file."
"00:29:03,460 --> 00:29:05,920","It is a point-and-click graphic adventure."
"00:29:06,120 --> 00:29:08,120","Offscreen: What?"
"00:29:08,220 --> 00:29:10,660","Offscreen Voice: They don't make those anymore."
"00:29:10,780 --> 00:29:12,580","Offscreen Voice: Those are dead."
"00:29:12,700 --> 00:29:14,269","Garner: Adventure games are not dead."
"00:29:14,269 --> 00:29:15,288","Schafer: Thank you."
"00:29:15,288 --> 00:29:17,978","Schafer: It has been almost one year since we launched our Kickstarter, by the way."
"00:29:17,980 --> 00:29:19,464","And now we're having our first HOF."
"00:29:19,464 --> 00:29:23,906","And so we have done a lot of stuff to get this adventure game engine up and running and working"
"00:29:23,906 --> 00:29:28,495","and we have a several room area of what's called the Cloud Colony to play."
"00:29:28,500 --> 00:29:30,163","And we'd like to watch you play it."
"00:29:30,163 --> 00:29:34,660","Franzke: If it crashes like please come to any of the Red's programmers so we can help you, hopefully."
"00:29:34,660 --> 00:29:38,620","Also if it crashes during the game, which hopefully it won't, please don't."
"00:29:39,400 --> 00:29:44,060","If you press F1 and then go to ""load"" you can restore the previously, previous game state."
"00:29:44,320 --> 00:29:45,623","Schafer: OK, see you later."
"00:29:45,623 --> 00:29:47,263","We'll call you back in here in about half an hour."
"00:29:51,260 --> 00:29:52,739","Schafer: What, you didn't find a bug, did you?"
"00:29:52,740 --> 00:29:55,400","Kipnis: What? Schafer: You didn't find a bug, did you?"
"00:30:01,500 --> 00:30:04,980","Stapley: To soften the blow of failure."
"00:30:08,080 --> 00:30:08,900","Yeah!"
"00:30:12,020 --> 00:30:14,080","Offscreen Voice: Add something on to that, some choices, right."
"00:30:14,080 --> 00:30:15,100","I sent one to them."
"00:30:15,320 --> 00:30:17,342","I think it was like, who's Jessie or something like that, right."
"00:30:18,080 --> 00:30:24,349","And then he said it, and I thought it would take me back to where I could ask something else, like something else about the towers."
"00:30:24,643 --> 00:30:28,963","I guess I'm going down, the talking tree or something like that."
"00:30:28,963 --> 00:30:39,221","Raz: Man, I don't know, I don't know what, like what's the first thing to get, what to say, how do I kill this guy?"
"00:30:42,560 --> 00:30:43,659","Rice: All the other one's good."
"00:30:43,660 --> 00:30:48,540","Have you seen the one here, if you, go ahead, nothing."
"00:30:48,540 --> 00:30:51,029","Schafer: We aren't talking about, Rice: We're talking about you."
"00:30:51,835 --> 00:30:55,155","Just keep going. They updated the one here."
"00:30:55,780 --> 00:30:58,620","If you aren't coming up that ladder, it's really nice."
"00:30:59,180 --> 00:31:04,260","Ryken: Adventure games are very quiet during HOFs, a lot of thinking going on."
"00:31:05,700 --> 00:31:07,000","Petty: Oh, Drew crashed it."
"00:31:08,020 --> 00:31:09,740","Schafer: What? Who crashed?"
"00:31:09,920 --> 00:31:12,360","Kipnis: What was the last thing that you did, do you remember?"
"00:31:12,400 --> 00:31:18,711","Inversin: I just went down the ladder and zoomed in on her and the curser appeared and then the arrow appeared and it just froze."
"00:31:18,720 --> 00:31:21,180","Franzke: Yeah, I'm not sure what's happening with that crash button."
"00:31:21,760 --> 00:31:25,020","Chi: This is what happened when I went in here, so."
"00:31:26,060 --> 00:31:27,813","OK, this is where I crashed."
"00:31:27,820 --> 00:31:30,480","Franzke: OK, thank you."
"00:31:33,160 --> 00:31:36,480","Franzke: That's the other thing, that Tony plays, through Visual Studio in debug."
"00:31:36,480 --> 00:31:41,240","And he could reproduce a new bug. So it's Windows only, XP only."
"00:31:41,240 --> 00:31:43,240","Dillon: That sounds like a fun bug to fix."
"00:31:48,460 --> 00:31:50,460","Rice: That's the prettiest scene too."
"00:31:50,660 --> 00:32:03,640","[Music] Schafer: Hello, hello."
"00:32:04,020 --> 00:32:12,469","[Murmuring] Schafer: Hello. Thank you for playing, thank you for playing Red's."
"00:32:12,469 --> 00:32:14,724","The first people who have ever played Red's."
"00:32:14,724 --> 00:32:16,380","Patrick, you looked sad there for a second."
"00:32:16,380 --> 00:32:18,096","Did you play?"
"00:32:18,100 --> 00:32:20,042","Hackett: The game was extremely charming."
"00:32:20,042 --> 00:32:21,302","It's really good."
"00:32:22,360 --> 00:32:24,360","But..."
"00:32:24,360 --> 00:32:28,920","[Laughter] Schafer: But..."
"00:32:29,440 --> 00:32:35,586","Hackett: It's, there's just small things like I wanted to speed up some of the lines when they were repeating."
"00:32:36,660 --> 00:32:39,960","I wanted an explanation of what was in my inventory."
"00:32:40,340 --> 00:32:43,948","Franklin: The areas, someone said, I think it was a little unclear where the camera would pan and where it wouldn't."
"00:32:43,948 --> 00:32:48,502","Also as visually, maybe it wasn't clear if there was like, hey, there's more down there or there isn't."
"00:32:49,740 --> 00:32:50,713","That was a big one."
"00:32:50,720 --> 00:32:52,551","Muir: I definitely had camera issues."
"00:32:52,560 --> 00:32:54,672","When it stops working, you're like, oh shit."
"00:32:54,680 --> 00:32:59,441","Like I can't go, you know,it's like I'm walking to the edge of the screen and like it's happening and then it gets really confusing."
"00:32:59,441 --> 00:33:02,743","So I mean, I guess it's just like a little buggy in some of those areas."
"00:33:02,743 --> 00:33:05,721","But yeah, just no camera bugs, I would suggest."
"00:33:05,721 --> 00:33:08,134","Yeah, that's my suggestion."
"00:33:08,140 --> 00:33:09,618","Eliminate the camera bugs."
"00:33:09,620 --> 00:33:11,271","Remo: Obviously the background art is incredibly gorgeous."
"00:33:11,280 --> 00:33:17,475","The whole game is really beautiful, but the specific style of the art means everything"
"00:33:17,480 --> 00:33:23,036","just looks like part of the background and I don't get that feeling that I often get in adventure games of like,"
"00:33:23,040 --> 00:33:23,945","oh, these are hot spots."
"00:33:23,945 --> 00:33:25,874","I should be clicking these things."
"00:33:25,880 --> 00:33:31,337","And then when there were things that I thought I should be able to click on, like a big nest of eggs or something,"
"00:33:31,340 --> 00:33:36,298","instead my character would just try and path to like a plane behind it and go around, because it's not actually clickable."
"00:33:36,300 --> 00:33:41,443","So I felt like the game was discouraging me from trying to actually interact with things and find things,"
"00:33:41,443 --> 00:33:48,752","which is like to my memory, what adventure, playing adventure games, that feels like a big part of it."
"00:33:48,760 --> 00:33:50,620","And I felt like this game didn't want me to do that."
"00:33:50,900 --> 00:33:54,317","Schafer: I'm a strong believer in being, having a thick skin about feedback."
"00:33:54,320 --> 00:34:01,686","Like, 'cause when I've done writing, I've done writing in a writing group and you get together and you read your stuff and people give you feedback."
"00:34:01,686 --> 00:34:04,832","And you should be, you should say thank you when they say something bad about your script,"
"00:34:04,840 --> 00:34:08,989","'cause that's the thing that if you can turn it around, it now makes your script better or your writing better."
"00:34:08,989 --> 00:34:14,782","So any feedback we get, even if it's negative is like a gift, because that's just an opportunity to make the thing better."
"00:34:14,782 --> 00:34:19,799","And it's better you hear it from your team than a game reviewer or someone in the public."
"00:34:19,800 --> 00:34:26,068","Boehle: As I just was exploring the dialogue, I kind of got a better sense of like, oh, I want to kill the creature but oh,"
"00:34:26,068 --> 00:34:29,136","I guess the next time the creature's going to be there in Shellmound."
"00:34:29,139 --> 00:34:31,990","and oh, I guess I need this sap to attract the creature in Shellmound."
"00:34:32,000 --> 00:34:34,024","and know I need to take the tram to get there."
"00:34:34,024 --> 00:34:39,186","And so I liked how it was a very natural progression, just by talking to people without even having to solve puzzles,"
"00:34:39,186 --> 00:34:41,882","just to figure out what I wanted to do as the character."
"00:34:41,882 --> 00:34:49,079","Martz: And I agree that it has like a, kind of an open-ended quality, but I definitely would have appreciated some more like concrete goals."
"00:34:49,420 --> 00:34:52,000","Dawson: A little more back and forth between the characters."
"00:34:52,000 --> 00:34:54,896","Each kind of revealing a little bit of their world to each other."
"00:34:54,900 --> 00:34:56,888","That might have filled you in a little."
"00:34:56,888 --> 00:35:00,397","Muir: I think I especially noticed it when I was talking to the Harmony dude."
"00:35:00,400 --> 00:35:05,273","And it was just like everything that he said was just like, oh my God, that's another thing that I don't know about."
"00:35:05,280 --> 00:35:10,658","So like the whole world felt super-alien and just like, just super-weird."
"00:35:10,660 --> 00:35:15,443","Schafer: So you really have to get good at trying to like pry out of them what their experience is."
"00:35:16,900 --> 00:35:21,832","Like if they think, well, this dialogue sequence is too long, but it's really that the music that was playing is looping too much"
"00:35:21,840 --> 00:35:24,924","while they're doing it or the dialogue is too long."
"00:35:24,924 --> 00:35:29,828","And you know, just, you got to, you got to take all that feedback and try to turn it into a useful task to make the game better."
"00:35:30,460 --> 00:35:33,648","LeBreton: It sounds like partly you were just like, like when you're talking to the elder,"
"00:35:33,648 --> 00:35:36,261","you were just kind of feeling some exposition fatigue, right?"
"00:35:36,261 --> 00:35:37,404","Like, Muir: Yes."
"00:35:37,404 --> 00:35:41,121","LeBreton: he had lots to tell you and I don't know, spreading that out somehow or just..."
"00:35:41,121 --> 00:35:46,602","Muir: And it was like single world, single word questions that you're clicking on to like, for their progressed like,"
"00:35:46,602 --> 00:35:48,019","LeBreton: Metal Gear. Muir: Yes!"
"00:35:48,020 --> 00:35:49,280","It totally reminded of Metal Gear."
"00:35:49,280 --> 00:35:50,458","I don't want to say that."
"00:35:50,460 --> 00:35:52,600","Schafer: Well, we're going for a Metal Gear thing."
"00:35:52,600 --> 00:35:53,520","LeBreton: Obviously."
"00:35:53,520 --> 00:35:54,540","Schafer: Who found the cardboard box?"
"00:35:54,540 --> 00:35:55,640","Schafer: That was great. That was pretty good."
"00:35:55,640 --> 00:36:00,818","Most of it was directed toward stuff that we just know we have to do anyway, that's already on the list to get done."
"00:36:01,157 --> 00:36:04,236","Schafer: You've been through HOFs before."
"00:36:04,236 --> 00:36:07,620","Schafer: I was going to say, watching it through other people's eyes, I was really proud of how much work that you guys got done"
"00:36:07,620 --> 00:36:12,424","because it was like, the girl had an egg on her head and shoes on her feet and she was kicking up dust and she was climbing ladders."
"00:36:12,424 --> 00:36:15,124","And I was like, this game is way too complicated."
"00:36:16,160 --> 00:36:17,902","Who came up with all this stuff?"
"00:36:17,980 --> 00:36:19,520","So we'll start thinking about a thread for all of this."
"00:36:19,520 --> 00:36:20,985","Thanks for everyone hustling to get the build running."
"00:36:20,985 --> 00:36:21,841","It worked great."
"00:36:21,841 --> 00:36:23,093","I was very proud of it."
"00:36:23,300 --> 00:36:24,539","It was awesome."
"00:36:24,540 --> 00:36:26,205","I hope no one's feelings got hurt."
"00:36:26,205 --> 00:36:30,220","Schafer: To some like, yeah, I do need to clarify the goals and the characters that's going to be hard to do."
"00:36:30,220 --> 00:36:33,819","Just more work for that one, but there's nothing that came up that was really terrifying,"
"00:36:33,820 --> 00:36:35,520","like oh God, how are we…"
"00:36:35,520 --> 00:36:38,728","You know, when you're doing a game that has a lot of physical action and stuff in it,"
"00:36:38,728 --> 00:36:42,595","sometimes people are like, it's just not, the bad, the swordplay's not fun, you know."
"00:36:42,600 --> 00:36:44,933","And then you're just like, oh, how are we going to solve that?"
"00:36:45,240 --> 00:36:47,124","You know, it's just another iteration around."
"00:36:47,124 --> 00:36:52,143","But I think everything, everything that was said could easily be turned into a task that we can use to make the game better."
"00:36:52,143 --> 00:36:53,143","So that's good."
"00:36:53,400 --> 00:36:54,500","Schafer: I appreciate you guys playing it."
"00:36:54,500 --> 00:36:55,354","Thank you for playing."
"00:36:55,360 --> 00:36:56,457","Thank you for staying and chatting."
"00:36:56,720 --> 00:36:57,811","Thank you for clapping."
"00:36:57,820 --> 00:37:00,939","[Clapping] Thanks for coming."
"00:37:00,940 --> 00:37:02,020","Fill out your surveys."
"00:37:03,920 --> 00:37:04,420","Thank you."
"00:37:04,660 --> 00:37:41,862","[Music] Schafer: And some people were looking for a different experience."
"00:37:41,862 --> 00:37:48,740","Like you can tell some people were really into just progression and beating a game, which is not necessarily what a, I mean, adventure games are kind of about that,"
"00:37:48,750 --> 00:37:50,790","but they're also for enjoying the ride."
"00:37:51,920 --> 00:37:54,300","So hopefully make it as enjoyable as possible."
"00:37:55,320 --> 00:37:57,540","Bye. Thanks for playing."
"00:37:57,540 --> 00:37:59,940","Muir: Hey, it's nice. I like it."
"00:37:59,940 --> 00:38:01,300","It's really good."
"00:38:01,380 --> 00:38:03,400","Schafer: Awesome. Thanks for playing. Cool."
"00:38:03,480 --> 00:38:04,760","Muir: It's awesome. I'm excited."
"00:38:04,760 --> 00:38:05,797","Schafer: That's nice."
"00:38:05,800 --> 00:38:06,420","Brad."
"00:38:06,420 --> 00:38:07,320","He doesn't mean that."
"00:38:07,320 --> 00:38:08,736","He's going to say something really mean."
"00:38:08,880 --> 00:38:10,340","It's not as good as Iron Brigade."
"00:38:12,260 --> 00:38:13,300","OK. Cool."
"00:38:13,300 --> 00:38:14,040","Awesome."
"00:38:16,180 --> 00:38:18,020","Just slap my face."
"00:38:18,681 --> 00:38:22,529","[Music]"
