"Timecode","Content"
"00:21:40,360 --> 00:21:41,511","And then I think that's important."
"00:21:41,520 --> 00:21:46,200","So even if you're super on a shoestring budget, you can see we can do things in some office."
"00:21:46,502 --> 00:21:51,440","Not the best acoustic treatment or whatnot, but we try to track those things organically and I think that has a lot of value."
"00:21:51,440 --> 00:21:53,140","So yeah."
"00:21:53,600 --> 00:21:59,866","Stoddard: But yeah, that's, that's been the cool thing about working on this game, is 'cause like it just covers a lot of ground."
"00:22:00,240 --> 00:22:01,666","There's a lot of stuff going on."
"00:22:01,666 --> 00:22:10,860","And Pete and I have been having discussions about that, 'cause he called me up and he was like, you know, I played through the game."
"00:22:11,160 --> 00:22:19,396","I'm like seeing what Tim's trying to say and all the coming of age stuff and he's like, I don't know what cereal he was eating, but this is like insanely good."
"00:22:19,586 --> 00:22:23,606","And like he's like, I'm going to have to go all over the board with music."
"00:22:23,900 --> 00:22:28,480","McConnell: So here's everything we're doing in two sessions."
"00:22:30,680 --> 00:22:34,880","It looks like a mess, but it's actually, here's the cues prioritized."
"00:22:35,120 --> 00:22:41,680","Here's the amount of time that actually the sextet has to record."
"00:22:42,360 --> 00:22:47,680","And then that's translated into how much session time we can afford for each cue."
"00:22:48,320 --> 00:22:51,280","And hence this."
"00:22:51,820 --> 00:22:55,020","It's very simple, you're just you know, playing a couple notes."
"00:22:55,080 --> 00:22:59,420","We just need to get them, we just need to get it all happen."
"00:23:00,860 --> 00:23:06,860","McConnell: We put down all the small ensemble music for Broken Age on track, on tape."
"00:23:07,360 --> 00:23:08,840","I always, I still say tape."
"00:23:09,840 --> 00:23:11,360","I still say records, too."
"00:23:11,460 --> 00:23:21,014","[Music] McConnell: Like this story is so wonderful because it's so complex."
"00:23:21,255 --> 00:23:26,560","It's, you know, it's not just, oh yeah, the young people know everything and the old people screwed up the world, you know."
"00:23:26,680 --> 00:23:28,620","No, it's not, it's not quite like that, is it?"
"00:23:28,940 --> 00:23:31,220","No, the young people don't know everything."
"00:23:31,560 --> 00:23:36,860","Maybe the, maybe the grownups have been through some things, you know."
"00:23:37,297 --> 00:23:50,960","And yet there may, they've made terrible mistakes and I think that, that is really fun to engage musically."
"00:23:51,300 --> 00:23:52,880","McConnell: I don't know much about Part Two."
"00:23:53,680 --> 00:23:55,380","I've been told things, you know."
"00:23:55,380 --> 00:24:02,760","I've been told, you know, that there's a, I've been told a rundown of it but honestly, what I've been told I don't entirely understand right now."
"00:24:04,140 --> 00:24:13,500","And you know, I think that's, I think that's really good, because the score is going to discover what Part Two is when Part Two happens."
"00:24:14,360 --> 00:24:32,020","[Music] McConnell: That was janky."
"00:24:32,020 --> 00:24:35,568","[Music] I think we have that in an earlier take."
"00:24:37,180 --> 00:24:40,800","McConnell: It's a, it's a real score for a real, for a real story."
"00:24:41,260 --> 00:24:44,240","I think it's, it's kind of a labor of love for everybody."
"00:24:44,440 --> 00:24:46,640","I think it's really, really what it gets down to."
"00:24:46,960 --> 00:24:57,965","It's this, you know, people get excited about, about working on a project and you know, in this day and age the people who you happen to run across,"
"00:24:58,084 --> 00:25:04,784","who get excited about working with you and you're able to, to put something together with them, might be on another continent."
"00:25:05,100 --> 00:25:26,620","[Music] [Orchestra warming up]"
"00:25:26,780 --> 00:25:28,600","Pogson: Yeah, so this was, this was pretty exciting."
"00:25:29,100 --> 00:25:38,769","I guess the interesting thing about the MSO being involved is the fact that I'm actually a Kickstarter backer of the game"
"00:25:38,769 --> 00:25:43,942","and I was well before I'd ever spoken to Peter and well before this project came on our radar."
"00:25:43,942 --> 00:25:52,529","Pogson: Really all of Tim's games and certainly Peter's scores are pretty much all of my favorite games from my childhood."
"00:25:53,040 --> 00:25:59,454","They're games I spent huge numbers of hours with my friends playing as little kids."
"00:25:59,657 --> 00:26:08,000","So much so that things like Day of the Tentacle and certainly later on things like The Dig and Grim Fandango"
"00:26:08,000 --> 00:26:15,372","and all of those old LucasArts games, we used to act, when little kids playing around playgrounds,"
"00:26:15,380 --> 00:26:19,034","we used to sort of almost act out the puzzles."
"00:26:19,163 --> 00:26:23,063","So for me, those LucasArts games are a real nostalgia trip."
"00:26:23,960 --> 00:26:27,820","And they just really remind me of those, those days when we were younger."
"00:26:27,960 --> 00:26:35,132","And then I was watching one of the backer videos and saw that Peter was mentioned."
"00:26:35,282 --> 00:26:40,680","It actually wasn't far before any of the episodes about Peter really being involved."
"00:26:40,851 --> 00:26:42,520","But I thought, oh, wow!"
"00:26:42,520 --> 00:26:47,749","Peter's in this, which makes total sense because him and Tim have worked together for a very long time and I hadn't really thought about it."
"00:26:47,882 --> 00:26:50,102","And I sort of thought, you know what?"
"00:26:50,540 --> 00:26:52,800","I wonder if there's an orchestra recording there."
"00:26:52,800 --> 00:26:55,920","So I had no idea whether they were having a proper orchestra do it."
"00:26:56,340 --> 00:26:58,920","Obviously I had access to an orchestra."
"00:26:59,100 --> 00:27:00,920","Conductor: So good morning, everyone. Thanks for being here."
"00:27:01,320 --> 00:27:03,020","This is for a video game."
"00:27:03,880 --> 00:27:06,998","We're working with Peter McConnell, a composer who's in L.A."
"00:27:07,000 --> 00:27:10,320","and he's on the line now and we'll be talking with him as we go."
"00:27:11,140 --> 00:27:15,620","Upstairs we've got Hai, Chris and Nick and we've got a fair bit to do."
"00:27:15,620 --> 00:27:16,900","So that's enough talking for now."
"00:27:16,900 --> 00:27:21,220","We're going to start with SM03, Shellmound Battle."
"00:27:21,460 --> 00:27:45,380","[Music] McConnell: Love that tuba."
"00:27:45,940 --> 00:29:11,411","[Music] Pogson: Stop there, mate."
"00:29:11,880 --> 00:29:14,580","Turn back to trombone and tuba and move ahead there."
"00:29:14,580 --> 00:29:16,460","We've just got to go with the one note."
"00:29:24,160 --> 00:29:25,260","McConnell: Perfect."
"00:29:27,480 --> 00:29:54,533","[music slowly builds in intensity] Pogson: I really admire any game that puts music, you know,"
"00:29:54,540 --> 00:29:56,314","as a really important element of the game."
"00:29:56,480 --> 00:30:00,590","There are so many games, even really big budget ones, and some of the biggest budget ones,"
"00:30:00,590 --> 00:30:03,552","where you can just tell that they haven't used real musicians."
"00:30:03,675 --> 00:30:09,858","Yes, they're very high quality samples and so on and perhaps there are people who don't notice the difference."
"00:30:09,858 --> 00:30:11,438","But I always do."
"00:30:11,438 --> 00:30:18,516","And I think the really great part about this is that, I'm actually very proud that we're able to bring that,"
"00:30:18,516 --> 00:30:24,877","that full orchestra palette and that authentic sound to a project like this."
"00:30:24,877 --> 00:30:35,618","And I think Peter was very, very pleased as well because talking to him, it was always a dream of his to be able to use a proper orchestra for this."
"00:30:35,618 --> 00:30:39,606","And, but didn't think it was going to happen and now it has."
"00:30:39,606 --> 00:30:44,885","And I think it's important to me, as a backer, as well to have that, that level of quality on there."
"00:30:44,885 --> 00:30:45,685","So it's great."
"00:30:45,685 --> 00:30:46,665","Should be good."
"00:30:46,900 --> 00:31:12,160","[Music] Conductor: Thanks Brett."
"00:31:15,420 --> 00:31:17,640","Thanks brass, woodwinds. Thank you. Fantastic."
"00:31:20,520 --> 00:31:22,520","McConnell: I cannot believe we got that."
"00:31:26,020 --> 00:31:27,290","Stoddard: Awesome."
"00:31:27,290 --> 00:31:28,782","Anything else."
"00:31:28,782 --> 00:31:30,662","McConnell: No, let's get a beer."
"00:31:31,980 --> 00:31:34,200","Stoddard: This is the Shellmound Battle."
"00:31:34,403 --> 00:31:41,560","[Music] Gardner: It reminds me of Goonies."
"00:31:42,520 --> 00:31:43,630","It's like that."
"00:31:43,630 --> 00:31:45,610","It's like Jaws, but by Elfman."
"00:31:46,822 --> 00:32:05,400","[Music] Ryken: That's what they're going to play when we get the Game of the Year."
"00:32:06,680 --> 00:32:07,978","Rice: That one's so good!"
"00:32:07,980 --> 00:32:08,860","Gardner: Amazing."
"00:32:09,260 --> 00:32:11,000","Stoddard: The only other one we have..."
"00:32:11,000 --> 00:32:15,041","Gardner: I still wish all the animation was done before you guys, Stoddard: Well, that's what's happening with this one."
"00:32:15,041 --> 00:32:18,561","This is for the final scene, which I think Elliot's working on right now."
"00:32:19,040 --> 00:32:26,851","Stoddard: Basically, the symphonic recording, live instruments and pro voices all like happening at the same time,"
"00:32:26,880 --> 00:32:29,560","which is creating quite an amazing bottleneck."
"00:32:29,740 --> 00:32:36,624","But it's also kind of communicating with Tim and with production and with the animators,"
"00:32:36,624 --> 00:32:42,184","because a lot of that stuff is still being worked on visually."
"00:32:42,600 --> 00:32:50,530","Crook: I've been doing all the play blasts for all of the spaceship cut scenes, so that we can have a meeting with animators"
"00:32:50,530 --> 00:32:57,820","and you and go over what we might want to change before we move into final animation on those."
"00:32:59,129 --> 00:33:00,823","Offscreen Voice: My name is Marek."
"00:33:00,823 --> 00:33:04,183","And what I'm about to show you is no game."
"00:33:04,460 --> 00:33:05,920","Schafer: What are those hairs?"
"00:33:12,485 --> 00:33:13,925","Marek: There will always be war."
"00:33:13,925 --> 00:33:15,505","We did not start it."
"00:33:17,400 --> 00:33:21,242","Marek: What we can do is protect the weak and rescue the helpless."
"00:33:22,700 --> 00:33:26,667","Schafer: I think the animation of the wolf is hilarious and it's great but it's a little out of character for Marek."
"00:33:26,667 --> 00:33:32,770","Like Marek is so somber and serious, but when he's like putting his arm around him and like it seems really jovial and stuff like that."
"00:33:32,770 --> 00:33:40,137","And Marek is like this, I always saw him as more just like super-intense, brooding, like intimidating kind of guy, like that."
"00:33:40,140 --> 00:33:43,580","Like he's a little too chummy in this, especially the beginning of it."
"00:33:45,938 --> 00:33:48,779","Crook: One, just, tear runs down Dave's cheek."
"00:33:48,779 --> 00:33:53,120","Gardner: I mean, part of it is that he's supposed to be selling the boy on this whole deal,"
"00:33:53,120 --> 00:33:57,532","that's why I was trying to, Schafer: But he's not selling him like, like hey buddy."
"00:33:57,540 --> 00:34:00,135","He's not like Bruce Campbell, like he's not, I don't about Bruce Campbell."
"00:34:00,140 --> 00:34:06,362","But like he's not like, he doesn't have that kind of charlatan sounding salesman-y tone to his voice."
"00:34:06,362 --> 00:34:07,795","And it's not, like his character."
"00:34:07,800 --> 00:34:10,536","He's more just like, Gardner: Can I see it again?"
"00:34:10,540 --> 00:34:14,320","Schafer: Are you good enough for this mission kind of like."
"00:34:15,320 --> 00:34:16,954","He's got a coldness to him that I think..."
"00:34:16,960 --> 00:34:19,708","Gardner: I really hate to lose all that, like stuff."
"00:34:19,708 --> 00:34:21,725","'Cause it's just, I don't know, I'm happy with it there."
"00:34:21,725 --> 00:34:22,780","Schafer: But it's a little too goofy."
"00:34:22,780 --> 00:34:28,439","I would say overall the whole thing's a little too goofy, so I feel like it all, it needs a sombering pass on the whole thing, you know, for sure."
"00:34:28,440 --> 00:34:30,180","Just to make his character correct."
"00:34:31,900 --> 00:34:34,580","Gardner: I could cut out the like arm over the shoulder part."
"00:34:35,368 --> 00:34:37,168","And I think we should cut all this stuff out."
"00:34:37,168 --> 00:34:38,051","Marek: There will always be war."
"00:34:38,199 --> 00:34:39,562","We did not start it and we cannot stop it."
"00:34:41,540 --> 00:34:43,508","Gardner: As much as I don't want to do that, 'cause it's amazing."
"00:34:44,179 --> 00:34:45,801","Schafer: I think it's all great, but let's get one thing clear."
"00:34:45,802 --> 00:34:47,772","I think it all totally needs to be changed."
"00:34:47,780 --> 00:34:49,975","I do think it's a totally wrong take on his character."
"00:34:49,980 --> 00:34:51,316","That's what I'm saying."
"00:34:51,320 --> 00:34:54,316","So we, so I don't want to just kind of like do a couple tweaks here and there."
"00:34:54,320 --> 00:34:59,120","I think, we have to understand that he's supposed to be cold and calculating and a little scary."
"00:34:59,120 --> 00:35:03,809","And these make him seem really friendly, like now you've met your new best friend, which he's kind of like not there yet."
"00:35:03,809 --> 00:35:09,209","Like he's not, Gardner: I mean, yeah. OK."
"00:35:11,160 --> 00:35:13,602","Schafer: Were you here that day that I had to tell Dave to reanimate that scene?"
"00:35:13,602 --> 00:35:14,764","That was exciting."
"00:35:15,400 --> 00:35:16,520","Schafer: Oh, good."
"00:35:16,900 --> 00:35:20,829","That's like one of the worst or hardest parts about doing like a creative collaboration with anyone."
"00:35:20,829 --> 00:35:28,540","You have this great artist and creative people from different disciplines and they'll do something that's just amazing and everybody loves it."
"00:35:28,860 --> 00:35:34,014","And by itself it's a great work of art, like that piece of animation or a piece of music or something."
"00:35:34,020 --> 00:35:37,030","But then you go like, but that doesn't fit into this larger thing."
"00:35:37,030 --> 00:35:40,321","That is wrong for the thing that I'm trying to do with this bigger thing."
"00:35:40,449 --> 00:35:42,423","So take that, all that work you did and throw it away."
"00:35:42,423 --> 00:35:48,883","That's the worst part about it, but you kind of have to do that or else you have everything going in all different directions."
"00:35:50,560 --> 00:35:52,149","Schafer: So, sorry."
"00:35:52,149 --> 00:35:53,665","It all was really cool."
"00:35:53,665 --> 00:35:55,345","I'm just here to take out things people like."
"00:35:55,345 --> 00:36:01,161","Gardner: It'll, it'll, like we'll have it, like I have a movie file of it, so like ten years from now I can be like, look how wrong Tim was."
"00:36:03,440 --> 00:36:04,901","Offscreen Voice: Did you guys fix this yet?"
"00:36:04,901 --> 00:36:07,165","Gardner: Yeah. We're good."
"00:36:08,380 --> 00:36:11,280","Gardner: So you can see this is a long cut scene."
"00:36:11,284 --> 00:36:12,924","Four thousand frames long."
"00:36:14,620 --> 00:36:17,387","Straight through all of it."
"00:36:17,597 --> 00:36:22,074","Basically I just, you know, cut out a ton of stuff, put the wolf standing there."
"00:36:22,074 --> 00:36:25,867","And then I send it over to Super Genius and then they add all the like minor flurries."
"00:36:25,867 --> 00:36:34,113","So it's, it was, like luckily that character and the acting that we were looking for is easy to sort of refurbish,"
"00:36:34,120 --> 00:36:40,771","which is also great because we were like, we were talking about how those big other scenes of this, like I need get onto those things."
"00:36:40,780 --> 00:36:47,614","Crook: We're supposed to be locked down on our timing on all of our cut scenes, which means Lydia can take it to do visual effects"
"00:36:47,614 --> 00:36:51,095","and Camden can take it and do sound effects."
"00:36:51,095 --> 00:36:53,536","And so timing lock is supposed to be done by then."
"00:36:53,536 --> 00:36:59,607","Except for these, the scenes that we don't have the dialogue for."
"00:36:59,607 --> 00:37:04,067","So I think Tim's going to go down this week and record some more dialogue."
"00:37:04,720 --> 00:37:11,020","So, but you know, I mean, we have plenty of other work that's, that has dialogue."
"00:37:11,421 --> 00:37:15,461","So I wouldn't say that's, that's, we're waiting for it, you know."
"00:37:16,300 --> 00:37:18,585","It's kind of a good excuse to have."
"00:37:18,741 --> 00:37:20,197","Oh, it's the dialogue."
"00:37:20,197 --> 00:37:22,769","We used that excuse for a long time with Tim."
"00:37:22,769 --> 00:37:24,909","He's like, now you have your dialogue."
"00:37:26,058 --> 00:37:29,968","Schafer: So I'm going down next weekend to record Shay and..."
"00:37:29,968 --> 00:37:30,783","Rice: This weekend."
"00:37:30,783 --> 00:37:31,683","Schafer: This weekend."
"00:37:31,683 --> 00:37:33,043","Schafer: Next, this. Right?"
"00:37:33,043 --> 00:37:34,491","You guys are coming down?"
"00:37:34,716 --> 00:37:37,716","Yeah, it's going to be a party in the studio and record Shay."
"00:37:39,660 --> 00:37:42,500","But we're very excited to announce Elijah Wood is in the game."
"00:37:42,505 --> 00:37:47,581","I can now say that out loud, because we've got the rights to announce Elijah Wood is in the game."
"00:37:47,782 --> 00:37:50,424","It's not announced yet."
"00:37:50,424 --> 00:37:53,044","It's totally not announced yet, so don't tell anyone."
"00:37:57,917 --> 00:37:59,537","Schafer: So look at that."
"00:37:59,540 --> 00:38:01,370","Elijah Wood follows me, nice."
"00:38:02,371 --> 00:38:04,411","Sweet. Anyway."
"00:38:06,276 --> 00:38:12,964","Actually, the very first data point in this whole thing, data point is a thing we use around the office when we want to sound smart."
"00:38:12,964 --> 00:38:18,144","So the very first thing that happened was years ago I read in Entertainment Weekly an interview with Elijah Wood"
"00:38:18,144 --> 00:38:21,735","and he said his favorite video game of all time was Monkey Island."
"00:38:21,735 --> 00:38:27,541","And I was like, that's great, because no one ever mentions, you know, he was talking about it like it was a work of art"
"00:38:27,541 --> 00:38:32,716","in a way that people don't usually talk about video games, especially back then in the public, as being works of art."
"00:38:32,716 --> 00:38:34,086","And I was like, that's so nice!"
"00:38:34,086 --> 00:38:36,557","He must be an adventure game player."
"00:38:36,557 --> 00:38:40,525","And since that, and it turns out it was true; he was an adventure game player and he tweeted about Broken Age."
"00:38:40,525 --> 00:38:44,402","He'd seen, he'd gotten wind of the Kickstarter and gotten wind of the whole project."
"00:38:44,402 --> 00:38:47,083","And he tweeted about how great it looked."
"00:38:47,083 --> 00:38:48,703","And I thought, that is awesome!"
"00:38:50,240 --> 00:38:55,404","Brown: Were you thinking for the boy, were you thinking of like asking Elijah Wood for that?"
"00:38:57,560 --> 00:38:59,500","Schafer: That'd be crazy if we did that."
"00:39:06,060 --> 00:39:08,228","Brown: Well, you could listen to his voice and see what you thought."
"00:39:08,228 --> 00:39:09,448","Schafer: Yeah, yeah, yeah."
"00:39:09,448 --> 00:39:13,908","Brown: 'Cause I don't know if you guys have any kind of relationship at all."
"00:39:13,908 --> 00:39:14,928","Schafer: Just on Twitter."
"00:39:15,623 --> 00:39:17,923","I mean, I would love it but I need to, I don't know."
"00:39:18,280 --> 00:39:25,203","I don't want to get my hopes up in case he can't do it, but also I want to make sure that that voice would be the exact right for the boy."
"00:39:25,368 --> 00:39:27,028","I bet he could do it."
"00:39:27,571 --> 00:39:28,371","He's a pro."
"00:39:28,820 --> 00:39:31,658","Schafer: And I was like, oh God, that'd be crazy if he would actually be in the game."
"00:39:31,660 --> 00:39:32,763","That'd be crazy."
"00:39:32,763 --> 00:39:36,173","But I don't want to like, you know, I'm having fun with him just being interested in the game."
"00:39:36,360 --> 00:39:37,373","That's fun enough."
"00:39:37,380 --> 00:39:42,360","But like ah, I don't want to ruin it by asking, but I was like he's, would you, this is crazy,"
"00:39:42,360 --> 00:39:47,528","but would you, would you ever want to do a voice for the game, like a little cameo or maybe all the lines for the main character?"
"00:39:47,528 --> 00:39:49,632","Schafer: I just got a direct message from Elijah."
"00:39:49,640 --> 00:39:51,617","Rice: What? As we were sitting here?"
"00:39:51,620 --> 00:39:58,374","Schafer: Yeah. It says Tim, I sent you a, I sent an email to Izzy at WME to inquire about the game"
"00:39:58,380 --> 00:40:01,233","and told her that I'm a huge fan and I want to be a part of it."
"00:40:01,598 --> 00:40:03,318","Rice: Yay!"
"00:40:03,380 --> 00:40:06,360","Brown: Bull ""S"". For real?"
"00:40:06,880 --> 00:40:07,797","Rice: That's what he said."
"00:40:07,800 --> 00:40:08,317","Schafer: That's the truth."
"00:40:08,320 --> 00:40:09,357","Want to see it?"
"00:40:09,360 --> 00:40:11,236","Brown: That's f-ing awesome; I'm freaking out."
"00:40:11,240 --> 00:40:14,540","That rules. He's super sweet and adorable."
"00:40:17,260 --> 00:40:18,500","Schafer: Apparently he's the best."
"00:40:18,500 --> 00:40:19,586","Brown: Everyone who's worked with him, loves him."
"00:40:19,900 --> 00:40:21,052","Schafer: That'd be great."
"00:40:21,060 --> 00:40:21,640","I hope it works out."
"00:40:21,940 --> 00:40:25,240","Brown: He watched the documentary and is talking about the poop thing."
"00:40:26,500 --> 00:40:28,980","Why is, that's going to be my legacy."
"00:40:29,540 --> 00:40:31,240","That's horrible."
"00:40:31,580 --> 00:40:33,160","Wait until you hear the hilarity here."
"00:40:33,160 --> 00:40:34,536","Wood: Rice Krispy Treats."
"00:40:34,540 --> 00:40:36,480","Rice Krispy Treats, dudes."
"00:40:38,620 --> 00:40:41,520","Schafer: I asked for those. Could you please..."
"00:40:42,360 --> 00:40:47,439","Wood: Do you want like, do you want it to be more conspicuous, like underneath the sweater or are we just like, fuck it, man?"
"00:40:47,440 --> 00:40:48,425","Schafer: We are just like, fuck it."
"00:40:48,425 --> 00:40:50,277","Wood: Yeah, yeah."
"00:40:50,540 --> 00:40:51,961","Here's the game."
"00:40:52,240 --> 00:40:53,867","Wood: Ahhh! Schafer: There's Shay."
"00:40:54,340 --> 00:40:57,672","Marek: It is not time to deploy the rescue system yet."
"00:40:58,060 --> 00:41:00,080","Wood: Is that Marek? Schafer: Um hm."
"00:41:01,640 --> 00:41:03,480","And there's our scratch dialogue."
"00:41:04,300 --> 00:41:06,280","Wood: Tim, this is great!"
"00:41:08,120 --> 00:41:10,560","Schafer: You can tell he plays adventure game all the time."
"00:41:11,540 --> 00:41:12,520","He does."
"00:41:12,520 --> 00:41:13,978","Wood: A lot of experience."
"00:41:13,980 --> 00:41:15,445","Schafer: We don't want to give any spoilers out, though."
"00:41:15,445 --> 00:41:19,538","Don't play too much, you'll, Wood: Wow, this is awesome."
"00:41:19,953 --> 00:41:21,078","Amazing."
"00:41:21,078 --> 00:41:22,958","Schafer: OK. Cool."
"00:41:22,960 --> 00:41:25,820","Schafer: And he was totally into it, it was really great."
"00:41:25,820 --> 00:41:29,252","Because he obviously played a lot of adventure games and from the very beginning we're like,"
"00:41:29,260 --> 00:41:35,831","this is a page where you're going to say a lot of kind of nonsensical things and he was like, oh, you mean like this is where you use every single item"
"00:41:35,840 --> 00:41:37,780","in your inventory on a character?"
"00:41:37,780 --> 00:41:42,160","And you get a bunch of dumb responses, not dumb responses, but he knew exactly what adventure games were like to play,"
"00:41:42,473 --> 00:41:43,715","so he knew how to read the lines."
"00:41:43,715 --> 00:41:48,205","And it was one of those great experiences where he got every joke and he made them all funnier."
"00:41:48,205 --> 00:41:49,925","Wood: Do you know how to repair hexapals?"
"00:41:51,620 --> 00:41:53,020","That sounds like a ""no""."
"00:41:53,880 --> 00:41:55,180","That sounds like a ""no""."
"00:41:56,720 --> 00:41:57,820","That sounds like a ""no""."
"00:41:59,120 --> 00:42:00,360","That sounds like a ""no""?"
"00:42:02,280 --> 00:42:03,360","That sounds like a ""no""."
"00:42:04,160 --> 00:42:04,880","Schafer: I'm sorry."
"00:42:04,880 --> 00:42:06,440","Are these Rice Krispy Treats gluten free?"
"00:42:06,440 --> 00:42:08,420","Brown: Don't ask him that!"
"00:42:10,420 --> 00:42:11,600","Wood: I don't know, actually."
"00:42:11,600 --> 00:42:13,234","Schafer: We're thinking they are, 'cause they're rice."
"00:42:13,240 --> 00:42:14,649","Wood: I think they are."
"00:42:14,740 --> 00:42:15,969","Schafer: It's very thoughtful of you."
"00:42:16,080 --> 00:42:17,000","Wood: You're welcome."
"00:42:17,000 --> 00:42:18,265","Schafer: Is there anything he won't do for you, Khris Brown?"
"00:42:18,520 --> 00:42:19,820","Brown: I love him."
"00:42:20,780 --> 00:42:24,889","Schafer: He spends a little bit too much time doting on Khris, that's the problem with him."
"00:42:24,889 --> 00:42:26,029","He loves Khris too much."
"00:42:26,029 --> 00:42:27,089","Brown: Whatever, jealous."
"00:42:27,200 --> 00:42:28,455","Schafer: I know, I'm jealous of you."
"00:42:28,460 --> 00:42:30,120","But then I got the Rice Krispy Treats, so."
"00:42:31,444 --> 00:42:32,626","Brown: Well, I'm watching my waistline..."
"00:42:32,626 --> 00:42:34,596","Schafer: Can't eat them on camera, though, 'cause they think I'm on a juice diet."
"00:42:34,596 --> 00:42:35,416","Brown: What?"
"00:42:35,420 --> 00:42:36,440","Schafer: I'll eat it behind this napkin."
"00:42:38,280 --> 00:42:41,360","Brown: Here's what happens when you're on the juice diet!"
"00:42:42,600 --> 00:42:47,600","Wood: My name is Shay and this is my life on the incubator vessel, Bassinostra."
"00:42:48,340 --> 00:42:55,029","Schafer: He added something to Shay that I was worried we wouldn't have, because Shay has this kind of character where he's irritated by his computer,"
"00:42:55,080 --> 00:42:58,768","for being overprotective and so he's kind of like acting really over it."
"00:42:58,840 --> 00:43:01,987","And then wants to go on a really big adventure of his own that's real."
"00:43:02,155 --> 00:43:08,402","But that could, if it's done wrong, come off as a really kind of whiny, irritating character, like waaahhh, like he's so over it."
"00:43:08,402 --> 00:43:09,426","Like a jaded character."
"00:43:09,426 --> 00:43:10,366","I thought that'd be irritating."
"00:43:10,366 --> 00:43:13,050","But the way Elijah read the character, he's very empathetic."
"00:43:13,255 --> 00:43:19,197","Like he's like, he seems really warm and just like he is just frustrated and kind of pushing against the restraints of his world."
"00:43:19,197 --> 00:43:21,797","So I think he just added a depth to that character that wasn't there."
"00:43:21,800 --> 00:43:25,240","Or wouldn't have been there if we hadn't had an actor of that caliber doing the role."
"00:43:26,160 --> 00:43:27,960","Wood: So it's time for a mutiny."
"00:43:28,560 --> 00:43:30,660","Time to put aside childish things."
"00:43:31,200 --> 00:43:35,100","Time to grab the wheel of this ship and steer it straight into the storm."
"00:43:36,685 --> 00:43:44,254","Schafer: Ah, Red's, we are announcing, some voice, we're announcing Elijah at the VGX Awards this Saturday"
"00:43:44,260 --> 00:43:50,498","and then we will be having all our VO will be final for Act One."
"00:43:50,500 --> 00:44:00,063","But we are working now on the finalization plan for everything that's going to happen to make the shipping of Broken Age in January go flawlessly."
"00:44:01,260 --> 00:44:03,556","The flawless execution..."
"00:44:03,560 --> 00:44:04,500","of Broken Age."
"00:44:05,000 --> 00:44:09,000","We're working on a step-by-step plan that has not been circulated yet, I don't believe."
"00:44:09,120 --> 00:44:11,320","But it's what you might expect if you're on the Broken Age team."
"00:44:12,080 --> 00:44:13,515","There's a whole bunch of stuff to do."
"00:44:13,520 --> 00:44:16,700","Oh God, a schedule, oooh."
"00:44:17,040 --> 00:44:18,520","I hate when these sneak up on you."
"00:44:18,960 --> 00:44:23,300","We're in the middle or starting this spaceship Beta for art."
"00:44:23,840 --> 00:44:28,256","Sugar Bunting Beta for animation and gameplay programming is already on space Beta."
"00:44:28,580 --> 00:44:36,632","Rice: Yeah. The dates that we're aiming for currently are January 14th, I believe, is the backer ship, which is Levi's birthday."
"00:44:36,640 --> 00:44:37,620","That's how we planned it."
"00:44:38,420 --> 00:44:43,433","Yeah, so then there's also holidays that are in the middle of there, which will also prove..."
"00:44:43,440 --> 00:44:46,460","Schafer: And then four days for the Dead Eye God and the Pyramid and the..."
"00:44:47,160 --> 00:44:49,053","Rice: And the forest, yeah."
"00:44:49,060 --> 00:44:50,720","So those are the tricky ones for sure."
"00:44:50,720 --> 00:44:53,720","Gardner: There's so much animation that needs to be polished still."
"00:44:53,720 --> 00:44:54,750","I mean really."
"00:44:54,750 --> 00:44:58,090","Crook: Well, well, there's a lot that's, that's done but it's just not in."
"00:44:58,820 --> 00:45:01,440","Somewhat slow going but, Schafer: OK."
"00:45:01,860 --> 00:45:03,600","Does anyone want to say anything about the schedule?"
"00:45:04,420 --> 00:45:06,305","Like how easy it looks?"
"00:45:06,305 --> 00:45:10,951","Petty: So let's say we do address the feedback that we have on Sugar Bunting to get to Beta."
"00:45:10,960 --> 00:45:13,055","Like everything's in it."
"00:45:13,060 --> 00:45:17,520","And then also enough on space boy, spaceship to get that to Beta."
"00:45:18,402 --> 00:45:19,844","Or maybe we slip a little bit."
"00:45:19,844 --> 00:45:25,603","I guess what's our plan if you know, if we do say we get to the end of this sprint and there's clearly some outstanding things on spaceship"
"00:45:25,603 --> 00:45:26,943","that we haven't yet reached?"
"00:45:26,943 --> 00:45:30,765","How do we prioritize that versus Shellmound, which is up next?"
"00:45:30,946 --> 00:45:36,603","Because if we keep going on, we're going to be cutting into what we're calling bug/fix/polish time, but really that's just bug fixing time."
"00:45:36,603 --> 00:45:40,829","Because the programmers can't guarantee a stable game if they have like two weeks of bug fix."
"00:45:40,829 --> 00:45:41,469","I mean, that's nothing."
"00:45:44,220 --> 00:45:45,420","Petty: Coming to a head is one way to say it."
"00:45:45,780 --> 00:45:47,722","Wrapping up nicely and elegantly is another."
"00:45:48,440 --> 00:45:52,321","And yet a third way is, crash landing a plane."
"00:45:52,440 --> 00:45:54,340","I'm not saying either of those is appropriate."
"00:45:54,720 --> 00:46:00,420","Gardner: The way that we've been doing stuff, we kind of slip a little bit and I'm worried that we're just going to keep slipping until the very end."
