"Timecode","Content"
"00:24:06,090 --> 00:24:09,522","Schafer: Have you gone over any of this with Justin yet?"
"00:24:09,522 --> 00:24:10,422","Hansen: Only the end date."
"00:24:12,240 --> 00:24:14,960","Schafer: What kind of face did he make when you talked to him about the end date?"
"00:24:15,420 --> 00:24:17,380","Did he smile? Hansen: No."
"00:24:17,700 --> 00:24:21,400","Petty: So somewhere between constipation and Defcon 4. Hansen: Yeah."
"00:24:21,580 --> 00:24:23,500","Schafer: He also only smiles when things are really bad."
"00:24:27,619 --> 00:24:29,819","Hansen: It was not a happy face. I'll say that."
"00:24:29,820 --> 00:24:30,977","Schafer: That's the thing."
"00:24:30,980 --> 00:24:37,185","The information, I'm just wondering is what; financially can we go to this date or can't we?"
"00:24:37,305 --> 00:24:44,313","Because before we were talking about December and he was kind of like we can't go beyond that because of financial reasons."
"00:24:44,313 --> 00:24:49,938","And so that's what I would like to hear from him is what happens if we go to this date."
"00:24:56,448 --> 00:24:57,928","Hansen: Anything else? Tim, do you have anything else?"
"00:25:00,400 --> 00:25:05,720","Schafer: Some inspiring words of wisdom. No."
"00:25:17,180 --> 00:25:18,820","Hey, guys, how's it going?"
"00:25:21,921 --> 00:25:26,792","I'm getting a strong sense people are trying to give me the message that it's a risk to hit December."
"00:25:27,400 --> 00:25:29,400","It's gonna be tight to make December."
"00:25:32,811 --> 00:25:36,011","That's just me reading between the lines of that meeting."
"00:25:39,691 --> 00:25:42,131","Anyway it's gonna be over soon one way or the other."
"00:25:43,132 --> 00:26:40,519","[Music] Peck: You getting this?"
"00:26:40,520 --> 00:26:41,380","This is good shit."
