"Timecode","Content"
"00:22:00,916 --> 00:22:05,187","like remember we had all those ideas like, oh, it's got diamond-shape eyes instead of hex eyes."
"00:22:05,187 --> 00:22:08,361","Ryken: Yeah, just like changes with times."
"00:22:08,361 --> 00:22:12,360","400 years, like, oh yeah, but then he came around to hexes again."
"00:22:12,360 --> 00:22:14,121","And then it went away for another 100 years."
"00:22:14,121 --> 00:22:15,504","Petty: We added two sides to our windows."
"00:22:15,504 --> 00:22:16,707","Stapley: That's awesome. That's always the best."
"00:22:16,707 --> 00:22:21,650","Like in Star Wars, you're like, well, that's R2D2, but it's a fucking red R2D2 and it's like different."
"00:22:21,650 --> 00:22:23,836","Awesome. I always love that."
"00:22:23,836 --> 00:22:27,773","Petty: Well plus it would be cool, too, like this one doesn't have, it's been buried for however long"
"00:22:27,773 --> 00:22:30,779","so it doesn't have to look as purely organic, you know."
"00:22:30,779 --> 00:22:34,011","Like we're not, we're no longer trying to make people believe it's just a monster."
"00:22:34,011 --> 00:22:38,479","So being able to see some combination of the mechanical and the monster..."
"00:22:38,479 --> 00:22:42,474","Ryken: Yeah, like the outer hull is just like ripped away and most of the parts."
"00:22:42,474 --> 00:22:45,859","Stapley: But it'll still be the same like rig kind of set up, right?"
"00:22:45,859 --> 00:22:48,155","Petty: I mean, it could be whatever we want."
"00:22:48,155 --> 00:22:49,790","Bog Chothra."
"00:22:49,790 --> 00:22:52,121","Stapley: Bog Chothra?"
"00:22:52,121 --> 00:22:53,147","Bog, I like that one."
"00:22:53,147 --> 00:22:54,464","I like Bog."
"00:22:54,464 --> 00:22:55,883","Ryken: Just Bob."
"00:22:55,883 --> 00:22:58,938","Stapley: Bob Chothra? Awesome."
"00:22:58,938 --> 00:23:00,338","That would be fucking sweet."
"00:23:03,217 --> 00:23:05,559","Stapley: All right. Should we call Scott and get pumped?"
"00:23:05,559 --> 00:23:12,593","Stapley: Yeah! Look, whoo!"
"00:23:12,593 --> 00:23:14,244","Hey, bro, get us pumped up!"
"00:23:14,244 --> 00:23:16,881","Get us pumped up!"
"00:23:16,881 --> 00:23:19,600","We're all like, boo, drawing is stupid."
"00:23:19,600 --> 00:23:20,827","He still in bed?"
"00:23:20,827 --> 00:23:22,276","Campbell: Chilling on the couch."
"00:23:22,276 --> 00:23:25,053","Stapley: Oh, man."
"00:23:25,053 --> 00:23:28,052","Campbell: I was just, I was just watching Triplets of Belleville."
"00:23:28,052 --> 00:23:30,055","Stapley: Oh, sweet, dude."
"00:23:30,055 --> 00:23:31,386","Campbell: What are you guys, what are you guys doing?"
"00:23:31,386 --> 00:23:32,479","Stapley: We're doing an art jam, dude."
"00:23:32,479 --> 00:23:37,321","We're doing an art jam and nobody's pumped up and like, like nobody fucking is as psyched as you."
"00:23:37,321 --> 00:23:38,981","You got to get us psyched."
"00:23:38,981 --> 00:23:43,226","You know, when you and Peter are here, you guys are like, ooh, ooh, ooh!"
"00:23:43,226 --> 00:23:45,040","So come on, bro, do it, go for it."
"00:23:45,040 --> 00:23:46,141","Ryken: We need some art cheerleading."
"00:23:46,141 --> 00:23:47,320","Campbell: Get psyched, man."
"00:23:47,320 --> 00:23:48,810","What are you guys working on? Tell me about it."
"00:23:48,810 --> 00:23:50,348","Stapley: All right, check it out. Rice: What are you doing?"
"00:23:50,348 --> 00:23:52,916","Stapley: Monster lands. Uh oh, look who it is."
"00:23:52,916 --> 00:23:57,000","What, tall man. Petty: Scott!"
"00:23:57,000 --> 00:24:03,471","Stapley: Yeah, we're all getting pumped. OK, cool."
"00:24:03,471 --> 00:24:04,702","This is one monster, man."
"00:24:04,702 --> 00:24:06,605","Schafer: Who are you talking to?"
"00:24:06,605 --> 00:24:08,489","Hi! Scott Campbell!"
"00:24:08,489 --> 00:24:10,068","Hi! Everybody's at the art jam."
"00:24:10,068 --> 00:24:15,447","Stapley: I'm excited to hear about what we're going to do, because, 'cause I know that we all like, this is like,"
"00:24:15,447 --> 00:24:19,602","not really trial and error but I got pretty much trial and error."
"00:24:19,602 --> 00:24:22,144","You get closer to the end, everything started working really smoothly."
"00:24:22,144 --> 00:24:28,614","So you know, it's going to be way better for sure, you know, 'cause we learned so much."
"00:24:28,614 --> 00:24:34,111","But I'm, I'm actually excited to see how we take all the things that we learned, trial and error-wise"
"00:24:34,111 --> 00:24:40,878","and try to get it, you know, see what happens with the next, how organized we are, what we learned."
"00:24:41,476 --> 00:24:43,764","Schafer: OK."
"00:24:43,764 --> 00:24:44,990","Stapley: Those are the new things."
"00:24:44,990 --> 00:24:49,720","Schafer: Monster lands and the gate Stapley: And there's only the pollution inside like the kingdom."
"00:24:50,224 --> 00:24:52,485","Schafer: Don't film his armpits."
"00:24:52,485 --> 00:24:54,625","Stapley: Oh God, are they like, oh God!"
"00:24:54,625 --> 00:24:56,265","Fuck. It's horrible."
"00:24:59,792 --> 00:25:00,772","Hey, bro."
"00:25:02,145 --> 00:25:04,385","Schafer: Aren't you glad you're not here right now?"
"00:25:04,385 --> 00:25:12,020","It would be nice to get the main characters some different outfits, just to make the game feel... Petty: So would she put on a space suit?"
"00:25:12,020 --> 00:25:18,146","Schafer: I see her with the radiation suit and I don't know necessarily if he, I can't think of, I haven't thought of a puzzle."
"00:25:18,146 --> 00:25:18,746","What?"
"00:25:18,746 --> 00:25:19,986","Stapley: He could be in a cake dress."
"00:25:20,800 --> 00:25:23,862","Petty: We should do a transgender thing where he starts dressing like a girl, 'cause he gets the maiden,"
"00:25:23,862 --> 00:25:26,898","leftover maiden's outfits and she dresses like a boy."
"00:25:27,198 --> 00:25:33,012","Schafer: I mean, he could put a druid cloak or he could, but he could put on a preener outfit."
"00:25:33,020 --> 00:25:36,180","remember we have those artworks, you had him masquerade as a preener for a while."
"00:25:36,800 --> 00:25:38,588","He could possibly have to do that."
"00:25:38,588 --> 00:25:41,288","I just think it would be more fun for the player to have them look really different."
"00:25:41,436 --> 00:25:43,264","Petty: He needs like a traveling cloak or something."
"00:25:43,264 --> 00:25:45,577","Piece it together. Yeah."
"00:25:46,320 --> 00:26:08,115","[Music] Franzke: Other than doing some concept artwork,"
"00:26:08,115 --> 00:26:14,553","nobody has to get started working on the second act anyways, so a lot of us are still working on bug fixes for this release."
"00:26:14,553 --> 00:26:18,366","And it's, you know, it's incremental update to the backer release."
"00:26:18,366 --> 00:26:23,674","So you know, I'm really optimistic that this is all like minor fixes to be put in."
"00:26:23,674 --> 00:26:27,435","But we're pretty solid, solid release."
"00:26:27,435 --> 00:26:36,293","Peck : We are investigating an issue with the track pad on Linux for laptops with track pads."
"00:26:36,293 --> 00:26:38,181","There's a little issue there."
"00:26:38,181 --> 00:26:40,255","A little oversensitive, you might say."
"00:26:40,255 --> 00:26:42,649","Franzke: You make a change and like, oh, it works on Windows and then you go into Linux."
"00:26:42,649 --> 00:26:44,834","Aaah! Gosh, it's broken."
"00:26:44,834 --> 00:26:46,115","What the hell is going on?"
"00:26:46,115 --> 00:26:52,020","Franzke: It was good to a have Beta release for sure, to kind of find a lot of issues and all the things we ran into,"
"00:26:52,020 --> 00:26:54,797","we were not unprepared for, but we didn't expect."
"00:26:54,797 --> 00:26:58,982","Like a lot of Window compatibility issue than we expected, for example."
"00:26:58,982 --> 00:27:02,978","And you know, that's why I have those guys here, like we had a lot of issues with compatibility,"
"00:27:02,978 --> 00:27:09,536","so we ordered a lot of graphics cards just to kind of, trying to reproduce some of the issues that users were running into."
"00:27:09,536 --> 00:27:11,565","Franzke: Oh, this is what compatibility is all about."
"00:27:11,565 --> 00:27:17,055","Finding really, really old hardware and putting in your machine and see what happens."
"00:27:17,055 --> 00:27:20,547","Franzke: You know, where here in the studio we didn't really have any problems running the game"
"00:27:20,547 --> 00:27:23,871","and like our external QA partner didn't have any problem running the game,"
"00:27:23,871 --> 00:27:30,951","but then as soon as we, you know, we launched it on, you know, on the day for the backers, like immediately people came back,"
"00:27:30,951 --> 00:27:34,438","oh, the game is crashing or sending out a black screen and stuff like that."
"00:27:34,438 --> 00:27:35,538","That's always like, crap."
"00:27:35,538 --> 00:27:40,276","If we would not have done it like that, we would have eventually run into this issues so you know,"
"00:27:40,276 --> 00:27:45,714","on the 28th we would have released the game and people would have had big problems with it and like,"
"00:27:45,714 --> 00:27:50,120","while crashes are not great, but at least acceptable during a Beta,"
"00:27:50,120 --> 00:27:53,060","like once the game is out there, you know, it becomes very less acceptable."
"00:27:54,680 --> 00:27:58,468","Franzke: This VGA out. Haven't seen that in a while."
"00:27:58,468 --> 00:28:00,947","I don't know if it's even still possible."
"00:28:00,947 --> 00:28:04,355","Franzke: I had, I think two crashes on Windows 98."
"00:28:04,355 --> 00:28:09,507","I mean, I was surprised that you managed to download Steam on that machine, I guess."
"00:28:09,507 --> 00:28:15,470","But yeah, unfortunately the game does not run on Windows 98 and I don't think it's part of the minimum requirement."
"00:28:15,470 --> 00:28:19,592","But yeah, that was, that was certainly very funny and surprising for sure."
"00:28:23,256 --> 00:28:25,539","Franzke: I knock on the graphics card right here."
"00:28:25,539 --> 00:28:33,607","Romero: And for right now we're in shooting crashes and blockers and people's progress is lost, saved and corrupted stuff like that."
"00:28:33,607 --> 00:28:39,135","I mean, for now it's like the forum is the bug list pretty much, 'cause there's so much coming in."
"00:28:39,135 --> 00:28:47,012","So before I was in, you know, I was looking through our bugs and now I'm looking through all these bugs."
"00:28:47,012 --> 00:28:48,127","Now they're the testers."
"00:28:48,127 --> 00:28:49,601","They're reporting the bugs to us."
"00:28:49,601 --> 00:28:54,562","We're merely the conduit through which, you know, we get the bugs to developer."
"00:28:54,562 --> 00:29:01,586","Lui: It's nice, I think, for the team to have an overview of how the overall progress is going."
"00:29:01,586 --> 00:29:08,286","So it's nice to be able to see, like look at the chart and be like, oh, we are constantly going down."
"00:29:08,286 --> 00:29:19,872","And there are spikes, like this spike over there is when Tim played through the game twice and submitted about fifteen pages of bug fixes."
"00:29:19,872 --> 00:29:22,466","Schafer: Should realize that it's gotta be done this week."
"00:29:22,466 --> 00:29:27,379","So if there's anything that I really care about getting fixed, I have to make a big stink about it right now."
"00:29:29,016 --> 00:29:31,735","But making big stinks is what I'm all about."
"00:29:31,735 --> 00:29:37,456","The camera's here and then when I click, ah, the camera moves."
"00:29:37,456 --> 00:29:40,377","So annoying."
"00:29:40,377 --> 00:29:44,696","Vella's first step makes camera twitch."
"00:29:44,696 --> 00:29:49,211","At the end of the game, there's just a million bugs with things flashing or twitching for one frame."
"00:29:49,211 --> 00:29:50,576","Drives me nuts."
"00:29:50,576 --> 00:29:54,735","When she gives him the cupcake, that's where the cupcake appears floating in midair for one frame."
"00:29:54,735 --> 00:29:59,374","Yep. The average player can't say what happened, but they'll just get this weird twitchy feeling"
"00:29:59,374 --> 00:30:03,990","when they're playing the game of like, aaah, something was just, it's like, just a feeling of it not being polished."
"00:30:03,990 --> 00:30:07,393","But I can see, like OK, that camera was wrong for one frame."
"00:30:07,393 --> 00:30:09,009","Sometimes I can't even tell if I saw a flash."
"00:30:09,009 --> 00:30:11,029","Like at the end of that cutscene, I swear I saw a flash."
"00:30:12,694 --> 00:30:14,181","I'm trying to fix everything."
"00:30:14,181 --> 00:30:16,149","You can't fix everything."
"00:30:16,149 --> 00:30:18,229","The mouse sensitivity is weird, though."
"00:30:23,254 --> 00:30:32,686","Peck: Myself, I've been, I got a couple of small little crashes in the UI, stuff like that, that I've been fixing."
"00:30:32,686 --> 00:30:36,034","And but yeah, mostly like, these are my bugs right now."
"00:30:36,034 --> 00:30:41,475","They all fit on one span of the window, so it's like, things are going well."
"00:30:41,475 --> 00:30:44,254","Schafer: How many bugs are left in Bugzilla?"
"00:30:44,254 --> 00:30:46,486","Is it really a sizeable amount still?"
"00:30:48,363 --> 00:30:51,588","Crook: Yeah. I mean these are all, they're all, they're, most of them are minor."
"00:30:51,588 --> 00:30:53,236","Schafer: Who's making all these bugs?"
"00:30:53,236 --> 00:30:57,344","Crook: I mean they're just minor but we know the game's coming out again, you know, as the final."
"00:30:57,344 --> 00:31:00,894","So, so we just want to make it as good as we can."
"00:31:00,894 --> 00:31:07,153","We're going to be, most of us will roll off on Monday, onto other things for a while."
"00:31:07,153 --> 00:31:08,124","And come back."
"00:31:08,124 --> 00:31:09,167","Schafer: OK, great."
"00:31:09,167 --> 00:31:18,493","Crook: We're going to have to assess at the end of the month, we got to figure out how much work is ready to just start doing."
"00:31:19,654 --> 00:31:24,352","Crook: Sorry. So yeah."
"00:31:24,352 --> 00:31:27,785","Which, you know, some of the script is written but there's still more to go."
"00:31:27,785 --> 00:31:33,785","So I'm not sure how much work there will be, just for the first, you know, couple weeks."
"00:31:33,785 --> 00:31:36,159","So we got to keep people busy, though."
"00:31:36,159 --> 00:31:41,359","We had three of our animators actually go off the project now, so they've moved onto other projects."
"00:31:41,359 --> 00:31:43,137","Roberts: I'm leaving Broken Age."
"00:31:43,137 --> 00:31:47,528","Because I'm moving onto another unannounced project."
"00:31:47,528 --> 00:31:57,205","And they'll be, the rest of the Broken Age team that's left on that project, they're going to continue on Broken Age Part Two."
"00:31:57,205 --> 00:32:06,887","So yeah, the nature of this new project is such that I don't see myself going over and helping out on Act Two at all."
"00:32:06,887 --> 00:32:11,725","But you know, that's famous last words, so it could happen."
"00:32:11,725 --> 00:32:17,348","I would love to, at least animate something, but we are getting pretty busy around here with other things"
"00:32:17,348 --> 00:32:23,410","so yeah, that, that I can't see happening."
"00:32:23,410 --> 00:32:24,844","Offscreen Voice: Was it nice while it lasted?"
"00:32:24,844 --> 00:32:26,257","Roberts: It was, yeah, yeah."
"00:32:26,257 --> 00:32:32,785","It was a nice, I wasn't really expecting to work on this project at all, so it was kind of a nice surprise."
"00:32:32,785 --> 00:32:35,920","And it was something that I wanted to work on."
"00:32:35,920 --> 00:32:40,752","Of course, you know, everyone here wanted to, well, most people here, I can't say everyone,"
"00:32:40,752 --> 00:32:44,477","but most people here wanted to, you know, at least put their hands on this because,"
"00:32:44,477 --> 00:32:52,589","just because it made history for you know, not to sound too grandiose about it, but that's what it did, right?"
"00:32:52,589 --> 00:32:55,332","I mean, there is history that was made here."
"00:32:55,332 --> 00:33:04,721","And so everyone that saw that, you know, thinks wow, yeah, that's something I at least want to put something in there."
"00:33:04,721 --> 00:33:12,447","So OK. Goodbye, Broken Age."
"00:33:12,447 --> 00:33:19,498","Goodbye 2HB. Goodbye, Maya."
"00:33:19,498 --> 00:33:23,148","Goodbye Double Fine."
"00:33:23,148 --> 00:33:29,653","Schafer: So we'll launch the game tomorrow and hopefully if we're not all here fixing bugs, we'll get to go out and have another,"
"00:33:29,653 --> 00:33:31,982","we'll go back to Red's, I hope."
"00:33:31,982 --> 00:33:33,994","If it's still standing."
"00:33:33,994 --> 00:33:35,829","And take the team out for drinks."
"00:33:35,829 --> 00:33:41,230","And before they all roll off, temporarily, onto other projects, I'd like to have them all hang out."
"00:33:41,230 --> 00:33:44,125","Go have a drink and celebrate."
"00:33:44,125 --> 00:33:49,622","'Cause it's weird, it's like, you wish these launches were super-clean, like everyone could just say, everything was great!"
"00:33:49,622 --> 00:33:53,864","So hopefully, I mean, time usually just washes away all the smaller things that happened,"
"00:33:53,864 --> 00:33:58,428","like that embargo thing and all that other stuff will be forgotten."
"00:33:58,428 --> 00:34:05,440","And people will just remember how we didn't have mouse sensitivity when we launched and now we do."
"00:34:05,440 --> 00:34:07,960","No, that won't be the thing. Maybe."
"00:34:09,835 --> 00:34:13,161","Rice: It's Elijah Wood's birthday today. Bailey: Oh wow."
"00:34:13,161 --> 00:34:16,020","Rice: So this is a good birthday present, right? Bailey: Yeah."
"00:34:16,021 --> 00:34:19,190","Rice: Tim, call Elijah and wish and wish him a happy birthday."
"00:34:19,190 --> 00:34:21,978","Schafer: Call him? Rice: Yeah, like you do with your mom."
"00:34:21,978 --> 00:34:25,118","Schafer: Hey, Elijah! Happy birthday. Oh, shoot."
"00:34:25,120 --> 00:34:31,458","[Phone rings] Bailey: Yeah. It's interesting, though."
"00:34:31,458 --> 00:34:34,336","You think about Tim, like he's been working on this game for two years."
"00:34:34,337 --> 00:34:39,829","It's now being commercially released but so much goes into, you know, the lead up to this."
"00:34:39,829 --> 00:34:40,949","And I guess I could understand."
"00:34:40,949 --> 00:34:47,525","It's a little anti-climactic when you sit here and you just kind of like refresh the webpage and look at numbers."
"00:34:47,525 --> 00:34:55,686","The interesting thing about price, though, is you know, we can charge 29 bucks and because I used to actually work with, you know,"
"00:34:55,686 --> 00:35:03,479","at a publisher who did, you know, significant retail presence, I know the PNLs and like, literally our profit margin"
"00:35:03,479 --> 00:35:11,399","and the profit margin we have for like a $59 box product, are the same thing, because with the box product you got to like,"
"00:35:11,399 --> 00:35:12,469","you got preprint the stuff."
"00:35:12,469 --> 00:35:17,349","You got all the materials, you got to ship it and you got to store it, you know."
"00:35:17,349 --> 00:35:19,094","The extra store will take their cut."
"00:35:19,094 --> 00:35:21,623","There will be price protection involved."
"00:35:21,623 --> 00:35:24,156","There's a huge amount of expense that goes into it."
"00:35:24,156 --> 00:35:27,612","That like, yeah."
"00:35:27,612 --> 00:35:29,449","Profit margins are equal."
"00:35:29,449 --> 00:35:34,569","So we just got a lot, we got rid of a lot of waste."
"00:35:34,569 --> 00:35:36,689","Oh, there it is."
"00:35:36,689 --> 00:35:38,447","Rice: All right, Justin. We're live."
"00:35:38,447 --> 00:35:39,749","Bailey: I see it."
"00:35:39,749 --> 00:35:41,454","Rice: I'm going to push the update."
"00:35:41,454 --> 00:35:45,065","Bailey: Good. Do it."
"00:35:45,065 --> 00:35:49,425","Bailey: And it's interesting, 'cause they'd like, when you get in a top position, it's probably at least a hundred, a hundred thousand,"
"00:35:49,425 --> 00:35:51,133","a hundred fifty thousand dollars."
"00:35:51,133 --> 00:35:56,937","But it actually could be way north of that and I'd have no idea, because you're number one, right?"
"00:35:56,937 --> 00:35:59,655","So you could be very, very high up."
"00:35:59,655 --> 00:36:03,926","But that would be, that would be an amazing day for us, we could, we get in that top position."
"00:36:03,926 --> 00:36:06,846","Schafer: Sitting at my desk, looking at a picture of me sitting at my desk."
"00:36:09,420 --> 00:36:18,745","[Hums to self] Bailey: It's about an hour and twenty minutes delayed."
"00:36:20,850 --> 00:36:25,516","Bailey: Yeah. That will be when we actually see something."
"00:36:25,516 --> 00:36:29,181","I'll know at 11:00, 11:30 I'll have like the first indication."
"00:36:29,181 --> 00:36:32,801","I think the hour of celebration or reckoning or both has come."
"00:36:35,144 --> 00:36:36,401","Schafer: No, it's not Raz."
"00:36:36,401 --> 00:36:39,092","I don't see any boobs or penises on anything."
"00:36:39,092 --> 00:36:40,312","Choy: You have to look more closely."
"00:36:42,700 --> 00:36:44,020","Are you guys doing a standup?"
"00:36:44,020 --> 00:36:47,000","Schafer: We are going to do standups. Standups? Rice: Yeah."
"00:36:47,100 --> 00:36:50,141","Schafer: Whoever's left, whoever's left on the team, come on to standups."
"00:36:50,399 --> 00:36:55,357","We're now live for everybody in the world to buy the game on Steam."
"00:36:55,357 --> 00:36:56,818","That's it. That's all I had to say today."
"00:36:56,818 --> 00:36:59,368","OK. So Part Two."
"00:36:59,368 --> 00:37:00,248","It's like a back massage."
"00:37:00,248 --> 00:37:01,620","Bailey: Oh yeah, it's pretty good. That's not bad."
"00:37:03,600 --> 00:37:05,920","It's not, it's not as good now."
"00:37:08,060 --> 00:37:10,084","Schafer: It feels nice, yeah."
"00:37:10,084 --> 00:37:15,825","Schafer: So if the sales aren't good, I'll immediately smash your head with this so that you won't ever feel the pain of seeing bad sales."
"00:37:15,825 --> 00:37:17,376","Bailey: That's good. Deal."
"00:37:17,480 --> 00:37:19,383","All right, we doing this?"
"00:37:19,528 --> 00:37:25,688","Let's do, let's first just look at the, let's see, Top Ten List."
"00:37:25,949 --> 00:37:27,103","Schafer: I'm not going to look."
"00:37:27,103 --> 00:37:28,083","Bailey: Not looking at Top Ten List?"
"00:37:28,083 --> 00:37:29,120","Schafer: I don't care."
"00:37:29,120 --> 00:37:30,319","I'm not going to look."
"00:37:30,319 --> 00:37:32,019","Oh, oh! Look at that! Schafer: Holy cow!"
"00:37:32,019 --> 00:37:35,034","Bailey: You're number two on new releases."
"00:37:35,034 --> 00:37:37,483","That has no component to sales."
"00:37:37,483 --> 00:37:41,257","But top sellers, we are number four."
"00:37:41,257 --> 00:37:43,871","All right. Whoa!"
"00:37:43,871 --> 00:37:45,271","Oh, this is refreshed, the new releases."
"00:37:45,280 --> 00:37:48,500","Still number four. OK, cool. Sweet!"
"00:37:51,735 --> 00:37:54,496","Fifty thousand, five ninety-nine."
"00:37:54,496 --> 00:37:57,885","That is 2,000 units on Steam. Schafer: Hm?"
"00:37:57,885 --> 00:38:00,023","Bailey: That's 2,000 units on Steam."
"00:38:00,023 --> 00:38:01,158","Yeah, this is good."
"00:38:01,158 --> 00:38:02,567","This will, this will be good."
"00:38:02,567 --> 00:38:09,722","If we get over 100K today, I think that's a, it's a very good day and I expect that European sales usually hit overnight."
"00:38:09,722 --> 00:38:11,782","So I would expect that to double."
"00:38:13,736 --> 00:38:15,671","Schafer: Double today. Bailey: Yeah."
"00:38:15,671 --> 00:38:16,814","Schafer: By the end of the day."
"00:38:16,814 --> 00:38:18,178","Bailey: Between now and the end of the day."
"00:38:18,178 --> 00:38:19,479","Probably more than double."
"00:38:19,479 --> 00:38:28,554","This'll probably be like, I would say like 125 to 150, which means that would take us over nine million for Double Fine lifetime revenue."
"00:38:28,554 --> 00:38:31,840","Schafer: Hm. Bailey: It should be very, very cool."
"00:38:31,840 --> 00:38:38,338","And I actually expect, I do expect the trend of the game to, to stay, we'll have a spike right now,"
"00:38:38,338 --> 00:38:41,778","but I think it'll actually be pretty steady after that, so that's good."
"00:38:45,052 --> 00:38:47,314","Schafer: OK. Now pretend the cameras are off now. Bailey: Now pretend?"
"00:38:47,314 --> 00:38:48,789","Schafer: Tell me what you really think."
"00:38:48,789 --> 00:38:50,416","Bailey: It's, it is what I expected."
"00:38:50,416 --> 00:38:55,916","Schafer: OK. All right. Exciting. Cool."
"00:38:57,852 --> 00:38:59,178","Now I don't want anyone to look at it."
"00:38:59,178 --> 00:39:01,838","I guess I'll go deisgn Act Two. Bailey: Yeah."
"00:39:02,840 --> 00:39:03,995","Offscreen Voice: It's not earth shattering."
"00:39:04,588 --> 00:39:11,901","Bailey: It's not earth shattering, but it's on track to do what we need it to do, you know, to get the game finished this year."
"00:39:13,812 --> 00:39:18,628","The only unfortunate part about this whole thing is that I was looking at all of our news broadcasts"
"00:39:18,628 --> 00:39:25,488","and basically, you know, basic, all the news, all the exposure went out when the backers got it, like two weeks ago."
"00:39:25,488 --> 00:39:32,648","And people didn't have a chance to literally like, you know, hey, I'll, I'll buy it now and I can play it now."
"00:39:32,648 --> 00:39:41,600","You know, that's hard to, as like a, you know, value proposition for consumer, it's hard to see everybody talking about this and be like,"
"00:39:41,600 --> 00:39:45,963","oh, I can pay for it and still not get to play it."
"00:39:45,963 --> 00:39:48,063","But it'll hopefully come out in the wash."
"00:39:55,221 --> 00:39:59,801","Rice: It was the last, I think it was very last bar."
"00:40:03,886 --> 00:40:08,052","Schafer: I think we can confirm now that we chose the right code name."
"00:40:08,052 --> 00:40:11,299","It didn't sound like the right code name, but now look at it; Red's."
"00:40:11,299 --> 00:40:35,980","[Music] Schafer: Yeah. Let's talk about that."
"00:40:35,980 --> 00:40:37,483","We shipped Red's last week."
"00:40:37,483 --> 00:40:38,544","I don't know if you guys noticed that."
"00:40:38,544 --> 00:40:40,193","We shipped the game, it was awesome."
"00:40:40,193 --> 00:40:41,364","Yah, Red's."
"00:40:41,364 --> 00:40:43,079","[Applause]."
"00:40:43,079 --> 00:40:46,121","It has, everybody claps just for shipping it."
"00:40:46,121 --> 00:40:48,891","I think I've gotten claps out of you guys for like..."
"00:40:49,420 --> 00:40:50,406","Schafer: Yeah, yeah, yeah."
"00:40:50,406 --> 00:40:52,235","And next week we're shipping Red's."
"00:40:52,815 --> 00:40:56,644","Next week it'll mean two weeks since we shipped Red's."
"00:40:56,644 --> 00:41:02,279","It has, it has made about $800,000 so far on the old Steam thing, which is fun."
"00:41:02,279 --> 00:41:09,578","And so that is an interesting number, because it was kind of a relief in one hand because we were like,"
"00:41:09,578 --> 00:41:12,504","get a lot of possibilities here, one of them is that we don't make any money."
"00:41:12,504 --> 00:41:14,275","No one buys the game, we can't make Part Two."
"00:41:14,275 --> 00:41:17,554","But I think we, luckily, because that would have been an easy update, though."
"00:41:17,554 --> 00:41:23,240","We would have called all the haters on Twitter and just been like, you guys were totally right."
"00:41:23,240 --> 00:41:25,804","I'm a huge a-hole and we're not going to do Part Two."
"00:41:25,804 --> 00:41:28,701","But that doesn't seem to be a risk anymore."
"00:41:28,701 --> 00:41:33,370","We are also kind of hoping like, what if it made so much money that we didn't ever have to make games anymore?"
"00:41:33,370 --> 00:41:35,881","We could just hang around and play games all day in the office."
"00:41:37,520 --> 00:41:39,314","Schafer: And we also don't make Act Two."
"00:41:39,320 --> 00:41:41,280","Yeah, either way Act Two is like."
"00:41:43,591 --> 00:41:52,019","Yeah, I mean, that's not a big enough number that we're going to be immediately, completely independent of publishers this year,"
"00:41:52,019 --> 00:41:54,438","like it was a secret back in my head, kind of hope."
"00:41:54,438 --> 00:41:57,043","Where all my hopes are in the back of my head."
"00:41:57,043 --> 00:41:58,554","Any other questions?"
"00:42:04,485 --> 00:42:10,028","Schafer: It's just under 20,000, I think. So, so far."
"00:42:11,424 --> 00:42:14,084","Schafer: We are. Yeah, so that's just to finish the whole Red's update."
"00:42:14,084 --> 00:42:18,499","What the team is working on now is a lot of, instead of diving into Part Two, is actually platform work."
"00:42:18,499 --> 00:42:25,139","You get it out on more platforms to sell it on like IOS and the other platforms."
"00:42:29,658 --> 00:42:32,215","Schafer: Sooner than we had previously thought we were going to do it."
"00:42:32,215 --> 00:42:35,012","Skillman: So it would be Act One available on iOS."
"00:42:35,012 --> 00:42:37,613","Schafer: Yeah. OK. Let's talk about PR."
"00:42:37,613 --> 00:42:39,345","PR. What happened in the world of PR last week?"
"00:42:39,345 --> 00:42:41,246","Rice: Well, like you said we launched Broken Age."
"00:42:41,246 --> 00:42:43,308","So it's been a lot of, yay! Yay!"
"00:42:43,308 --> 00:42:46,411","[Applause]."
"00:42:46,411 --> 00:42:50,917","Yeah. So it's been trying to keep that conversation going in the public as much as possible."
"00:42:50,917 --> 00:42:53,463","So those are ongoing kind of conversations."
"00:42:53,463 --> 00:43:00,561","But yeah, now we're kind of shifting focus to AF stuff and getting everything ready to announce and launch that thing."
"00:43:02,540 --> 00:43:04,860","Schafer: Yeah, OK, that's it."
"00:43:04,860 --> 00:43:08,540","I think all of you would agree with me that Chris Remo's a big jerk."
"00:43:08,943 --> 00:43:10,548","I think, yeah."
"00:43:10,548 --> 00:43:16,043","[Scattered applause] And furthermore we were all talking about it and decided we didn't like him."
"00:43:16,043 --> 00:43:24,103","So I don't want that to influence you at all, but I think we need to have, Chris Remo is moving onto hang out with his friends,"
"00:43:24,103 --> 00:43:26,873","which is bad news for all of his, whatever you guys are."
"00:43:31,160 --> 00:43:32,500","But, I've been saving that one all week."
"00:43:35,078 --> 00:43:41,663","So, but you're still here right now so, what happened last week in the world of the community of Double Fine?"
"00:43:41,663 --> 00:43:49,410","Remo: An important thing for our community is that we launched Broken Age [applause]."
"00:43:52,472 --> 00:43:59,756","That actually has been a cool thing to see because I'm seeing a lot of stuff from people who have never even necessarily played adventure games before."
"00:43:59,756 --> 00:44:01,349","Schafer: I love all those people."
"00:44:01,349 --> 00:44:06,657","Remo: Yeah. I mean there's, it's actually been kind of awesome to see, because a lot of them, you know, like with adventure game fans,"
"00:44:06,657 --> 00:44:13,159","people come to, people come to it with like preconceptions and like all the, you know, the history that they have with the genre."
