Timecode,Content
"00:21:42,520 --> 00:21:48,241","Rice: Yeah, I think there's always a point in a project where everything kind of gets real and you see the amount of work"
"00:21:48,241 --> 00:21:50,005",that you have in front of you.
"00:21:50,005 --> 00:21:56,920",There was a bit of an eye-opener just through the docs and the processes as far as how much work is left.
"00:21:56,920 --> 00:21:59,607","And how much we can, we can do."
"00:21:59,607 --> 00:22:02,167",And the amount of time we have left.
"00:22:03,840 --> 00:22:10,207","Rice: It was an eye-opener that we needed to get to the moment where we're like OK, we need to start building this game."
"00:22:10,207 --> 00:22:15,280","And we're getting to the point where yeah, where now the real work is beginning."
"00:22:17,200 --> 00:22:18,860","Schafer: Who was it, it was like Miyamoto."
"00:22:18,860 --> 00:22:23,340","He said that famous quote about like it only hurts until it's done, but if it sucks, it sucks forever, you know."
"00:22:23,340 --> 00:22:27,179","Schafer: So like OK, we'll suffer now, we'll put the extra work in to make this great,"
"00:22:27,180 --> 00:22:32,948","because no one's going to remember, you know, no one ever says about a game like, oh you know, that game had a really reasonable production cycle."
"00:22:32,948 --> 00:22:34,260","That was, I really enjoyed that game."
"00:22:34,260 --> 00:22:37,860",It was really moderately scheduled.
"00:22:37,860 --> 00:22:40,073",Rice: This was our fourth milestone of 13.
"00:22:40,080 --> 00:22:49,061","So we need to start kind of pushing forward, getting some content together if we're going to stay on track."
"00:22:49,061 --> 00:22:52,557","Schafer: I mean, off of what I'm pushing for is like we should just think about this problem longer,"
"00:22:52,560 --> 00:22:57,316","because we're going to have a creative solution that's going to allow us to have the great thing that I want,"
"00:22:57,320 --> 00:22:59,918",but have it not take 20 years to put together.
"00:22:59,920 --> 00:23:01,767","It'll take, we'll think of the cheap."
"00:23:01,960 --> 00:23:05,522","You know, Lee and those guys are really smart and they could probably think of a clever way to, you know,"
"00:23:05,522 --> 00:23:07,202",cut the work in half and get it done.
"00:23:08,100 --> 00:23:09,280",Schafer: But it's hard to commit to that in advance.
"00:23:09,280 --> 00:23:14,606","Like OK, I'll have a clever idea and it'll cut this work in half, 'cause you know, those things you don't know they're going to come."
"00:23:15,500 --> 00:23:17,680",But they always come.
"00:23:17,980 --> 00:23:29,609","[Music] Offscreen Voice: Bye, guys. See you tomorrow."
"00:23:29,720 --> 00:23:58,153",[Music] Rice: Potentially getting some art interns from the Institute.
"00:23:58,160 --> 00:24:02,880","That could do, you know, like the menial tasks nobody wants to do."
"00:24:02,880 --> 00:24:04,880","Franzke: Well not even menial, like, I mean all of my plans..."
